ID,Apartment,House,For Sale,For Rent,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,District,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District2,Lats,Lons,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21,"Shop: Art, music, hobbies",Shop: Beauty,"Shop: Clothing, shoes, accessories",Shop: Convenience shop,Shop: Department Store,"Shop: Discount store, charity","Shop: Food, beverages",Shop: Health,Shop: Laundry,Shop: Mall,"Shop: Stationery, gifts, books, newspapers",Shop: Supermarket,Shop: Travel Agency,Shop: Others
926,1,0,1,0,80900000,9,8988888.889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,3,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 92 sqm unrenovated property in Csalogány utca close to Széll Kálmán tér. The property is situated on the 1rst floor in a classical style building. The property consists of 3 bedrooms, living room, kitchen, bathroom and seperate toilet. Metro and bus stop only few minutes by walk so it could be great opportunity for investment.",19.02707517,47.50961884,1024,2,47.50961884,19.02707517,0.85544241,2.29579148,4.360861763,2.275731281,0.932344663,18.67715082,1.927388001,2.9357992889999998,3.341977908,3.37594087,3.37594087,3.770451521,7.321751723999999,3.701028422,8.128713418,1.9648512980000001,3.4717798560000004,4.607242705,2.8877134910000004,3.011404779,6.177221906000001,3.457596979,6.678922602999999,2.80815875,5.360017548,2.7856648999999996,3.51410775,3.913662833,1.8093164590000002,10,52,30,6,1,2,121,13,2,4,40,30,2,153
927,1,0,1,0,54900000,5,10980000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,-1,2,4.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Fully renovated aparmtment is available for sale in 13 District in Visegrádi utca. The property is located on 4th floor and has got 2 separate bedroom and huge living room with open kitchen, and bathroom with tub. The apartment is furnished in high standard, and fully equippmented. The apartment also have a 12 sqm balcony, where you can enjoy the bbqing or the sunbath. The heating is work by a renovated and modern gas circulating. Price of furniture is included in the price. Public transportation connections are nice, Blue Metro line can be reached easily. The Westend shopping Mall, which is the largest Mall in Hungary is in short walking distance.",19.05588787,47.519144,1133,13,47.519144,19.05588787,0.473190306,2.545309724,2.8812340169999997,0.844354334,3.067381367,17.26349199,0.445955004,2.2036327680000003,2.761068148,3.047299536,3.047299536,4.165339955,5.298291166,3.032901108,6.1224820929999995,2.112456636,3.6493056619999997,4.331543889,1.87347199,1.537308619,4.7839011,3.365025778,4.430303466,4.867790697,4.702607527,2.323387182,3.125044083,3.632715283,3.714545601,13,129,99,7,2,6,197,19,3,2,73,33,4,279
928,1,0,1,0,120000000,17,7058823.529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Close to Fővám tér we are offering for sale 170 sqm good condition property in Vámház körút. The courtyard facing property is on the 1rst floor in classical style building which has not an elevator. The property consists of a big hall, a living room, 2 big bedrooms, a kitchen with dining area, 2 bathrooms, gardrobe and a terrace. The property has a special alarm system. Because of the universities and good public transport is could be a great opportunity for investment.",19.05802719,47.48929044,1056,5,47.48929044,19.05802719,0.309387171,0.9744681999999999,2.360982474,2.481984822,2.848366654,15.65219912,0.321975798,1.259173811,0.908287765,0.557569317,0.557569317,0.8663357629999999,5.418426946,1.044067096,6.1011645329999995,1.4109345640000002,0.326781709,1.3719949809999998,1.6287002519999998,2.141209005,8.107080452,0.277011316,5.40855081,5.872774559,2.216215744,5.297381823,0.645926984,0.742435381,2.57831837,52,167,226,2,1,16,357,47,5,13,184,52,26,400
929,1,0,1,0,250000000,16,15625000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,3,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale penthouse apartment in Eötvös utca close to Oktogon. The apartment is on the 3rd floor in a good condition building which has got an elevator. The duplex apartment consists of 3 bedrooms, a living room, a kitchen, 2 bathrooms and a balcony. In the neighborhood there are cinemas, theaters and restaurantes. Public transport is good so it could be a great opportunity for investemnt or ideal home as well.",19.06211818,47.50799013,1067,6,47.50799013,19.06211818,1.331614292,1.536602251,1.7888260390000001,0.544289621,2.910599755,16.24172407,0.5508553829999999,0.894271534,1.4429059969999998,1.7514493519999998,1.7514493519999998,2.9666432260000004,4.687976908,1.707344108,5.491650685,1.247076447,2.426778082,3.0101804910000003,0.548334741,0.373715398,6.053529898,2.0964887880000003,4.1520760999999995,5.4151317070000005,3.392564588,3.5794429510000003,1.816320696,2.321565629,3.2703077639999996,40,165,207,5,3,9,289,22,6,6,120,52,16,369
930,1,0,1,0,80250000,10,8025000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,3,4.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,We offer for sale a 109sqm apartment in District VI. on the ringroad. The aartment is divided intot two at the moment - studio of 32sqm and 2bed of 87sqm. Both of the apartments are rented at the moment: together for 916 EUR. The apartment is situated on the 4.floor of a classical building with elevator. Great opportunity for an investment.,19.05984367,47.50823654,1067,6,47.50823654,19.05984367,1.161494692,1.472392457,1.956418625,0.422811592,2.753022735,16.40524216,0.394366385,0.955575693,1.514576053,1.8002390469999998,1.8002390469999998,2.9701715560000004,4.858780607,1.800762705,5.663317792000001,1.143911812,2.437742938,3.085393688,0.645633563,0.546686831,6.011121335,2.128269172,4.307617753,5.242146536,3.506583571,3.460013337,1.876334126,2.384011524,3.1371602430000003,40,157,203,7,3,10,276,19,6,6,115,50,16,361
931,1,0,1,0,69900000,7,9985714.286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,2,6.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 75 sqm (+14 sqm balcony) apartment in Fehérvári út, Kelenföld. The panoramic view apartment is situated on the top (6th) floor in a new built (2008) building which has got an elevator. The flat consists of 2 bedrooms, 2 balcony, livingroom, kitchen with dining area, bathroom, wardrobe and separate toilet. Could be a great investment or ideal home as well.",19.03852127,47.45691025,1119,11,47.45691025,19.03852127,1.428258695,4.498876623999999,6.006039125,6.242187379,5.056172472,16.20192206,2.730888378,5.14524175,4.749604042,4.374435072,4.374435072,3.0368766839999997,8.616279995,4.734867438999999,9.113424496,4.931901408,3.583095104,3.7766129360000003,5.511584151,6.025874699,11.75819076,3.9848180369999997,8.988600045,7.537455382999999,4.482444533,8.597364429,4.390306805,4.033494636,4.202703991,2,19,18,3,0,3,62,4,2,2,14,19,1,106
932,1,0,1,0,180000000,20,9000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,6,0.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 207 sqm office in Lázár street, which was used art gallery. The property has got two street entries (Lázár street and Ó street), and one courtyard entry. The inner height is 4,3 meters. The property is equipped with gas circo. After the renovation the property can be used as a hostel or law office etc. It could be a great investment. The price must be understood with the purchase of the owner company. In other cases, VAT is payable above the purchase price.",19.05473191,47.50383957,1054,5,47.50383957,19.05473191,0.7618067959999999,0.8680389209999999,2.2034802669999998,0.883659775,2.27831727,16.52511213,0.11029584,0.7832215379999999,1.281259807,1.4600568619999998,1.4600568619999998,2.4641963280000003,5.264810321000001,1.6278441069999998,6.050506111,0.525822013,1.958876755,2.788410513,0.726036364,1.013489593,6.483593924,1.716674386,4.827265081,4.982483544,3.3595918510000002,3.702973977,1.57013053,2.061776139,2.563098874,47,185,236,4,3,10,298,29,4,10,180,50,20,375
933,1,0,1,0,100000000,12,8333333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,-1,3,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,,19.07067728,47.50575848,1161,16,47.50575848,19.07067728,1.4949784519999998,1.818252155,1.101316754,1.201031178,3.493617085,15.55825709,1.09949058,0.8383725479999999,1.209543687,1.5801045169999999,1.5801045169999999,2.9088647560000003,4.053887928,1.3444470830000002,4.8465203489999995,1.68334181,2.36186197,2.661008665,0.547488756,0.337786606,6.395657658999999,1.9671459,3.638024228,6.093395009,2.879871717,4.172327318,1.59118858,2.051476725,3.744947722,39,133,176,8,5,7,363,25,6,7,116,53,17,379
934,1,0,1,0,51900000,7,7414285.714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for sale a 76 sqm apartment in district 8., Krúdy utca. This is situated in good condition classical builiding on the first floor, the wiindows are facing to the street, to South. It consists of spacious living room, bedroom, kitchen with dining area, bathroom and a toilet. The apartment is equipped with house central heating system and air con, the common cost is 25.000 Ft, it is included the heating fee.",19.06742026,47.49202668,1085,8,47.49202668,19.06742026,1.077537664,1.351828216,1.614972876,2.307620907,3.3802972430000002,15.11226011,0.44050778700000004,0.9348733659999999,0.376441996,0.260492412,0.260492412,1.4564631380000002,4.649921104,0.28429219699999997,5.3361434469999995,1.645695383,0.954126603,1.1954633209999999,1.274171344,1.72700319,7.862940065,0.536139998,4.668623167,6.349229886,1.761976699,5.302727074,0.127105854,0.5108467010000001,3.24589492,55,185,232,6,1,16,418,45,6,12,185,63,27,456
935,1,0,1,0,105000000,8,13125000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 80 sqm unrenovated apartment in Révay utca. The property is facing to the Basilica. The property is situated on the 2nd floor in a building which has an elevator. It consists of 2 bedrooms, living room, kitchen and bathroom. Because of the location it could be great opportunity for investment.",19.05391106,47.50257277,1051,5,47.50257277,19.05391106,0.646838178,0.7145702490000001,2.252178125,1.034851079,2.204336664,16.51959219,0.208670875,0.773169386,1.22651264,1.3708499140000001,1.3708499140000001,2.325777342,5.340799465,1.580949028,6.120339174,0.38978467899999997,1.8282118530000002,2.6974312830000002,0.789334155,1.131974801,6.624130609,1.6045903590000001,4.93586869,4.966143231,3.302356093,3.807603895,1.48835502,1.9695466680000002,2.44658751,47,184,250,4,3,8,306,33,4,10,190,47,23,380
936,1,0,1,0,92500000,12,7708333.333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,-1,3,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 125 sqm unrenovated property in Pannónia utca close to Westend shopping center. The property is situated on the 1rst floor in a classical style building which has an elevator. The property consists of 3 bedrooms, living room, kitchen, bathroom, pantry and seperate toilet. Because of the floor plan and the location it could be great opportunity for investment.",19.05203061,47.51747363,1137,13,47.51747363,19.05203061,0.262983966,2.331737061,2.983902311,0.7605459240000001,2.726469725,17.4179156,0.116112634,2.12456938,2.68444878,2.940618138,2.940618138,3.988162862,5.542931697,2.9820931,6.366223869,1.882067752,3.488374585,4.250734887,1.8282979830000001,1.577629763,4.969140032,3.2335333580000003,4.723648087,4.571286255,4.687900288,2.280992807,3.03082681,3.5371633589999996,3.388107049,15,138,103,6,3,7,203,18,4,3,72,35,5,277
937,1,0,1,0,41500000,5,8300000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a one bedroom apartment in Katona József and Visegrádi utca. The street facing property is situated on the 2nd floor in a nice classical style building which has got an elevator. The flat consists of one room with gallery, livingroom, kitchen and bathroom. Common cost is 13.000 HUF. Could be a great investment.",19.05285476,47.51455557,1136,13,47.51455557,19.05285476,0.43052938799999996,2.011633935,2.749063325,0.46445228899999996,2.576438163,17.2031969,0.08539066,1.804343136,2.363124257,2.613042494,2.613042494,3.6605413380000003,5.430287925,2.667273615,6.250397697,1.5679223430000002,3.1587484530000003,3.9264403939999997,1.5212635840000002,1.320143802,5.292247633000001,2.903479388,4.6860146369999995,4.638388226,4.382279687,2.584837326,2.7051496939999997,3.210753607,3.1802289210000003,18,133,117,7,3,8,228,20,5,2,82,42,6,281
938,1,0,1,0,43900000,7,6271428.571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 70 sgm apartment in Huszár utca. The renovated flat is on the 2nd floor in unrenovated building which has not got an elevator. The street facing property consists of a bedroom, a kitchen, a bathroom and separate toilet. Because of the location public transport is good so it could be a great opportunity for investment.",19.07581934,47.50108915,1074,7,47.50108915,19.07581934,0.927480583,1.953957273,0.603649655,1.821133562,3.846421545,14.97295665,1.326426723,0.935348253,0.96710038,1.322618855,1.322618855,2.642055176,3.742388698,0.922674312,4.49883027,1.970740322,2.121014449,2.151431473,0.894880318,0.975083963,6.986302156,1.700035838,3.554535375,6.589680735,2.257697522,4.8180157569999995,1.27657728,1.641586569,3.964573384,42,121,161,8,3,10,356,29,5,7,109,52,14,364
939,1,0,1,0,47900000,6,7983333.333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,-1,2,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 60 sqm renovated property in Gutenberg tér. The property is situated on the 2nd floor in a classical style building. The property consists of 2 half room, living room, kitchen and bathroom. Because of the location it could be great opportunity for investment.",19.06803891,47.49469397,1085,8,47.49469397,19.06803891,1.162266091,1.318204309,1.4019016969999998,2.048166363,3.346139504,15.18854905,0.5675107779999999,0.682470508,0.154272642,0.405880179,0.405880179,1.725278865,4.499851099,0.205692359,5.209821841,1.5347641890000001,1.200510493,1.4674461840000002,0.995759925,1.43211273,7.575324669,0.77974374,4.445923583,6.2696176139999995,1.934152389,5.065465738,0.36081352,0.808331107,3.291258577,57,196,239,6,1,15,437,43,6,13,189,64,28,467
940,1,0,1,0,-1,-1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716,5732.995097999999,5734.572861,5734.717628,5732.625624,5733.874027000001,4138.18147,5733.7626869999995,5733.383536,5733.008367,5733.008367,5731.6702780000005,5736.588264,5733.355183,5736.764575,5733.3690560000005,5732.214882,5732.250331,5734.121688,5734.635762,5739.660373,5732.61875,5737.367588,5733.055673,5732.668932,5736.224734,5733.022024,5732.63955,5731.819941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,1,0,1,0,116000000,17,6823529.4120000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,5,2.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 176 sqm apartment in Fadrusz street close to the Feneketlen lake. The panoramic view property situated on the 2nd floor. The flat consists of 5 rooms, hall, bathroom, 2 logia, and a separate toilet. Great opportunity for investment or home as well.",19.04180003,47.47733742,1114,11,47.47733742,19.04180003,1.04169979,2.235769767,4.139715353,3.982866432,2.9708159839999997,16.39957924,1.8627294769999998,3.000356824,2.71203427,2.353856911,2.353856911,1.139121269,7.097648745,2.8090328089999996,7.725175097999999,2.655181545,1.5708935819999998,2.36924473,3.347718706,3.8587833139999996,9.473602205,1.989872115,7.193366084,5.79606823,3.313382802,6.344792093,2.416625759,2.2350105030000003,2.224483696,9,46,41,3,0,6,121,14,1,4,33,20,1,159
942,1,0,1,0,59900000,5,11980000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,12.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,,19.0341642,47.49763319,1012,1,47.49763319,19.0341642,0.258057205,1.24861769,3.75535877,2.3272479880000003,0.830495412,17.65992995,1.786593179,2.2174640919999997,2.420510814,2.3171623919999997,2.3171623919999997,2.3918150430000003,6.88826425,2.751769602,7.651508992999999,1.206026168,2.1799138780000002,3.3790914560000003,2.354478481,2.7056787539999996,7.324308674,2.274744862,6.517235092000001,3.861177684,4.230120653999999,4.0636354,2.458954435,2.750691326,0.876405978,17,67,92,8,1,4,137,17,4,8,64,45,8,182
943,1,0,1,0,80000000,10,8000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 100 sqm (on paper 71 sqm) duplex apartment in district 1. in Zsolt utca. It is situated in a classical building on the 3rd floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with American kitchen, 3 bedrooms,1 terrace,1 balcony, 2 bathrooms, and toilet.",19.02978684,47.49228267,1016,1,47.49228267,19.02978684,0.367573696,1.640647697,4.185592177,2.977701536,1.0856256359999998,17.75788893,2.268068044,2.672293515,2.756317693,2.56866733,2.56866733,2.264717964,7.33288937,3.049177223,8.072454508,1.753688451,2.212435016,3.419785029,2.8719145669999997,3.274320274,7.975945456,2.423693543,7.054937011,3.97073489,4.335880665,4.671402748,2.7025616589999997,2.8858271980000003,0.434608895,6,30,25,7,0,2,81,10,2,4,34,32,2,99
944,1,0,1,0,62500000,7,8928571.429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,2,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 70 sqm renovated property in Szász Károly utca close to Széll Kálmán tér. The property is situated on the 2nd floor in a good condition building which has an elevator. The property consists of 2 bedrooms, living room, kitchen and a bathroom. Bus stop only few minutes by walk. It could be great opportunity for investment and ideal home as well.",19.0309931,47.51134752,1024,2,47.51134752,19.0309931,0.507679037,2.215684818,4.120898597,1.970901038,1.205316653,18.49373004,1.591149409,2.7466764560000003,3.189657347,3.260290187,3.260290187,3.778309355,7.034528316,3.548313723,7.845745443999999,1.836538869,3.4363265810000003,4.530197642,2.661562477,2.740954253,5.903639964,3.3797069810000004,6.359453933999999,3.0486900660000003,5.240367612,2.55147581,3.394414644,3.820992707,2.052332296,11,58,41,6,1,2,136,11,0,4,51,30,2,166
945,1,0,1,0,-1,-1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716,5732.995097999999,5734.572861,5734.717628,5732.625624,5733.874027000001,4138.18147,5733.7626869999995,5733.383536,5733.008367,5733.008367,5731.6702780000005,5736.588264,5733.355183,5736.764575,5733.3690560000005,5732.214882,5732.250331,5734.121688,5734.635762,5739.660373,5732.61875,5737.367588,5733.055673,5732.668932,5736.224734,5733.022024,5732.63955,5731.819941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,1,0,1,0,959430000,24,39976250.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,4,-1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"From this beautiful historical building, we are offering a unique once in a lifetime, 240m2 fully renovated and furnished, luxury turn-key apartment located on the 3rd floor. Under five minutes away from restaurants, shopping, metro stations and major monuments, this sprawling, dual penthouse can be separated into two private residences which has a breath-taking south facing panoramic view of the Basilica. There are 4.5 meter vaulted ceilings and the property is designed only to the highest standards. Italian marble, custom venetian inspired dual archways and chocolate oak chevron flooring are throughout this amazing penthouse.",19.0523764,47.502960200000004,1054,5,47.502960200000004,19.0523764,0.560195861,0.726739115,2.3700333469999997,1.028120693,2.092390112,16.64220591,0.307442021,0.8962127609999999,1.342350725,1.472152811,1.472152811,2.377492845,5.450561007999999,1.6982504059999999,6.232531149,0.333073285,1.89259251,2.7952843119999997,0.901264315,1.215044614,6.581999618999999,1.6892677740000002,5.027405055,4.8431580510000005,3.415344632,3.72456986,1.593192621,2.067616054,2.3610955319999998,47,180,233,4,4,10,302,30,4,10,180,51,20,370
947,1,0,1,0,38520000,4,9630000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"For sale in the 5th district, in Városház street a 1st floor, 47m2, 2 bedroom apartment. The apartment consists of a living room, bathroom and bedroom, and a wardrobe room. The windows look at the inner courtyard. The heating is provided by a gas circulator. An opportunity for investing and for personal use. Close to Ferenciek Tere, Váci Street, and Deák Square. Metro 3 and several buses are also available within walking distance.",19.05436352,47.49584581,1052,5,47.49584581,19.05436352,0.36455827399999996,0.285129051,2.299022767,1.7655396509999999,2.31838265,16.1811836,0.38387932399999997,0.825658069,0.8911760329999999,0.8233303129999999,0.8233303129999999,1.577026857,5.445706727,1.222901988,6.184246989,0.641208951,1.088372556,2.07279979,1.1185042040000002,1.613693249,7.372228204,0.9277622059999999,5.231615497,5.281221199,2.803114547,4.5183913239999995,0.964508068,1.360854955,2.276458693,58,164,220,5,3,11,365,39,4,10,184,46,25,387
948,1,0,1,0,41900000,3,13966666.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 35 sqm furnished apartment in district 1., Ág utca. It is situated in a classical tyle building on the 1st floor. The building needs renovation/has got an elevator. The flat consists of a bedroom, a living room wtih american a kitchen with dining area, a bathroom and a toilet and a balcony. Heating:a newly installed circo heating system. The common cost is 9000 HUF/month. It has got a cellar. Price of furniture is included in the price. Public transportation connections are nice, tram line 4-6 and the Red Metro line can be reached easily. Great opportunity for investment due to its perfect location.",19.02864592,47.49697098,1012,1,47.49697098,19.02864592,0.623630649,1.657827653,4.175646269,2.694189795,0.578015831,18.01911668,2.205405763,2.6379527130000002,2.827316376,2.704844773,2.704844773,2.6396873430000003,7.309315397000001,3.1522952280000003,8.072115854,1.625390866,2.494615248,3.705773967,2.773913345,3.1158785339999997,7.490308715,2.632228249,6.930372217,3.56661261,4.583033369,4.159722921,2.845474973,3.107195683,0.510559121,10,52,35,7,0,4,116,12,2,8,43,42,3,162
949,1,0,1,0,88000000,9,9777777.777999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 98 sqm apartment in district 6, Bajnok utca . It is situated in a classical style building on the 1st floor. The flat consists of 2 bedrooms, a living room, a kitchen , 2 bathroom and a toilet. The apartment is very sunny. Windows are facing to the street and the inner courtyard. Common charges: 30000 HUF /month. Heating: central heating. Great opportunity for investment due to its perfect location and nice layout and design. It could be a profitable investment or an ideal home as well. High rental potential. Andrássy út, which is a UNESCO World Heritage Site, is easy to reach from here. There are several coffee houses, restaurants and pedestrian areas in the district. Mostly classical-style villas and embassies are located here. The Heroes’ Square is also nearby, which is one of the most popular touristic sites of district 6. Városliget (City Park) provides several sport and entertainment opportunities (Museum of Fine Arts, Széchenyi Thermal Bath, Budapest Zoo and Botanical Garden). The district provides exceptionally good traffic opportunities: metro line no. 1, tram line no. 4 and 6., trolley line no. 76, train (Nyugati railway station).",19.06516334,47.51281637,1064,6,47.51281637,19.06516334,1.36618942,2.112397642,1.8921292930000002,0.610720589,3.299425116,16.30504602,0.919587516,1.4307600040000001,1.948173415,2.284284265,2.284284265,3.5365705989999996,4.489089194,2.163917451,5.3080479369999995,1.7900889180000001,2.992836155,3.4869905410000004,1.060095985,0.601881357,5.550268515,2.645685899,3.7994950160000003,5.57338428,3.764393669,3.3134201560000003,2.33277245,2.8280393010000004,3.7509364869999997,26,141,125,8,3,8,259,19,5,2,89,40,5,337
950,1,0,1,0,48200000,3,16066666.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,-2,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a studio apartment in Vitkovics Mihály utca. The new built flat consists of one room, open plan kitche, hallway, bathroom. Common cost is cc. 9.000 HUF. Could be a great investment.",19.0553277,47.49654409,1052,5,47.49654409,19.0553277,0.462835675,0.347448507,2.209076006,1.6807947319999998,2.369370245,16.14531098,0.292715518,0.7225706909999999,0.828187035,0.803704581,0.803704581,1.652321928,5.356361991,1.17074793,6.098684317999999,0.625901522,1.149484744,2.085805577,1.012328482,1.50830779,7.295313877000001,0.952840913,5.130327386,5.313211707,2.787970384,4.470161818,0.9416713,1.365745985,2.358443537,57,166,220,5,3,11,365,41,4,10,183,46,24,393
951,1,0,1,0,140000000,14,10000000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,2,1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 140 sqm luxury apartment in district 3., Menedékház utca. This is situated in a 3 flat condiminium on the first floor, the windows has panoramic view. It consists of living room, 3 bedrooms, 2 bathrooms, open plan kitchen with dining area and 2 balconies. It comes with 2 storey garage. The apartment has a ~140 sqm built-in attic.",18.98253147,47.57639305,1037,3,47.57639305,18.98253147,0.777502666,10.25011832,11.286038099999999,9.128916644,8.917256842,25.40164681,3.070449705,10.44392623,10.98815553,11.17329114,11.17329114,11.87172592,13.08396975,11.31562967,13.85257208,9.814195014,11.50013848,12.49894499,10.18797061,9.941769209,5.581315612999999,11.37838335,11.79886728,6.672595176000001,13.04490529,6.097865823999999,11.28827614,11.77117103,9.739748432999999,0,0,0,0,0,0,1,0,0,0,0,0,0,4
952,1,0,1,0,159900000,7,22842857.14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,2,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale 80 sqm apartment with a panormaic view to the River Danube. The property is on the 3rd floor in a good condition building which has an elevator. It consists of 2 bedrooms, living room, kitchen, bathroom and a balcony. Kossuth tér, Parlament only few minutes by walk. It could be great oppportunity for investment.",19.04458899,47.50405182,1054,5,47.50405182,19.04458899,0.079843752,0.95488227,2.963337684,1.267748405,1.528891215,17.22329508,0.8356705459999999,1.488382522,1.892169569,1.957495828,1.957495828,2.6192858169999997,6.022071584,2.251421298,6.8106851189999995,0.5350655,2.207325277,3.24326316,1.487801401,1.731690779,6.4971044739999995,2.098560978,5.539510922000001,4.2503008,3.93617478,3.436183225,2.090701005,2.526311609,1.928124564,31,147,201,8,3,9,270,24,5,8,135,56,16,312
