ID,Apartment,House,Price,Size(sqm),Price/sqm,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District,Lats,Lons,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21
107,1,0,69900000,8,8737500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a 88 sqm apartment in district 7., Dob utca. This is situated in a ground floor, the windows are facing to the courtyard. It consists of living room, kitchen, bathroom and 2 bedrooms. The apartment is equipped with gas circo and air con.",19.05862294,47.4988123,1075,7,47.4988123,19.05862294,0.7931939652630038,0.6471575428102768,1.9162172710568481,1.4263151617118794,2.5706751085896107,16.021947153335567,0.0151712300971848,0.3875478889646417,0.6896430483064817,0.829350649974214,0.829350649974214,1.9186407376563914,5.058633334411112,1.0483608493483858,5.813312794662962,0.707688203475283,1.3864930428391187,2.157774047866544,0.6593818658858774,1.160252408400747,7.051325279717555,1.1004045796704796,4.791964206058153,5.441573028313079,2.7575214331060196,4.332914997107687,0.9421669773635057,1.4309668280334182,2.6486406294233094
108,1,0,481500000,80,6018750.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for sale the Art of Architecture, Elegance, Luxury, and Smart Tech in Nagykovácsi This minimalistic style, “smart,” all-inclusive luxury villa is located on the best-situated street of Nagykovacsi. The 800-square meter structure with a view sits on a 1400-square meter lot with trees. On the lower basement, it can find a garage for 4 cars, a storage, on the upper basement a laundry, a relaxing room, a fitness room, a swimming-pool, a WC, and a terrace. The ground floor consists of a large living room, a gallery, 2 kitchens, a dining area, a study room, a WC, a wardrobe, on the 1st floor there are 4 bedrooms, 3 wardrobes, and 3 bathrooms. A well-cared garden also belongs to the alarm protected, air conditioned property. The building was constructed by Prima Primissima award winning architect Gyorgy Vadasz and features fine taste, special use of materials, interior design, and technological solutions. A smart home system, featured by Domintel, offers the ability to operate building mechanics via remote control, screens, and mobile phone device. Some features are: • The building’s exterior surface is covered by AgrobBuchtel Hydrotech air-through, self-cleaning ceramics. • The interior covers are AgrobBuchtel ceramics. • Security is aided by a gate phone with visual display, alarm, and surveillance system. • The kitchen features a Bulthaun counter island and Gaggenau appliances. • Floor heating and JAGA fan-coil system balance the building’s interior temperatures over transitional thermal gains and losses. • Artemide (Italian) and Droog lighting systems right through the house, furniture brands B&B Italy, Gasperoni, Pallucco, Magis, Carl Hansen and Ligne Roset just mention a few. This Luxury House is very close to to the American International School, so it's a perfect option for families also. Please feel free to call us to visit the villa.",18.86880602,47.57379871,2094,9,47.57379871,18.86880602,8.6491808361526,16.1338849605915,18.03849044383704,15.743668200878979,14.199214658308987,32.49048335183558,11.352151474402413,16.759898138060947,17.197895626127117,17.228924845723636,17.228924845723636,17.36236315539556,20.536794765778474,17.557155133703112,21.354708401220403,15.823559798225006,17.207238342013316,18.402497531193934,16.641990523092474,16.604326797387028,13.944442232358652,17.273150924300516,19.44405837398425,11.16727865683516,19.208821943008687,13.184676630247415,17.36859919408739,17.742641819525762,14.697839386384958
109,1,0,59000000,8,7375000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 85 sqm unrenovated property in Attila út close to Széll Kálmán tér. The property is situated on the mezzanine. The property consists of 2 bedrooms, living room, kitchen and bathroom. Public transport is good. Metro, bus and tram station only few minutes by walk so it could be great opportunity for investment.",19.02393552,47.50547925,1122,12,47.50547925,19.02393552,1.2624327052826783,2.243900042202911,4.5228258135258415,2.591999025455831,0.4564798165889627,18.704151194979215,2.2821113501677504,3.031836062647315,3.3702581733483363,3.346452742911925,3.346452742911925,3.554307386641033,7.561885776827986,3.723674283720003,8.35758277278291,2.0014736044467036,3.3214194753368913,4.501969544028273,3.046492904380033,3.246825253864915,6.689609825987639,3.3695432366521927,6.997364263188444,2.7574885698292144,5.312439603216151,3.2864489066729448,3.488247657262066,3.8402149129759358,1.3369381591108127
110,1,0,62000000,9,6888888.8889999995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 95 sqm renovated apartment in Margit körút close to Margit Bridge. The street facing property is situated on the first floor in a nice classical building. It consists of a living room with balcony, 2 bedrooms, kitchen, and bathroom. It could be a great opportunity for investment or home as well.",19.03393725,47.51517187,1023,2,47.51517187,19.03393725,0.1287146709494618,2.426108272728535,4.049152461641998,1.7939005580173963,1.6837549502954017,18.486415543620673,1.2603738253766978,2.78705866651834,3.2787470186465786,3.4007865351917235,3.4007865351917235,4.061416585612866,6.848805116558174,3.631094874157605,7.667343171996471,1.9995772234627376,3.675277619686457,4.7071452317627624,2.6393044100934713,2.627334523836409,5.433187485710035,3.5681402047216184,6.09485517392916,3.216021585400321,5.354716337894411,2.113668384136363,3.5272098072906064,3.984614592903225,2.5213076222214204
111,1,0,63000000,5,12600000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,8.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale 58 sqm renovated apartment with a panormaic view to the Danube in Marina part. The property is on the 8th floor in a newly built building which has an elevator. It consists of a bedroom, a living room with open kitchen, a bathroom, a seperate toilet and a balcony. It could be a great opportunity for investment or ideal home as well.",19.06344099,47.54869096,1138,13,47.54869096,19.06344099,0.09963923259632587,5.879141563507872,5.477195765753462,4.1500354033362346,6.012457881897608,18.73827644580085,1.9032283159153973,5.414188258962086,5.9393037887669,6.271740003192213,6.271740003192213,7.474402581314512,6.431126660807079,6.13981350624351,7.1513285025575115,5.444555861631506,6.9441704192637985,7.462745873847358,5.047942625304183,4.582027119471572,1.6596297791303676,6.623267155267881,5.071172963809334,6.489726228649905,7.613836227319727,2.7123546470268085,6.323806720824731,6.818451770451563,6.80966683012829
112,1,0,45000000,7,6428571.429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"2 room and 70 sqm Property is advertise for sale in 9th district in Ferenc körút and Tompa street corner. The apartment located on 1st floor and consist 2 huge and separate room, the windows facing to the quiet Tompa street. The aparmtent being renovated.",19.06751522,47.48410124,1092,9,47.48410124,19.06751522,0.7070776494143438,1.871763666167004,2.281289840354496,3.1543414500350164,3.7533418468834387,14.782345936411211,0.2026603220181391,1.7937591023744155,1.2502747490831345,0.9485024797993591,0.9485024797993591,0.9402297172684034,5.049766100074091,1.0846533876485631,5.656725894222443,2.2781818386637425,0.7651004972327853,0.4564506622221552,2.1476719039506595,2.608282492384678,8.738382980351538,0.7100333014247256,5.276022411466842,6.782743440418174,1.3660215418837616,6.098601842635272,0.8707715600011949,0.3704748676923421,3.4118749263117816
113,1,0,295000000,42,7023809.524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"3-storey, 420 sqm, alarm protected luxury detached house is for sale in a pleasant green area in Remetehegy, near the British International School. On the ground floor it can find the garage for 2 cars, a fitness room with bathroom, a pantry, a study room, and a storage. The first floor consists of 2 (or 3 shared) bedrooms with 2 bathrooms, more wardrobe rooms, and a balcony. On the 3rd floor there are 2 huge terraces with splendid view over the city, a large living room, a separated kitchen with pantry, a study room or bedroom, a restroom and a nice terrace over the well-cared garden. It could be exclusive home or perfect investment!",19.01506151,47.542404,1037,3,47.542404,19.01506151,0.14653209405551607,5.7611811446420065,6.889447504298948,4.664122519548694,4.61556286762599,21.233993703847958,1.7789705506555593,5.953799363396601,6.4937747388645475,6.674284741099502,6.674284741099502,7.404071794619303,9.059258769366247,6.825303317055283,9.869037839867635,5.320033033337794,7.013762948951291,7.999814413067822,5.7108687735577615,5.5004107796755415,3.646810012300801,6.881298597472184,7.928590652923825,3.377288377830482,8.558320427074316,1.715699609785969,6.789808258969264,7.2720341071835675,5.486303335689922
114,1,0,81900000,7,11700000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 72 sqm luxury apartment in Kelenhegyi Road (District XI.), next to the Gellérthegy, and close to the Citadella. It is situated in a cottage building on the 2nd floor. The panoramic view property is consists of 2 rooms, a livingroom, kitchen, dining area, a bathroom, and a pantry. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.04853548,47.48515223,1118,11,47.48515223,19.04853548,0.5309296400097843,1.2748171986803658,3.2093876708512075,3.0130955438227547,2.548162894637529,16.167313536651953,1.1350379547036178,1.9963323968666549,1.7427369088073068,1.4055565850452776,1.4055565850452776,0.6515447414810935,6.255969348830888,1.8910396226403952,6.9257237938975305,1.7226638741866505,0.7157867146071961,1.8454792202934334,2.3420910461770985,2.853271819601965,8.570556928879062,1.084417538926208,6.254478922629963,5.554392961866722,2.7933092748794293,5.55386862531143,1.4921291573557582,1.4487514625930837,2.0438184784897486
115,1,0,80250000,8,10031250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a well-kept 88 sqm property at the corner of Dob utca and Wesselényi utca, few metres from the Great Synagogue. The street facing property is situated on the 3rd floor in a 5-storey classical style building which has got an elevator. It consists of 2 bedrooms, 2 bathrooms, a livingroom and a kitchen with dining area. Due to its central location and good layout it could be a very good investment.",19.05954326,47.49821973,1075,7,47.49821973,19.05954326,0.8283916247409358,0.6904116511299512,1.8592990972728611,1.4984652756604164,2.6473965896633995,15.931669943213835,0.06328170020957852,0.35544240021835755,0.5955732226931917,0.7387516386785279,0.7387516386785279,1.8632026336520138,5.005144788585382,0.9546355024197575,5.754992274620614,0.7939424179290285,1.3253257050160228,2.0667477668873993,0.670824875655219,1.1814780033156944,7.120934122883289,1.022843431334352,4.762962747638735,5.5301208616727004,2.6620167683272284,4.42187917537117,0.8488785993831539,1.3407559272669518,2.702393162397756
116,1,0,41000000,4,10250000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 42 sqm studio apartment in district 5. Ferenciek tere. The courtyard facing property is situated on the second floor in a nice renovated classical style building which has got an elevator. It consists of living room with 12 sqm gallery, kitchen with 6 sqm gallery and bathroom. Because of the location it could be a great opportunity for investment or ideal home as well.",19.05481748,47.49393722,1052,5,47.49393722,19.05481748,0.30668673792004225,0.42216611514099794,2.3330081510494725,1.9729222413408727,2.4157489982908777,16.0676065921528,0.4100885217734205,0.9366514063805699,0.8686103207304777,0.712014980274066,0.712014980274066,1.363421565504333,5.4703008686910675,1.1650247477184972,6.194856338779191,0.8411305419960883,0.8744336719509725,1.8945472286632477,1.2640222345510475,1.7714160677954485,7.584695537911502,0.7434592457588133,5.310919926208694,5.40784804639905,2.661552461297848,4.730068014126195,0.8538906538063242,1.1973652037837859,2.295687974841668
117,1,0,80000000,10,8000000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 100 sqm (on paper 71 sqm) duplex apartment in district 1. in Zsolt utca. It is situated in a classical building on the 3rd floor. The windows are facing the courtyard. The apartment is newly renovated. It consists of a living room with American kitchen, 3 bedrooms,1 terrace,1 balcony, 2 bathrooms, and toilet.",19.02978684,47.49228267,1016,1,47.49228267,19.02978684,0.36757369571857273,1.6406476972197732,4.185592177385267,2.9777015364897306,1.0856256355189509,17.757888931477844,2.268068043750167,2.672293515119239,2.7563176934337283,2.568667329660836,2.568667329660836,2.264717963884165,7.332889370038502,3.0491772228819745,8.072454507797351,1.753688450712969,2.2124350157855956,3.4197850289865004,2.871914567012608,3.274320273909065,7.975945455835641,2.4236935425231643,7.054937011178568,3.9707348898579786,4.335880665105489,4.671402748304849,2.7025616589378427,2.8858271984706967,0.43460889452778617
118,1,0,129900000,18,7216666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2.0,1,1,-1,0,0,0,0,0,0,0,1,1,1,"We are offering for sale 184 sqm apartment in Szilágyi Erzsébet fasor. The flat is on the 2nd floor in a good condition building which has got an elevator. The street facing property consist of 4 bedrooms, a living room, a kitchen and a bathroom. Because of the location public transport is goos so it could be a great opportunity for investment.",19.01853765,47.50991428,1026,2,47.50991428,19.01853765,1.423988658045383,2.8381669035450523,4.99582702870152,2.9122834337281556,1.0511511899188368,19.274010131294993,2.5343960351447854,3.550793543601318,3.931322114310797,3.9359210373946043,3.9359210373946043,4.192220982919999,7.96357253296045,4.2887256178857704,8.770774101611897,2.551104150526451,3.9503889743901115,5.121526244125626,3.5198862429860354,3.6533217152475923,6.384683575570407,3.981731932386823,7.308012253941355,2.18825147017823,5.913082711550331,2.9491715948411725,4.076503863518156,4.448427983743017,1.8798394227581365
119,1,0,84900000,11,7718181.818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 113 sqm renovated apartment, district 6 in Munkácsy Mihály utca, close to the Andrássy út. The street facing property is situated on the second floor in a classical style building. It consists of 2 apartments with kitchen and bathroom. The property has a good location and good transportation possibilities, which also make it easy-to-rent and easy-to-sell. It could be great opportunity for investment.",19.06914045,47.51616829,1062,6,47.51616829,19.06914045,1.5218756756053915,2.586461505149269,1.9789822361489002,1.0282683591618498,3.725514130400139,16.242388271737923,1.3099807823518634,1.847540967286546,2.3298360187881193,2.6834557308837175,2.6834557308837175,3.968447839256692,4.25461700749025,2.5032615587625404,5.078558198582755,2.2674691865010668,3.4212606637691265,3.823453256768623,1.475391738250024,0.9704035521415864,5.239377411853945,3.0570601165212823,3.4509931551112447,5.855658888335126,4.007309761144835,3.2887018011337337,2.7170265542587377,3.197542061759339,4.211528244124028
120,1,0,-1,22,-0.045454545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Close to Opera and Deák Ferenc tér we are offering for sale 221 sqm renovated duplex property in Andrássy út. The property is situated on the 4th floor in a renovated classical style building which has an elevator. The property consists 3 bedrooms, living room with open kitchen, and 2 bathrooms. The apartment has a balcony and roof terrace ( 73 sqm) with a panormaic view. Own a Unique Luxurious Rooftop Apartment on Andrássy Avenue! ​Andrássy Ave. is the most sought-after address in downtown Pest. Living in Opera Terrace Homes is more than just having another apartment. This is over-the-top-luxury. Opera Terrace Homes is a unique combination of the bustling vibe of downtown Budapest and enjoying the tranquility of a roof terrace with an amazing view over the city. Opera Terrace Homes is the prime example of the best period type architecture and modern living. Built to the highest engineering standards and equipped with the latest home technology, Opera Terrace Homes is the best choice if you look for value to last. This well established Hungarian developer built more than 600 residential apartments in the past 20 years in Budapest. They picked this one-of-a-kind location and project because they also believe in creating their own legacy in the Budapest property market. Don’t miss out on this unique opportunity! Ask one of Tower’s consultants to provide a guided tour to Opera Terrace Homes. The property is under construction. Expected delivery at the 2019 Q2.",19.05633534,47.5031269,1066,6,47.5031269,19.05633534,0.8379969152590356,0.8474978435718425,2.0751854516869197,0.9451244308473579,2.3902991940766194,16.382139493789225,0.016614417403709898,0.6390476748555677,1.1421801518972412,1.3348079458010564,1.3348079458010564,2.3850077244268886,5.1529058262521295,1.4863914528191466,5.934566996666737,0.5776298162395006,1.868844980743023,2.6617972135718055,0.6033937437113909,0.9436832607660177,6.5651313095740615,1.6069925308815385,4.743938353296747,5.120760150714224,3.2194983281611975,3.8256007236786784,1.4405617618055282,1.9367883855299555,2.6379341199361153
121,1,0,39900000,5,7980000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"Luxury full renovated apartment in Parkan street with panoramic view. The apartment locate on th 5th floor, the building still in Excellent condition, and has got an elevator. The apartment has got 2 separate bedroom, a living room with kitchen and bathroom. Its luxury equipmented and furnished. The area is well located, its nearby the 1 tram, and M3 metro.Great opportunity for investment or ideal home as well.",19.05929649,47.53101839,1138,13,47.53101839,19.05929649,0.26944942693591145,3.889629907229478,3.7742850431051,2.164229957855608,4.198697803169829,17.772948019371288,1.058606778244874,3.4633199845500973,4.004290150722079,4.320823082604543,4.320823082604543,5.4929325941813785,5.51940408642157,4.234657705846985,6.3229814939687365,3.456922602449572,4.967681775554664,5.556517032191631,3.105770294285543,2.6731140607699406,3.485037671767763,4.660404911141623,4.378063177228085,5.358470524202231,5.808737742009152,1.9019980644419194,4.3832166620901205,4.885655573690805,4.935959598120236
122,1,0,79900000,10,7990000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 101 sqm renovated property in Dohány utca close to Synagoge. The property is situated on the 2nd floor. It consists of 2 bedrooms, living room, kitchen and bathroom. Because of the location it could be great opportunity for investment.",19.06246062,47.49746983,1077,7,47.49746983,19.06246062,0.9924944973675542,0.8895611122731604,1.6645935034577424,1.6200866332863544,2.876245318297065,15.69766870384442,0.2506523703848348,0.2914405210951566,0.36953645150984615,0.5872096363538976,0.5872096363538976,1.8309208470319849,4.811577862226364,0.7260051127475661,5.553038543583391,1.0284023011915897,1.2828689202961567,1.895473521757306,0.6636492252618236,1.1733653797031849,7.220442433937791,0.9281858152713421,4.615974056213513,5.764582605968611,2.446731145928639,4.593723786887637,0.6729473718322834,1.1789560501155198,2.9036829591334383
123,1,0,33900000,5,6780000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale a apartment in district 7., Dózsa György út. This is sitauted in a classical building on the ground floor, the windows are facing to the courtyard. It consists of living room, bedroom with galery, kitchen with dining area, bathroom and toilet. The apartment is equipped with gas circo. The common cost is 11.000 Ft.",19.08320249,47.50918826,1071,7,47.50918826,19.08320249,0.7989943347260787,2.818384735289734,0.8674572584315465,1.968998363162193,4.484957127768871,14.935762000536831,2.10912395752649,1.8000415488978734,2.00322204966218,2.370090162834976,2.370090162834976,3.698178837753625,3.106393048809046,1.978429872365725,3.91738554531995,2.6979940904972683,3.1721191164267077,3.1409733116718495,1.5592514414777585,1.2265697007029062,6.286883783014897,2.752860015261733,2.6237991480200695,6.961768009936329,3.04528600940708,4.599131566663532,2.332259217160276,2.690779085156007,4.760042505782677
124,1,0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716076461,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354,4138.181470468537,5733.762687248184,5733.383536463851,5733.0083669634105,5733.0083669634105,5731.670278394028,5736.588263823337,5733.355182848957,5736.76457458862,5733.369056113061,5732.214881700095,5732.250331355769,5734.12168808748,5734.635762154066,5739.660373031221,5732.618750002488,5737.367587580265,5733.05567314606,5732.668932139434,5736.224734335151,5733.022024105539,5732.6395502907735,5731.819941211338
125,1,0,84900000,13,6530769.231000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 2 bedroom apartment in Podmaniczky Street (District VI.), close to Nyugati Railway Station. The street facing property is situated on the 1st floor in a nice classical style building. It consists of 3 rooms, a hallway, kitchen with dining area, a built in wardrobe, separate toilet and a bathroom. Great opportunity for investment!",19.05490841,47.50895403,1055,5,47.50895403,19.05490841,0.7855365962217159,1.4179062654873005,2.3300527707293672,0.34256217614423645,2.4253552258131252,16.770155487767955,0.06046471814039984,1.185405254862897,1.7381241189684384,1.9742709432074,1.9742709432074,3.032531622418002,5.230187546638849,2.056325068423761,6.0369779221209825,1.0082083416247585,2.523109063568199,3.2927944082798652,0.9486760220128495,0.9252622185320999,5.9150836776074485,2.2618590171214352,4.644350465176485,4.863177293864634,3.785644616336009,3.1998205430637263,2.069877264353827,2.5737041478923084,2.8751065847943016
126,1,0,139900000,9,15544444.44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.0,1,1, Square,0,0,0,0,0,1,0,1,1,1,"Unique apartment for rent in a heart of Budapest, close to the Parlaiment. This is situtated in a classical building on the ground floor, the windows are facing to the Kossuth Lajos tér. It consists of living room, bedroom, kitchen (optional bedroom), bathroom and a wardrobe. The apartment is renovated and equipped with gas circo. The inner high is 3,5 m, the common cost is 23,750 Ft, it is included the water fee.",19.04549707,47.51005792,1054,5,47.51005792,19.04549707,0.07857286050711443,1.5549898958984782,3.0369108596766226,0.8980032812304163,1.8402232639350038,17.45435456361191,0.584452068539489,1.753283556290727,2.2599939441864336,2.41466006361647,2.41466006361647,3.2436292557205273,5.940033945343072,2.607179579032925,6.749393477173122,1.092785373334574,2.7955579805256643,3.738617129394605,1.6041527758343037,1.6427108782223931,5.825794223669458,2.6256491653322596,5.307876307468305,4.145740370378443,4.3386299048927555,2.8085409124029517,2.533399299591617,3.0109533110995748,2.4392074711325855
127,1,0,118000000,19,6210526.316000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,,19.04966704,47.513972499999994,1137,13,47.513972499999994,19.04966704,0.22693019041261758,1.941855652267306,2.9229780316955534,0.626183838692125,2.3439931988784144,17.38103291662678,0.16259242025277118,1.8679547253525044,2.4183544683896163,2.6397982858683613,2.6397982858683613,3.6170778031004107,5.65997383551268,2.7391641242899407,6.478661580511199,1.4838508404914712,3.1327156200888235,3.9645746062013676,1.6209306230406757,1.4879463655445637,5.365803774620254,2.905810253323459,4.9312099691538815,4.403278743320382,4.468189760868595,2.52237677015351,2.741499070352677,3.241447799595463,2.973710147702482
128,1,0,36700000,3,12233333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale 38 sqm apartment in district 7., Csengery utca. This is situated in a classical buildng on the ground floor, the windows are facing to the courtyard. It consists of kitchen, room with spacoius gallery, and a bathroom. The aparment is fully renovated and equipped with gas convector.",19.06894471,47.50391552,1074,7,47.50391552,19.06894471,1.5278327095359643,1.5979879423104468,1.1535156078596647,1.2268032868418903,3.3414793950624255,15.576243795152916,0.9175810259646162,0.5987552894538475,0.9788688188970625,1.3456401133540452,1.3456401133540452,2.6696394117261444,4.201837202687691,1.1439183245466251,4.983866604269479,1.4988657564639043,2.1220172557559343,2.4675178903570467,0.3508737694815673,0.42904244664683944,6.573037970095239,1.7308149543345568,3.8429404942630736,6.011052065749101,2.747777330711786,4.248971718525311,1.3638945803534954,1.8359042300934152,3.551883626978494
129,1,0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716076461,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354,4138.181470468537,5733.762687248184,5733.383536463851,5733.0083669634105,5733.0083669634105,5731.670278394028,5736.588263823337,5733.355182848957,5736.76457458862,5733.369056113061,5732.214881700095,5732.250331355769,5734.12168808748,5734.635762154066,5739.660373031221,5732.618750002488,5737.367587580265,5733.05567314606,5732.668932139434,5736.224734335151,5733.022024105539,5732.6395502907735,5731.819941211338
130,1,0,43500000,3,14500000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 38sqm apartment in a good condition in the 5th district at Váci utca, not far from Danube and Ferenciek tere. The property is located on the 2nd floor of 2-storey, 14 flats monument house with windows overlooking the courtyard. There is a gallery bedroom, a living room, a kitchen and a separate bathroom and restroom. Thanks to the location it is a great opportunity for investment.",19.05370721,47.49154186,1056,5,47.49154186,19.05370721,0.11943789044582308,0.5981008444434349,2.515312819203008,2.246577578593684,2.444900810208987,16.045435558049824,0.5642454153337061,1.1928288842120571,1.0278106405402034,0.7759182217083548,0.7759182217083548,1.1045112537894537,5.63195328195741,1.2703253057128983,6.34042885990464,1.056533608006445,0.6571644274152556,1.7818890432656445,1.5329038031885465,2.0434931790281956,7.850720026313885,0.6578265401925639,5.5253741365678035,5.465602466176303,2.613181513749189,4.957762705760843,0.9055103558478249,1.1338317262343647,2.2219430895788475
