ID,Apartment,House,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District,Lats,Lons,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport,Distance to Eco Zone,Distance to Crime Pot,Distance to Uni1,Distance to Uni2,Distance to Uni3,Distance to Uni4,Distance to Uni5,Distance to Uni6,Distance to Uni7,Distance to Uni8,Distance to Uni9,Distance to Uni10,Distance to Uni11,Distance to Uni12,Distance to Uni13,Distance to Uni14,Distance to Uni15,Distance to Uni16,Distance to Uni17,Distance to Uni18,Distance to Uni19,Distance to Uni20,Distance to Uni21
51,1,0,550000,5,110000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Nicely renovated studio apartment is available for rent close to Erzsébet Bridge (Pest side). The flat is fully furnished, bright, located on the second floor. It consists of separate, fully fitted kitchen with microwave oven, fridge, hob, oven, extractor fan, dishwasher. Large livingroom with dining area and nice furniture, one double bed and a bathroom with bathtub.",18.98248876,47.50773647,1125,12,47.50773647,18.98248876,3.9842542110531274,5.273717500436966,7.64576013870689,5.630298771023681,3.24205414248448,21.685423638096122,5.2037211086594395,6.1437908652757285,6.438335646194246,6.357850117229052,6.357850117229052,6.204894464940608,10.669084671683182,6.780775712874097,11.470901568178926,5.102288334555866,6.1436964108228285,7.356458187313274,6.169773010890442,6.351683088657769,8.081760797102783,6.300312584783792,10.023716730521315,1.188178524048577,8.24926763916979,4.882500164026027,6.499800842075573,6.7750960908501385,3.517381991383205
52,1,0,183000,8,22875.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 85 sqm furnished apartment in district 1. in Lovas út. It is situated in a classical building on the 3rd floor. The windows are facing the panoramic view. The apartment is newly renovated. It consists of a living room, american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 18000 Ft/month.Only long term rent! ",19.05784811,47.49971295,1061,6,47.49971295,19.05784811,0.7822620606140175,0.6433852848236746,1.9616770318111867,1.3231451983182139,2.5033312461995503,16.116731848683596,0.012921215183474654,0.4237590839364315,0.795791117421294,0.9451645551458595,0.9451645551458595,2.012201442942634,5.096183252656428,1.1529491642066931,5.857311668919763,0.6283576568048034,1.4855626612159898,2.273591423162139,0.6312670784507941,1.1129069353633212,6.9485619035013,1.2110940152143785,4.79742334454393,5.351288809085769,2.8686864544934005,4.217598274984331,1.0576872436157825,1.546713757466574,2.616751110403937
53,1,0,177000,9,19666.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 85 sqm furnished apartment in district 5. in Október 6 utca. It is situated in a classical building on the 6th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen,2 balconies, 2 bedrooms, 1 bathroom and toilet. Common cost is 15000 Ft/month(water included).Only long term rent! ",19.0530845,47.49095598,1056,5,47.49095598,19.0530845,0.04967826150347459,0.6443642518300338,2.586102675173022,2.317108327784798,2.4335924690586057,16.06534851810737,0.6272997914157861,1.2729769066251013,1.097838706483109,0.8315659435495142,0.8315659435495142,1.0470698790332762,5.697724820559079,1.3295851789448945,6.402798905535185,1.106988483082536,0.6265478481006529,1.7816453259231195,1.6129056385460565,2.1232322857824117,7.916075337608536,0.6786696011562109,5.60054196688391,5.459310416382642,2.630097275694519,5.006788584733663,0.9567657775274948,1.1530816757211806,2.182733100271392
54,1,0,321000,6,53500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 65 sqm furnished apartment in district 5. in Régi posta utca. It is situated in a classical building on the 4th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 15000 HUF/month.Only long term rent! ",19.02631999,47.50483843,1012,1,47.50483843,19.02631999,1.082353748596336,2.051829698977216,4.337815629994708,2.44068459267511,0.40314553992479557,18.511469119401323,2.12984444361172,2.8422712216350137,3.1776334881441017,3.1542620219931354,3.1542620219931354,3.3827363364483762,7.386179492421926,3.53094648144564,8.179738426569285,1.8099053969373438,3.138776787884377,4.315160649499349,2.8628571461213492,3.0744036342044496,6.699368554855937,3.180484589022306,6.838906989682949,2.9495264657363647,5.121593424907981,3.3183288368990813,3.295997023078005,3.6504082237906976,1.2747825210896837
55,1,0,514000,9,57111.111110000005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1," We offer a 97 sqm furnished apartment with Air conditioning in district 5, in Károly Körút. It is situated in a classical building on the 5th floor. The windows are facing to the streetd. The apartment is newly renovated. It consists of a living room, kitchen, 2 bedrooms, 1 bathroom and toilet. Utilities is fixed 200 Euros.. ",19.04937276,47.50281044,1054,5,47.50281044,19.04937276,0.3483440100342885,0.7062372118523194,2.5940535169673167,1.142273764123841,1.866159449100139,16.839266198323184,0.5288227094958162,1.1043514212192227,1.514393795957045,1.603793915927115,1.603793915927115,2.3940887964647715,5.676684754608473,1.873276404965014,6.458757338615209,0.24324467640648065,1.9387360191765233,2.9107966242389622,1.1274137258786925,1.4289713209747148,6.6063201526763615,1.780450400786199,5.244437550371723,4.635085936428345,3.571677348974885,3.664714494125325,1.732554108097201,2.186812834394873,2.1535742333317645
56,1,0,209000,9,23222.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 94 sqm unfurnished apartment in district 6. in Szív utca. It is situated in a classical building on the first floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room, kitchen, dining room, 2 bedrooms, office room 1 bathroom and toilet.Only long term rent! ",19.04967964,47.49563989,1052,5,47.49563989,19.04967964,0.035434925959613776,0.1247144104740673,2.6451132542651403,1.8636834100756985,1.9887027949911944,16.496675487177658,0.728309084049297,1.144039500676451,1.2416196574546479,1.1368185082642692,1.1368185082642692,1.6126746610598368,5.792412029401194,1.5660265084143399,6.53421994686682,0.5546898381199167,1.2030360764382724,2.305331524394882,1.3935663078124725,1.8597596056569883,7.401707581165815,1.1572745176454706,5.5507936522566785,4.978133135896494,3.090486586875662,4.43626364456693,1.2792168717845458,1.6214516653623103,1.92438134598686
57,1,0,289000,7,41285.714289999996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 71 sqm furnished apartment in district 5. in Széchenyi utca. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room, balcony, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 42000 Ft/month(heating, water included).Only long term rent! ",19.05717219,47.4977993,1075,7,47.4977993,19.05717219,0.6470832303323669,0.5063029305118214,2.043102498898707,1.5351303728143721,2.4781188387798827,16.074761103721503,0.12081816782404878,0.5328533842120053,0.7324722724381282,0.7978946838294327,0.7978946838294327,1.7960976428910136,5.189202916188836,1.0892069730560408,5.938303735574396,0.6504112314776029,1.2739253676575915,2.1177970783940654,0.8159187416275763,1.3144552996880823,7.159219971617517,1.0215815447020344,4.941438882305275,5.383207581605544,2.764377549664585,4.391840946422207,0.9243154858838373,1.3902808767113453,2.518585476935497
58,1,0,275000,10,27500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Apartment for office use in the 13th district. Really good neighbourhood ideal for an office. The apartment is 107sqm fully renovated. The common cost 23000HUF. 1 parking space is available next to the building in a underground garage, the price of it is 35000HUF per month. We are looking forward to your enquiry!!",19.06985177,47.50902681,1062,6,47.50902681,19.06985177,1.7028241027337587,2.0005396064161345,1.3504561662092267,0.9902446442387228,3.501961105546142,15.78939128755084,1.140824591596915,1.1122346212540544,1.5497249732630494,1.912801866317458,1.912801866317458,3.225179422962873,4.1081816902769175,1.7079600346794264,4.9165665021210705,1.7854000456905115,2.676474603632333,3.0275624221762447,0.7587493387212197,0.26640210545946635,6.027155103780623,2.2946161513596235,3.563859036969188,5.970003448166985,3.2403070558710656,3.861233286469194,1.9356455516416642,2.407514461584081,3.8368697523828756
59,1,0,380000,22,17272.72727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,.,19.04420725,47.50411343,1054,5,47.50411343,19.04420725,0.05667412800876236,0.9749266534428476,2.992553746353701,1.2849138696451838,1.5021243164366656,17.2521880348917,0.8613144836655935,1.5177876683735463,1.9203124331645296,1.983459032178008,1.983459032178008,2.634906999612169,6.050147781312029,2.2795710910520572,6.839076813883227,0.5603061665308867,2.2265340743198,3.2671357045507547,1.5168250706690132,1.758136004775425,6.493431127584304,2.1216293574813103,5.564780043952855,4.2209738566042585,3.9628248236461188,3.4232219246356768,2.1169992737443106,2.5509298289562206,1.909743670491704
60,1,0,390000,-1,-390000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,19.05256686,47.51616423,1136,13,47.51616423,19.05256686,0.3499337159717051,2.1884877201759467,2.865950455749553,0.6162514886474261,2.664951125539284,17.31027070507734,0.11433195844178186,1.9752495975073052,2.534902145071496,2.789681929543336,2.789681929543336,3.8403505456919445,5.477880850351529,2.8344884676766284,6.300062543351408,1.7419208357299816,3.3389252762742188,4.100490879777649,1.68282322839171,1.4490560005345297,5.11375831845515,3.0826148665282243,4.691463155859407,4.6110809200484395,4.543538552650782,2.42348773525906,2.8802349794188045,3.3864352780928733,3.300389581011562
61,1,0,626000,9,69555.55556000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 96 sqm furnished apartment in district 6. in Városligeti Fasor . It is situated in a classical building on the 4th floor. The windows are facing to the panoramic view. The apartment is newly renovated. It consists of a huge living room with american kitchen, 2 balconies, 1 bathroom and toilet. Common cost is 12500 Ft/month.Only long term rent! Garage: 20.000 Ft/month. ",18.95148065,47.54817457,1029,2,47.54817457,18.95148065,4.211661850665782,9.407358410841235,11.217303066969043,8.92047240868642,7.563698607879968,25.67412130492056,6.186144097078759,9.970478474628049,10.428837519563015,10.48701672763528,10.48701672763528,10.75716680780981,13.734073889354628,10.787313966126586,14.554977854002164,9.06781831783104,10.54121916668487,11.709743385034786,9.835711479932586,9.782439829199241,7.8387951652513905,10.564590146512096,12.685238789933743,4.599131049281026,12.471210376839915,6.415682095908215,10.624065522284187,11.025098060359335,8.178869510184379
62,1,0,-1,5,-0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"A beautifully restored listed building with many original features, located in the heart of the 5th district close to the river. 24 hour English speaking New York stlye concierge. Well appointed, fully equipped, high ceiling apartments. This apartment has a bedroom and a living room, it is on the second floor. The apartment is fully furnised and has very good public tarnsportation connections. The two most important underground lines are both only 10 minutes walk. Walk along Dunakorzo (Danube Promenade) and enjoy the beautiful view of the Danube and the Castle Hill. In district 5 there are several hotels, most of them are luxury 5 star ones. They utilize the great location and the wonderful panorama of the river and the Buda Hills.",-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716076461,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354,4138.181470468537,5733.762687248184,5733.383536463851,5733.0083669634105,5733.0083669634105,5731.670278394028,5736.588263823337,5733.355182848957,5736.76457458862,5733.369056113061,5732.214881700095,5732.250331355769,5734.12168808748,5734.635762154066,5739.660373031221,5732.618750002488,5737.367587580265,5733.05567314606,5732.668932139434,5736.224734335151,5733.022024105539,5732.6395502907735,5731.819941211338
63,1,0,240000,4,60000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,5.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 40 sqm furnished apartment in district 1. in Hunyadi János utca. It is situated in a classical building on the 5th floor. The windows are facing to the beauty Panoramic view. The apartment is newly renovated. It consists of a living room, kitchen, 1 bathroom and toilet. Common cost is 8695 Ft/month.Only long term rent! ",19.07553752,47.51112687,1068,6,47.51112687,19.07553752,1.4120763630045552,2.473260853233457,1.2486592067885145,1.3758808431694054,3.974716662644724,15.53942853051116,1.6158673089869942,1.5336300112241459,1.893490395976085,2.267616818970234,2.267616818970234,3.602520368212793,3.694745082948399,1.9803029613171308,4.5114773009448195,2.271644059623445,3.057016946741059,3.2614333319449273,1.2092095930523759,0.7509046950260879,5.901624206114586,2.6566417694626123,3.086164472686995,6.366008518063689,3.3393868998407923,4.014066332958663,2.2670040912292855,2.702640714598856,4.323359915789563
64,1,0,-1,8,-0.125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 82 sqm furnished beauty apartment in district VI. in Andrássy út. It is situated in a classical building on the 1th floor. The windows are facing to the Andrássy street. The apartment is newly renovated. It consists of a living room with american kitchen and exclusive galery , laundry room, 1 bedroom, 1 bathroom with infra sauna.Only long term rent!",-1.0,-1.0,-1,-1,-1.0,-1.0,852.1217716076461,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354,4138.181470468537,5733.762687248184,5733.383536463851,5733.0083669634105,5733.0083669634105,5731.670278394028,5736.588263823337,5733.355182848957,5736.76457458862,5733.369056113061,5732.214881700095,5732.250331355769,5734.12168808748,5734.635762154066,5739.660373031221,5732.618750002488,5737.367587580265,5733.05567314606,5732.668932139434,5736.224734335151,5733.022024105539,5732.6395502907735,5731.819941211338
65,1,0,257000,8,32125.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Square,0,0,0,0,0,1,0,1,1,1,"We offer a 87 sqm furnished apartment in district 1. in Döbrentei utca. It is situated in a classical building on the 2th floor. The windows are facing to the Square. The apartment is newly renovated. It consists of a living room, kitchen, 2 bedrooms, 2 bathrooms and toilet. Common cost is 20000 Ft/month(water).Only long term rent! ",19.04645408,47.50240934,1054,5,47.50240934,19.04645408,0.1305821828562853,0.7282130311530385,2.8108070829058147,1.3041872247546789,1.6441500626668435,17.01961981368377,0.751852054917401,1.3062380812688654,1.6802945643050897,1.7317484351580998,1.7317484351580998,2.4031093523625966,5.8994434611646325,2.039278508458456,6.68042805190412,0.3080083848744577,1.9814911263158805,3.0134174220837333,1.34898352352091,1.6496603442698154,6.665570113414918,1.8683821267870104,5.465662114698649,4.44466835033119,3.7129015172835524,3.6466885205286905,1.8661770034910767,2.297297104215071,1.9411868183976817
66,1,0,190000,3,63333.333329999994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,5.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Very pleasant small flats are for rent in Dandár park which have a 35 m2 floorspace where one room, a bathroom and an American style kitchen can be found. The modernly furnished, new properties are air conditioned and have a balcony too. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit on Vámház körút, Üllői út, Ferenc körút and at the areas bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to the Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have several stations here. There are several universities nearby, which makes the neighborhood ideal for students.",19.03656772,47.50152531,1015,1,47.50152531,19.03656772,0.23365883641601462,1.1987537124538878,3.551276900374307,1.9145213773079675,0.8977724248075452,17.658735590232236,1.492713746588743,2.0282584061277547,2.3308501069799625,2.300943582170375,2.300943582170375,2.625986865054396,6.648408384967977,2.6818183912079103,7.428159436389706,0.9836164417306537,2.3266920243084126,3.4802565852751792,2.0973052545763315,2.3860186923613225,6.86457046134855,2.3376017996310314,6.199455407516075,3.8028382651298407,4.271158026046911,3.634467701263406,2.442629321864284,2.8040109685784538,1.2877245906254453
67,1,0,514000,4,128500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Very pleasant small flats are for rent in Dandár park which have a 41 m2 floorspace where living room, a bathroom and an American style kitchen can be found. The modernly furnished, new properties are air conditioned and have a balcony too. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit on Vámház körút, Üllői út, Ferenc körút and at the areas bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to the Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have ",19.0594051,47.50506913,1066,6,47.50506913,19.0594051,1.1378086609103695,1.1534219249006505,1.880457975421714,0.7448591451530627,2.6447805857734985,16.271731778613574,0.26488552660639264,0.6411632586121673,1.1991927040790713,1.4619664186675143,1.4619664186675143,2.61648723520844,4.903848533220336,1.5095806852157927,5.694643779798205,0.8871446289000113,2.0842328443802995,2.764472601731778,0.4213517131419224,0.6374818308936788,6.360156160851333,1.779881854936511,4.450573777370078,5.284649956356805,3.237357476971389,3.742066650189306,1.5462286388819748,2.0535830114518974,2.9383161012028105
68,1,0,514000,6,85666.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Our Bank utca (street) LUXURY 61 sq/m furnished apartment is centrally located in the most elegant and desired section of Budapest, in the very heart of District 5. It is on the 2nd floor (two above ground level) in a classical World Heritage palace-style building. Three double height windows face the street and one the courtyard providing for excellent flow, light, and good cross-ventilation. The apartment is newly renovated and air conditioned. It has a living room, kitchen, one bedroom, one bathroom and a separate toilet room, as well as a walk-in closet and pantry closet. Included are a washer & drier, dishwasher, plenty of storage and other amenities, large panel TV, a spectacular parquet floor, beautiful moldings, and four meter ceiling height. The centrally located flat is available immediately until end June and again for about 10 months from September until early July every year. The building is in the BASILICA and Liberation Square (Szabadság Tér) area near the Parliament, next to the Budapest Stock Exchange, the Hungarian Treasury, the gorgeous Inner City (HOLD utca) Market, American Embassy, and quite close to the Opera & Theater District...and even walking distance to the bridge to Buda. It is on a quiet street but within a two minute's walk are many restaurants and cafes, nearby is a supermarket and pharmacy, Budapest's best medical center, subways and other public transportation, and amenities that provide for unlimited conveniences. To mark its position in the hierarchy of Budapest's quality real estate, this superbly-laid-out flat designed by a renowned architectural firm was published in several of Hungary's top architectural and decorator magazines, including the 2017/4 of Oktogon DECO! https://reklektik.com/references/harmonious-eclecticism-modern-and-elegant-flat-bank-street ",19.04344598,47.49328145,1013,1,47.49328145,19.04344598,0.49968364592949827,0.6535905376389999,3.166181045739756,2.285561386298221,1.6779959742936608,16.834047621866755,1.2511767567177652,1.6798341777945016,1.7242603210491874,1.5463399427671285,1.5463399427671285,1.5768626074773582,6.311691444964151,2.0194735384694624,7.04484136800482,0.9384332061502033,1.3311678838522996,2.532438965624961,1.9261387070537417,2.3799280786714427,7.697141439973962,1.4473286455474252,6.0874562382683,4.709714872555122,3.398237861437341,4.597979030387587,1.6834765130026392,1.922035309252354,1.440857524910685
69,1,0,257000,4,64250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Very lovely, large, bright, fourth floor studio apartment with AC now available in residential new development, Erkel Haz with very good location. It consists of entrance hall, large living/dining room, separate kitchen (fully equipped with oven, hob, extractor fan, fridge, microwave) and bathroom with bath and washing machine. utility aprox 40000 HUF ",19.07044376,47.47832539,1095,9,47.47832539,19.07044376,0.23933082610620876,2.508930195531365,2.7561020130939435,3.8313332524522794,4.294045568304194,14.36610628535542,0.23575868055139798,2.4663628976133594,1.9153464568770502,1.6269912020446418,1.6269912020446418,1.1817565172472773,5.24527922148149,1.7062685373495599,5.780049947171597,2.9333093943628183,1.298534722920206,0.4256337943210055,2.8141502920393324,3.2602698912885364,9.40308451245274,1.3698803023587045,5.633523994914018,7.324302274357728,1.188805854710984,6.775048031616865,1.543683374523582,1.0363111493547652,3.856104998526449
70,1,0,257000,6,42833.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering a renovated, furnished 1 bedroom+1 bathroom, 65 sqm apartment with balcony in Avenue Gardens. The property is facing to the street, the building has an elevator. The utilites depends on the consumption. Only for long term rent!",19.07102312,47.47852843,1095,9,47.47852843,19.07102312,0.20916611155312512,2.516923916161974,2.719375560492768,3.821103255675366,4.315681023242746,14.331617424598658,0.2838539540771619,2.4540017131862473,1.9009074391770127,1.6191719134157787,1.6191719134157787,1.2164330193257407,5.197284632732829,1.68449689139469,5.731215423081166,2.93787541444236,1.3154493072636326,0.38942419344751567,2.7993267688301833,3.2414787981810296,9.386578921241709,1.3718060456930832,5.589583837936167,7.346670461546224,1.1402833258455893,6.771917659638303,1.5323856980004547,1.0245787012657834,3.885616917161071
71,1,0,482000,5,96400.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 59 sqm furnished apartment in district 5. in Aranykéz utca. It is situated in a classical building on the 7th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 37500 HUF/month(water and heating included). Only long term rent! ",19.052135,47.50491715,1054,5,47.50491715,19.052135,0.6348456805844084,0.9395654075560458,2.413669692138825,0.836413406403167,2.1036859958544927,16.752966349097942,0.26438579313020566,1.0120940278984918,1.5024712410425454,1.6621963704194485,1.6621963704194485,2.595822593660889,5.44982109804823,1.852061590040408,6.240994165593612,0.5137093518244887,2.109095219392851,2.98953049746497,0.9360749526506233,1.1582489327323242,6.364773390139546,1.8962082197870553,4.970834610666995,4.761614698747942,3.581060885872446,3.5157320331419157,1.7777614196327012,2.2617098800568884,2.4506206297909197
72,1,0,160000,11,14545.45455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1, We offer for rent nicely refurbished 113 sqm apartment with a great floor plan. - living room / dining ares / kitchen in one space - 2 bedrooms - 1 study room - 1 toilette - 2 balconies 10-10 m2 - elevator - AC - fully equipped - youthful furniture The study room can be converted into a bedroom. There is a beautiful panorama from the balconies. Stores and the British school are very close. Common Cost 44.000 HUF other utilities upon consumption. A parking place can be rented in the garage. ,19.08037148,47.49640346,1081,8,47.49640346,19.08037148,0.39942022990718523,2.228951350411086,0.6136210238952101,2.424544522531285,4.225100410270464,14.431780134596123,1.5103914592930596,1.3309958576039778,1.0716716610863324,1.3140860670399501,1.3140860670399501,2.482715901959602,3.5652148175563556,0.8141037247315296,4.265464452700755,2.3593732825857985,2.0251184317965683,1.7188619383423396,1.4261098765105995,1.5934129294047001,7.576159546613405,1.6183778569151375,3.620530246862269,7.068885956935996,1.662478262693516,5.437226958437497,1.2099416591987315,1.388373442494822,4.227579576838296
73,1,0,385000,10,38500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Bright and spacious classical 2-bed apartment available for rent, located on 2nd floor in Hegedű Street, in district 6. Enjoy urban life in one of the best part of the downtown area of Budapest just 50m to Liszt Ferenc square. Most windows are facing south west on the (quiet) Street. The kitchen is fully equipped. Cabel TV and Internet are available upon request. Parking spaces are also available near the building. Very good public transportation connections (Oktogon): trams No. 4-6 stop nearby as well as metro No. 1. Presently partly furnished, the flat can also be made available with or without furniture.",19.06522955,47.50926566,1064,6,47.50926566,19.06522955,1.5039114428070723,1.7884045941070945,1.6491653835921667,0.654578703886539,3.173425598597744,16.104896416376818,0.8147204694096074,1.0387087204374363,1.5535064227433477,1.8900695148116082,1.8900695148116082,3.152303151806624,4.455915773295239,1.7758022102676057,5.264703291321448,1.5171888804780995,2.6066904805095388,3.0970363251587076,0.6667508251503583,0.23425943208818842,5.9414752299244595,2.253683670707524,3.8872345667153714,5.622646472424433,3.404679851701455,3.6102125148785373,1.9379297303048604,2.4337607207332024,3.5435692823600293
