ID,Apartment,House,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District,Lats,Lons,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport
67,1,0,514000,4,128500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Very pleasant small flats are for rent in Dandár park which have a 41 m2 floorspace where living room, a bathroom and an American style kitchen can be found. The modernly furnished, new properties are air conditioned and have a balcony too. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit on Vámház körút, Üllői út, Ferenc körút and at the areas bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to the Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have ",19.0594051,47.50506913,1066,6,47.50506913,19.0594051,1.536498014504467,1.1534219249006505,1.880457975421714,0.7448591451530627,2.6447805857734985,16.271731778613574
68,1,0,514000,6,85666.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Our Bank utca (street) LUXURY 61 sq/m furnished apartment is centrally located in the most elegant and desired section of Budapest, in the very heart of District 5. It is on the 2nd floor (two above ground level) in a classical World Heritage palace-style building. Three double height windows face the street and one the courtyard providing for excellent flow, light, and good cross-ventilation. The apartment is newly renovated and air conditioned. It has a living room, kitchen, one bedroom, one bathroom and a separate toilet room, as well as a walk-in closet and pantry closet. Included are a washer & drier, dishwasher, plenty of storage and other amenities, large panel TV, a spectacular parquet floor, beautiful moldings, and four meter ceiling height. The centrally located flat is available immediately until end June and again for about 10 months from September until early July every year. The building is in the BASILICA and Liberation Square (Szabadság Tér) area near the Parliament, next to the Budapest Stock Exchange, the Hungarian Treasury, the gorgeous Inner City (HOLD utca) Market, American Embassy, and quite close to the Opera & Theater District...and even walking distance to the bridge to Buda. It is on a quiet street but within a two minute's walk are many restaurants and cafes, nearby is a supermarket and pharmacy, Budapest's best medical center, subways and other public transportation, and amenities that provide for unlimited conveniences. To mark its position in the hierarchy of Budapest's quality real estate, this superbly-laid-out flat designed by a renowned architectural firm was published in several of Hungary's top architectural and decorator magazines, including the 2017/4 of Oktogon DECO! https://reklektik.com/references/harmonious-eclecticism-modern-and-elegant-flat-bank-street ",19.04344598,47.49328145,1013,1,47.49328145,19.04344598,0.8872750760146273,0.6535905376389999,3.166181045739756,2.285561386298221,1.6779959742936608,16.834047621866755
69,1,0,257000,4,64250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Very lovely, large, bright, fourth floor studio apartment with AC now available in residential new development, Erkel Haz with very good location. It consists of entrance hall, large living/dining room, separate kitchen (fully equipped with oven, hob, extractor fan, fridge, microwave) and bathroom with bath and washing machine. utility aprox 40000 HUF ",19.07044376,47.47832539,1095,9,47.47832539,19.07044376,3.3781087248781585,2.508930195531365,2.7561020130939435,3.8313332524522794,4.294045568304194,14.36610628535542
70,1,0,257000,6,42833.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering a renovated, furnished 1 bedroom+1 bathroom, 65 sqm apartment with balcony in Avenue Gardens. The property is facing to the street, the building has an elevator. The utilites depends on the consumption. Only for long term rent!",19.07102312,47.47852843,1095,9,47.47852843,19.07102312,3.410663548757315,2.516923916161974,2.719375560492768,3.821103255675366,4.315681023242746,14.331617424598658
71,1,0,482000,5,96400.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 59 sqm furnished apartment in district 5. in Aranykéz utca. It is situated in a classical building on the 7th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 37500 HUF/month(water and heating included). Only long term rent! ",19.052135,47.50491715,1054,5,47.50491715,19.052135,1.032722521357159,0.9395654075560458,2.413669692138825,0.836413406403167,2.1036859958544927,16.752966349097942
72,1,0,160000,11,14545.45455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1, We offer for rent nicely refurbished 113 sqm apartment with a great floor plan. - living room / dining ares / kitchen in one space - 2 bedrooms - 1 study room - 1 toilette - 2 balconies 10-10 m2 - elevator - AC - fully equipped - youthful furniture The study room can be converted into a bedroom. There is a beautiful panorama from the balconies. Stores and the British school are very close. Common Cost 44.000 HUF other utilities upon consumption. A parking place can be rented in the garage. ,19.08037148,47.49640346,1081,8,47.49640346,19.08037148,3.3529588628033147,2.228951350411086,0.6136210238952101,2.424544522531285,4.225100410270464,14.431780134596123
73,1,0,385000,10,38500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Bright and spacious classical 2-bed apartment available for rent, located on 2nd floor in Hegedű Street, in district 6. Enjoy urban life in one of the best part of the downtown area of Budapest just 50m to Liszt Ferenc square. Most windows are facing south west on the (quiet) Street. The kitchen is fully equipped. Cabel TV and Internet are available upon request. Parking spaces are also available near the building. Very good public transportation connections (Oktogon): trams No. 4-6 stop nearby as well as metro No. 1. Presently partly furnished, the flat can also be made available with or without furniture.",19.06522955,47.50926566,1064,6,47.50926566,19.06522955,1.7775109911404816,1.7884045941070945,1.6491653835921667,0.654578703886539,3.173425598597744,16.104896416376818
74,1,0,257000,5,51400.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a newly renovated and nicely furnished spacious 1 bedroom apartment for rent in district 7., Klauzál tér. This is situated in a good quality brick building on the fourth floor (top floor), the windows are facing to the huge green garden. It consists of living room, bedroom, dining area, separated kitchen, bathroom and toilet. Andrássy út and Ringroad are within a short walking distance. Public transportation possibilities are great, tram line #4-6 and the Yellow Metro line can be reached easily. The inner part of the 7th district is one of the most dynamically developing areas of Budapest with several music clubs, restaurants and coffee houses. One of the most popular entertainment areas of the city center, Gozsdu garden is also here. The most famous touristic site of the district is the Dohány Street Synagogue. Thanks to the easy availability of Deák Ferenc tér and Astoria 3 metro lines and several tram and trolley lines are only a few minutes away.",19.04957435,47.496477,1051,5,47.496477,19.04957435,1.1897185786301123,0.08494646329767476,2.6318488692692523,1.7777863368968994,1.9530969604276065,16.539862890270197
75,1,0,578000,4,144500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1," This beautiful top floor, 1 bedroom 45 sqm apartment is situated within Budapest's newest and most attractive new development. The apartment is furnished at the moment. The kitchen will meet the highest standard Italian style. The apartment benefits from a huge terrace (40 sqm) facing the park, it is very bright-. The development is of the highest standard and just been completed in Autumn 2010. It is strategically located in popular District 9 close to the Soroksari office corridor and international universities. The Danube river is only a short stroll away as are the metro and tram connecting you to the centre in less than 15 minutes. ",19.02947413,47.52748826,1025,2,47.52748826,19.02947413,1.4553554950031191,3.794414535005334,5.008747500457115,2.732068706906054,2.923717739269498,19.442172445004136
76,1,0,250000,18,13888.88889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,We advertise for rent a commercial unit in Lovag street. The apartment is newly renovated situated in a basement. Ideal for office or a shop + storage place. Call us now!,19.06083462,47.50467994,1066,6,47.50467994,19.06083462,1.6522777236496746,1.1840364613088534,1.7663511618181504,0.8161924428788604,2.7448525976940674,16.156402783790988
77,1,0,193000,8,24125.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for rent a 80 sqm fully furnished apartment in district 9, Sobieski utca close to the Semmelweis university. It is situated in a newly built building on the 4th floor. The building has got an elevator. The flat consists of 2 bedrooms, a separeted living room, a kitchen with dining area, a wardrobe, a bathroom and a toilet. The apartment is very sunny. It has got air conditioner The apartment is fully furnished. Heating is by circo heating system. Two balcony belongs to the property. The utilities with the common costs is around 40.000Huf/month. ",19.06192506,47.50094519,1077,7,47.50094519,19.06192506,1.8777639625765818,0.9759715483784066,1.647185187194563,1.2366243593414061,2.8029821974315805,15.898489101788297
78,1,0,337000,12,28083.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a 120 sqm unfurnished apartment in district 11. in Kelenhegyi út. It is situated in a classical building on the 1th floor. The windows are facing the garden. The apartment is newly renovated. It consists of a living room,kitchen, 3 bedrooms, erkély, 2 bathrooms and toilet. Common cost is 30000 Ft/month.Only long term rent! Garage included in the price. ",19.07132352,47.47893451,1095,9,47.47893451,19.07132352,3.4155364380574538,2.4951285569198465,2.669157911036893,3.7839118992252723,4.307584222356489,14.32416788325608
79,1,0,300000,11,27272.72727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 110 sqm furnished apartment in district 6. in Paulay Ede utca. It is situated in a classical building on the 2th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. Only long term rent! ",19.05602174,47.50802334,1065,6,47.50802334,19.05602174,1.1813891845405609,1.339741639402088,2.215749924400231,0.4085043928190913,2.4712031238186403,16.648064982321973
80,1,0,385000,8,48125.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for rent a two bedroom luxury apartment in Falk Miksa Street (District V.), close to the Danube, the Parliament and the Nyugati Railway Station, next to Olimpia Park. The panoramic view property is situated on the 5th floor in a nice classical style building which has got an elevator. The flat consists two bedrooms, a big, bright livingroom, two bathrooms, a balcony and a kitchen with dining area, and an 8 sqm balcony with partial view on the Danube. Extras: LED TV, home-cinema, safe, italian and spanish furnitures, A/C, alarm. The public transportation connections are superb thanks to tram line 4&6.",19.08031429,47.47998596,1094,9,47.47998596,19.08031429,4.004510203431859,2.886481234547419,2.3957290783408203,3.920280738213473,4.814778096433425,13.722487725271472
81,1,0,642000,8,80250.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer for rent a 2 bedrooms apartment in district 13., Danubius utca (Marina Part). This is sitauted in a newly built (after 2000) building on the fifth floor, the windows are facing to the Danube and Buda hills, to West. It consists of living room with open plan kitchen, 2 bedrooms, 2 bathrooms and a 40 sqm balcony. The apartment is furnished, air conditioned and equipped.",19.04301399,47.48445206,1118,11,47.48445206,19.04301399,1.2089564938527493,1.461278381678695,3.600082133887301,3.202637100482476,2.337033845423411,16.537019390352963
82,1,0,449000,12,37416.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 122 sqm furnished apartment in district 5. in Havas utca. It is situated in a classical building on the first floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. Common cost is 18000 Ft/month.Only long term rent! ",19.05667029,47.50218911,1065,6,47.50218911,19.05667029,1.4595905119518358,0.7732464442464854,2.0430188892254075,1.0478489539178397,2.4093546347520247,16.314165530209408
83,1,0,482000,5,96400.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 56 sqm furnished apartment in district 6. in Szinyei Merse utca. It is situated in a newly built building on the 3rd floor. The windows are facing to the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen,balcony, 1 bedroom, 1 bathroom and toilet. Common cost is 30000Ft/month(heating included).Only long term rent! ",19.047355300000003,47.51309929999999,1055,5,47.51309929999999,19.047355300000003,0.3713119398269104,1.860274673874614,3.033715775618163,0.7601667547233697,2.146873591875459,17.487355277022424
84,1,0,578000,6,96333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 68 sqm furnished apartment in district 11. in Bartók Béla utca. It is situated in a classical building on the 3th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 16000 Ft/month.Only long term rent! ",19.06437978,47.54891386,1138,13,47.54891386,19.06437978,0.1358722050944507,5.915427994747417,5.4817845577645326,4.183121669286633,6.068511568306642,18.70115569543278
85,1,0,590000,9,65555.55556000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 99 sqm apartment in district 5., Bécsi utca. This is situated in a good condition classical building on the fourth floor, the window is facing to the street, to West. It consists of 2 bedroom, living room, open plan kitchen, bathroom with shower and a balcony. The apartment is fully furnished, equipped and air conditioned. The common cost is 42.000 Ft with the heating fee.",19.05437677,47.48958682,1056,5,47.48958682,19.05437677,1.8013874251720783,0.8191705662113422,2.5740153587631682,2.4576872929444202,2.593062147443874,15.920180235841693
86,1,0,260000,28,9285.714286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,.,19.06528096,47.51343705,1063,6,47.51343705,19.06528096,1.6146583936117165,2.176309725622201,1.9327239438522723,0.6379135449150871,3.3346623459553584,16.332405176857268
87,1,0,209000,9,23222.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent an apartment in district 5, Kálmán Imre utca. This is situated on the first floor. The windows are facing to the street. It has a livingroom, 2 bedrooms, a kitchen and 2 bathrooms. The metro is 5 minutes by walk. District 5. is the heart of the teeming city center. Váci utca -full of stores and restaurants- can be found here and the Danube Promenade with a fantastic view is also here. Ferenciek tere, Astoria, Fővám tér and Kálvin tér are important nodes of the city that have a lot of monuments frequently visited by tourists. The famous Great Market Hall and Károly Garden are also here. All the metro lines and several tram lines are easily reachable from any places of the city center.",19.05001649,47.4817603,1118,11,47.4817603,19.05001649,1.8076003484154757,1.642347599164963,3.350767005618116,3.362561223295536,2.900125973906668,15.944800612269933
88,1,0,498000,3,166000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Very pleasant small flats are for rent in Dandár park which have a 32 m2 floorspace where living rom, a bathroom and an American style kitchen can be found. The modernly furnished, new properties are air conditioned and have a balcony too. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit on Vámház körút, Üllői út, Ferenc körút and at the areas bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to the Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have ",19.05057396,47.49783058,1051,5,47.49783058,19.05057396,1.205853211717383,0.14571908702335312,2.530489492107955,1.611229347069441,1.9898681277154993,16.529877023963643
89,1,0,610000,6,101666.6667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 68 sqm furnished, apartment in district 7, Erzsébet boulevard. It is situated in a classical building on the 1st floor. The windows are facing to the courtyard. It consists of a living room, 2 galleries kitchen, 1 bathroom and toilet. Common cost is 16 000 HUF/month. Utilities depend on the used amount. Only long term rent. ",18.958515,47.56749773,1028,2,47.56749773,18.958515,8.014953955180205,10.496966800757779,11.939139068151501,9.6714971389291,8.868223685406392,26.31247543850638
90,1,0,482000,-1,-482000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,19.05223156,47.50859529,1055,5,47.50859529,19.05223156,0.8928060815721958,1.3472792781330925,2.5056287025890014,0.5030452198423235,2.22315278471008,16.930048807308676
91,1,0,257000,6,42833.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for rent a 61 sqm furnished and beautifully renovated apartment in district 12. in Vércse köz. The apartment is situated in a classical building on the ground floor and the windows are facing the garden. The apartment is newly renovated! It consists of a living room with open-plan kitchen, 1 bedroom, balcony, 1 bathroom and toilet. Common cost is 13000 Ft/month. Parking is free in front of the building! Only long term rent! ",19.07115186,47.47857194,1095,9,47.47857194,19.07115186,3.417961698912537,2.518968054389741,2.7114347991159975,3.819083736792212,4.320654547404559,14.323909947941633
92,1,0,209000,9,23222.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 90 sqm furnished apartment in district 5. in Bécsi utca. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 39107 Ft/month.Only long term rent! ",19.06615223,47.50271376,1073,7,47.50271376,19.06615223,2.103675769423785,1.3493830139956515,1.3368601755686398,1.1943079610880165,3.1234386402432093,15.701251745873344
93,1,0,-1,16,-0.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 160 sqm luxury apartment in district 2. in Eurodomb Lakópark. It is situated in a nice building on the 1th floor. Windows offer a panoramic view. The apartment is newly built. It consists of a living room with kitchen, 4 bedrooms, 2 bathrooms and toilet. Common cost, utilities and double garage usage are all included in the price. ",-1.0,-1.0,-1,-1,-1.0,-1.0,1167.6521527879972,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354
94,1,0,240000,10,24000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for rent a 105 sqm fully furnished apartment in district IX, in Lónyay utca next to Bakts tér and near Boráros tér and Fővám tér. It is situated in a classical, eclektical style building on the 1st, floor. The building has got an elevator, and still in really nice condition. The flat consists of 2 full size, and one half size bedroom, a living room, a kitchen with dining area, 2 bathroom and a separate toilet. The apartment is very sunny. It has got alarm system and air conditioner. Windows are facing to the street Exposure: western Other features: high ceiling, new wooden windows, antique design. Common charges: 22 000 HUF Public transportation connections are nice, tram line 4-6, and 2 tram, and Bluew Metro line can be reached easily. Danube only 100 meter, so easily reachable by walking. ",19.01509906,47.48749048,1124,12,47.48749048,19.01509906,0.8702177256732008,2.857388934057586,5.391254627634781,4.14826754899368,1.7040055849438747,18.63987859439793
95,1,0,-1,11,-0.090909091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 2-storey apartment in the Tompa Street. There is a living room, a kitchen, a wardrobe, a toilet, a 2 bedrooms, an upper bathroom with toilet , 3 bedrooms. They are balconies on both level. Common cost: 101,000 HUF / month (with water and heating) ( Central heating) Available from 10th October. ",-1.0,-1.0,-1,-1,-1.0,-1.0,1167.6521527879972,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354
96,1,0,546000,5,109200.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 59 sqm furnished apartment in district 5, in Honvéd street. It is situated in a classical building on the 5th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 28 000 HUF/month (includes water fee). Utilities depend on the used amount. Only long term rent. ",19.05080367,47.49735136,1051,5,47.49735136,19.05080367,1.241075468448252,0.09241940196831357,2.5224202224184156,1.6568565022585473,2.018004733998302,16.492926658126567
97,1,0,674000,14,48142.85714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Welcome to this spectacular newly made luxury duplex penthouse. Excellent located in a house from 1880s with decorative details at Térez körut with windows looking at Király utca. The duplex penthouse has the size of 133 m2 and a terrace of 32 m2 (This means a total of 149 m2 in the apartments papers since you add half the size of the terrace). The apartment has a kitchen open with the living room, two bedroom, three bathrooms and an outdoor jacuzzi on the terrace. Minimalistic kitchen equipped with white LG HI-MACS work top. Living room with 5, 6 meter plus ceilings and huge windows. The master bedroom suite has hotel feeling and is open with the bathroom. The apartment has wooden floors, air-conditions, alarm system and built in multiroom audio system (8 pair of speakers built in the celling). The terrace is perfect for relaxing in the jaccuzzi or entertaining. Nerby a garageplace is inluded in the apartment. Very close to Octogon, Liszt Ferenc tér, Andrássy út and public communication. In the neighborhood you find a lot of popular restaurants. Internet, cable-TV, phone line, cleaning and washing service can be arranged for an extra fee. The apartment can be rented with or without furniture.",18.97188867,47.5225264,1021,2,47.5225264,18.97188867,5.291664721968565,6.588057188918987,8.730287230468575,6.523133365599834,4.6045634212312985,23.044868482340796
98,1,0,578000,13,44461.53846,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 130 sqm renovated apartment in district 5apartment close to the Deák tér. It is situated in a good condition classical building on the third floor.The public transportation is excellent. The property consist of, bathroom, separate toilette, living room, dining aria, separate kitchen, 2 bedrooms. The common cost : 35.000 HUF/month. The utilities are depending on the using amount. Only long term rent!",19.06342281,47.48422104,1093,9,47.48422104,19.06342281,2.6501372085167483,1.6687075178546962,2.4499161678622348,3.0802711682881014,3.485551018940486,15.076253728952937
99,1,0,482000,13,37076.92308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for rent a 130 sqm renovated, partly furnished apartment in Stollár Béla utca, district V opposite with the Olympic Park. It is situated in a classical style building on the 5th floor. The flat consists of 4 bedrooms, a living room with dining area and kitchen, 2 bathrooms, 2 toilets. Windows offers a half-panoramic view to the River Danube, the Halászbástya, and to the top of the building of Parliament. Common charges: 30 500 HUF/month includes unlimited water usage and caretaker service. Heating: Central heating, around 25 000 HUF/month. ",19.07102718,47.4831226,1094,9,47.4831226,19.07102718,3.2275717219497686,2.1336076741669676,2.2487846994183056,3.332354720714138,4.03593247061404,14.49715101712341
100,1,0,260000,14,18571.42857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Three bedroom luxury apartment on Egyetem Square. Unique 3 bedroom, fully refurbished, furnished apartment on the regenerated Kecskeméti street is available for rent. The level of brightness of the 4th floor flat is stunning, overlooking the ELTE University and the nicely tiled suare! As part of the Heart of Budapest rejuvenation program the car traffic is limited, the pedestrian and bicycle facilities are modernised on the street. The park lavish with flowers called Károlyi Garden – closed for the night, with playground for children in it – is just 1 minute away. Both the facade and the inner courtyard of the building is in good condition. The refurbishment of the apartment was finished in April 2011, completely rewired, the heating system upgraded to modern standards, all the tiling is brand new. The newly built design kithchen furniture is fully equipped with accessories and machinery. The 30sqm main bathroom is spectecular, consisting of an infra sauna and a corner tub as well. All bedrooms have separate entrances, one from the living room, the other through the wardrobe corridor. The en-suite main bedroom has direct connection to the second bathroom. Another extra feature is the spacious bicycle storage within the apartment.",19.04804195,47.51081654,1055,5,47.51081654,19.04804195,0.510471258196348,1.6018895826096509,2.885769570428082,0.6957751819892775,2.047446461758909,17.323109707296222
