ID,Apartment,House,Price,Size(sqm),Price/sqm,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District,Lats,Lons,Distace to Danube,Distace to City Centre,Distace to Keleti,Distace to Nyugati,Distance to Deli,Distance to Airport
387,1,0,159800000,14,11414285.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,,19.04835915,47.5123292,1055,5,47.5123292,19.04835915,0.47239617056426436,1.7663654510576694,2.929241101351358,0.6712439323578381,2.157980740056931,17.38049257910099
388,1,0,55300000,7,7900000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 76 sqm apartment in Vas úcat close to close to Blaha Lujza tér. The flat is on the 4th floor in a classical style building which has got elevator. The flat consists of a bedroom, a living room, a kitchen, a bathroom. Because of the location public transpport is good so it could be a great opportunity for investemnet.",19.06466143,47.49641139,1074,7,47.49641139,19.06466143,2.2506052927607176,1.0487320091434433,1.5439620331781536,1.7792397802258297,3.058929343807022,15.498406889818321
389,1,0,149990000,14,10713571.43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"Amazing luxury loft apartment is available for sale near the famous Károlyi kert, in the heart of district V. The flat consists of 3 bedrooms, a huge livingroom with open plan kitchen, balcony, 2 bathrooms, wardrobes and ect. Security system, HI-FI, A/C is also belongs to the apartment. The public transportation connections are superb, the place is one of the best in Budapest, so it could be a great investment or ideal home as well!",19.05763353,47.4938703,1053,5,47.4938703,19.05763353,1.8589945335098488,0.5984292433187283,2.1395088022355906,1.9722393206911273,2.617814863610404,15.869390698849774
390,1,0,280000000,48,5833333.333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,,19.19388975,47.5111644,1165,16,47.5111644,19.19388975,10.719141408322729,10.878232865534429,8.337056341031268,10.263920595533545,12.760817035826081,9.184401243953612
391,1,0,54900000,21,2614285.714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 216 sqm apartment on a 350 sqm plot on Budaörs, district XI. It consists 5 bedrooms, a living room, 3 bathrooms, kitchen, dining area, storage. This two-level apartment is ideal for two generation to live together or for a big family as well. Perfect home in nice location.",18.95220367,47.46091339,2040,4,47.46091339,18.95220367,4.224776950679885,8.394955221314001,10.868664556376697,9.698239090061316,7.06265975428705,22.699449755200394
392,1,0,83000000,11,7545454.545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale renovated, apartment in Viola utca, close to Corvin Negyed and Baross tér. The street facing property is situated on the 5ht floor in a besutiful new building(in 2001-2010 built) which has got an elevator. The flat consists of 2 bedrooms, 2 bathroom, kitchen and livingroom. Could be a great investment or ideal home as well.",19.07296547,47.4805325,1094,9,47.4805325,19.07296547,3.4669768839595885,2.441243449437388,2.459956593245824,3.65170106064162,4.31042975458798,14.263874099009696
393,1,0,200000000,11,18181818.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 118 sqm luxury smart home in Petőfi Sándor utca (District 5.), close to the Deák Ferenc and Ferenciek tere. The Buda hill facing property is situated on the 5th floor in a nice classical style building which has got an elevator. The flat consists of 2 rooms, a livingroom, lounge, open plan kitchen, dining area, 2 bathrooms, and a 16 sqm patio. The public transportation connections are superb so it could be a great investment or ideal home as well.",19.05322398,47.495312899999995,1052,5,47.495312899999995,19.05322398,1.4921369155719255,0.23232851374560282,2.3976532988159156,1.8364461508554244,2.253082923293813,16.236936588920944
394,1,0,98000000,10,9800000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,0.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 103 sqm apartment in district 3, Királyok útja, close to river Danube. The building is situated on a more than 1 hectare plot, with nice green park. The apartment consists of 3 bedrooms, a living room with open plan kitchen, 2 bathrooms and a toilet. A 26 sqm terrace also belongs to the property and a 150 sqm own garden.",19.06574453,47.59174664,1039,3,47.59174664,19.06574453,1.4776049079448357,10.64840629667631,10.13761004090496,8.934213867247626,10.509616932154794,22.05022125672088
395,1,0,321000000,17,18882352.94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Fully renovated, newly furnished apartment in the heart of Budapest (District 5, near Liberty Square) is available for sale. A high level of luxury on 175 sqm with a perfect layout including 3 bedrooms, office, 2 bathrooms, guest toilet, 3 reception rooms including home cinema, dining room, separate fully equipped kitchen, wardrobe, winter terrace, balcony with view to the street. The ceiling is approx. 4.5m high. The apartment has the ability to control home functions from a mobile device (lights, floor heating, blinds, A/C etc.). The asking price includes the full furniture set with all equipments.",19.05332802,47.506412299999994,1054,5,47.506412299999994,19.05332802,1.0567536566434603,1.1171806920763858,2.358921011319444,0.6475909191426741,2.2274541085740682,16.746497419536407
396,1,0,344000000,48,7166666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0.0,1,1, Buda Hills,0,1,0,0,0,0,0,1,1,1,"Exclusive semi-detached house designed by an award-winning architect is for sale in a quiet area of the Buda hills in Farkasvölgy. The residence allows a wonderful panoramic view over the Buda hills and the city. It has three storeys which contain the following rooms in each units: on the ground floor there are 2 rooms, a nice kitchen and a terrace, the 1st floor consists of a guest wc, a dressing room, a modern, furnished kitchen and a large living room with an excellent fireplace also as a big balcony. The 2nd floor has 2 bedrooms and a big bathroom with shower and a separate bath. A garage with 3 cars also belongs to the property.",18.99550284,47.48268336,1121,12,47.48268336,18.99550284,2.0531958166716566,4.423868755938506,6.955849129662788,5.64344849143932,3.01937845485941,19.916199419513465
397,1,0,70000000,10,7000000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for sale a furnished, 91 sqm apartment in district 6, in Vörösmarty utca. It is situated in a classical, nicely renovated building on the 4th floor. It consists of a living room, kitchen, 2 bedrooms, 2 bathrooms. It is in a few minutes distance from the Westend shopping mall. It has a panoramic view- and great terraces. One is 5,8 sqm, the second one is 25 sqm. Easy access by car or public transport. The apartment has quite big rooms. The utility cost depends on consumption. It is rented at the moment for 800 EUR. ",19.06031574,47.51188909,1062,6,47.51188909,19.06031574,1.3282735191525006,1.8549418386234788,2.11738267544247,0.23374986406912457,2.9240366507652453,16.569452732025983
398,1,0,220000000,11,20000000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"Two bedroom exclusive apartment available of sale in the heart of down town, on József Nádor Square (District V.), close to Vörösmarty and Deák Ferenc Square. The property has two exclusive balconies with stunning panoramic view to the Citadel and to the Buda side. This unique apartment is fully renovated with high quality materials and furnitures, most of them were brought here from the United States. The luxurious property consists three beautiful rooms, two nice bathrooms (made with marble), two balconies, a spacious hallway and a kitchen. Perfect opportunity for those who are looking for something special in down town.",19.04892171,47.49942301,1051,5,47.49942301,19.04892171,1.0264691503857422,0.34913072472043094,2.632454163984206,1.4914849990542585,1.8389209264681412,16.714506492371342
399,1,0,115000000,22,5227272.727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,3.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 220 sqm apartment in Selmeci utca in District 3. The apartment in a newly built building which has got an elevator. The duplex apartment cosnists of 4 bedrooms, a living room with open kitchen, 2 bathroom and a balcony. The partment has a garage(+3,5M) Because of the location pubic transport is good so it could be a great opportunity for investment or ideal home as well.",19.03561796,47.53773952,1032,3,47.53773952,19.03561796,1.4333436278924048,4.721002445777837,5.426127967529083,3.3284970432155054,4.1243369159570555,19.660397648964857
400,1,0,48500000,5,9700000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale 51 sqm unrenovated property in Fiáth János utca close to Széll Kálmán tér. The property is on the 2nd floor in a building which has not an elevator. It consists of a bedroom, living room, kitchen, bathroom and pantry. During the renovation two bedrooms can be made. Metro and tram station only few minutes by walk so it could be great opportunity for investment.",19.02779309,47.50795989,1015,1,47.50795989,19.02779309,0.7952805011083587,2.139864029987861,4.272882264256917,2.247946164479104,0.7674272163460133,18.551065913564752
401,1,0,160000000,12,13333333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 120 sqm furnished flat. The flat consists of 3 seperate apartments in district 5., Váci utca next to Vörösmarty Tér. It is situated in a classical style building on the 3rd floor. The building has got an elevator. The apartment is very sunny. It has got alarm system/air conditioner.The apartment is furnished to high standard. Price of furniture is included in the price. ",19.05027355,47.49685695,1051,5,47.49685695,19.05027355,1.2236092528516354,0.049191650078908696,2.571855692362879,1.721193262131893,1.9924369341019998,16.507940107940318
402,1,0,47900000,5,9580000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a one bedroom apartment in Dessewffy utca, close to Arany János metro station. The courtyard facing property is situated on the 3rd floor in a nice classical style building which has got an elevator. The flat consists of one bedroom, a livingroom, kitchen with dining area, bathroom and separate toilet. Common cost is 12.000 HUF. Could be a great investment.",19.05418682,47.5056315,1054,5,47.5056315,19.05418682,1.1481183654198015,1.046084503212668,2.276786319514764,0.7025000352339346,2.270416635108511,16.649940673275527
403,1,0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,1167.6521527879972,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354
404,1,0,42500000,5,8500000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offering for sale in Zichy Jenő utca the following flat, place called the Golden Triangle. The renovation was just finished in the near past. The flat is a bedroom-american kitchen with a living room layout and it has a street view, thats why the flat is so bright. Close to many entertainment and recreation facilities are waiting for those who live here. It is close to the party area, so it is perfect for anyone who wants to invest here.",19.05597922,47.50588175,1065,6,47.50588175,19.05597922,1.263831139002722,1.1135700063458258,2.151505904828238,0.6433151437584866,2.40789500857488,16.542115749635943
405,1,0,140000000,8,17500000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale an 87 sqm luxury apartment on Báthory utca. The street view property situated on the 4th floor in a classical building. The flat consists of 2 bedrooms, 2 bathrooms, a kitchen with dining area and a living room. Great opportunity for investment or a home. The apartment is under renovation. (pictures made from the previously completed apartments, or visuals)",19.05119796,47.50760362,1054,5,47.50760362,19.05119796,0.8598778127405251,1.2326696014631149,2.547292397898006,0.6351082649414913,2.1123794133531932,16.94900329596538
406,1,0,65000000,6,10833333.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,We offer for sale a 2 bedroom apartment in Lovag street in a newly-built buiding with elevator on the second floor. The building has a reception. It is facing the garden area. There is a parking lot associated to the apartment for 3M HUF. It is great opportunity for an investment or ideal home.,19.05580552,47.50794773,1065,6,47.50794773,19.05580552,1.169243185848752,1.3269367162794319,2.2283140395703103,0.4205465972648798,2.453197749686163,16.65858165336217
407,1,0,59500000,7,8500000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,,19.02185954,47.4949683,1126,12,47.4949683,19.02185954,0.6938644722907142,2.173844659952567,4.71100404313989,3.2376415309776796,0.7445907161738596,18.41926253635535
408,1,0,-1,-1,1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1.0,-1.0,-1,-1,-1.0,-1.0,1167.6521527879972,5732.995097558857,5734.572860668599,5734.71762771819,5732.625624493174,5733.874026758354
409,1,0,65000000,4,16250000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a one bedroom apartment with duoble balcony in Közraktár Street. The panoramic view apartment is situated on the 3rd floor in a bauhaus-style building. The flat consists of one bedroom, a livingroom with an open plan kitchen, a bathroom and a hallway. Great opportunity for investment!",19.06197334,47.48432929,1093,9,47.48432929,19.06197334,2.5441117726421787,1.5985898036982387,2.5104280002273294,3.053765076188765,3.3882235345115252,15.18292544773819
410,1,0,249000000,35,7114285.714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,0.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a newbuilt luxury house in the border of the 2nd and 3rd district, next to the Rózsadomb. It will be finished till the end of 2018. On a 1318 sqm plot with enormous panoramic view, 2 separate house will be built and equipped by luxury equipments. The ground floor of the house is 100 sqm, 1st floor is also 100 sqm, the roof terrace level is also 100 sqm. The garage level is 142 sqm with 5 parking places. Terraces: 62 sqm.",19.00517604,47.56224578,1037,3,47.56224578,19.00517604,4.5405350058156095,8.067919848806486,8.980942141650045,6.8541293286246985,6.921402009524336,23.09931490512928
411,1,0,89900000,10,8990000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"101 sqm, freshly renovated, brighting, air conditioned apartment in a beautiful classical building, with balcony, near the Blaha Lujza square. It consists of 2 bedrooms, a living room, a kitchen, 2 bathrooms, a restroom, and a 3 sqm balcony.",19.06408199,47.49906455,1072,7,47.49906455,19.06408199,2.1040906874107916,1.0440765725814178,1.5069343534774184,1.4863353029336537,2.9759610194351698,15.662075883813353
412,1,0,289000000,18,16055555.56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2.0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale an 187 sqm luxury duplex penthouse in Józsefhegyi street on Rózsadomb. The panoramic view flat situated on the 2nd floor in a modern house (built in 2007) which has got an elevator. There are 2 garage place and a storage. The apartment consists of 3 bedrooms, 2 bathrooms, a wardrobe, a living room with open plan kitchen and dining area, a 10 sqm balcony, and a 105 sqm patio. (the living area is 129 sqm without patio).",19.02876411,47.52504454,1025,2,47.52504454,19.02876411,1.4077622463485333,3.573962610186289,4.901419318316135,2.6083613550122102,2.647528366472105,19.35208635801838
413,1,0,92900000,14,6635714.286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"The 144 sqm flat is situated in the lively neighbourhood of the 7th district of Budapest. The house is in very good conditions and it has an elevator.The courtyard is also renovated. The flat is on the second floor and facing to Dob utca,so it is more quiet. At the moment it is one flat, but it has two entrances, so it can be easily separated into two flats : a 44 sqm one and to a 100 sqm one. The flat is ideal for short term rentals and also for long term rentals. It is perfect for offices and for a downtown home too.",19.06573845,47.50319881,1073,7,47.50319881,19.06573845,2.055298495747536,1.3515922519737658,1.3745659822866267,1.1322312888896808,3.095392660974494,15.753429360639773
414,1,0,79900000,8,9987500.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 89 sqm apartment with two balcony in Margit körút, close to Széll Kálmán tér and Mecwart-liget. The street facing property is situated on the 2nd floor in a nice classical style building which has got an elevator. The flat consists of 2 bedrooms, a livingroom, kitchen, hallway, 2 balcony, bathroom, separate toilet and pantry. Could be a great investment.",19.02878337,47.51164285,1024,2,47.51164285,19.02878337,0.8725704511500904,2.3532192879031797,4.289609736918138,2.136654704278062,1.181144904204066,18.657451406418524
415,1,0,38520000,4,9630000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"For sale in the 5th district, in Városház street a 1st floor, 47m2, 2 bedroom apartment. The apartment consists of a living room, bathroom and bedroom, and a wardrobe room. The windows look at the inner courtyard. The heating is provided by a gas circulator. An opportunity for investing and for personal use. Close to Ferenciek Tere, Váci Street, and Deák Square. Metro 3 and several buses are also available within walking distance.",19.05436352,47.49584581,1052,5,47.49584581,19.05436352,1.5508143042756848,0.2851290513984991,2.2990227674097206,1.7655396506962122,2.3183826503693354,16.18118360295677
416,1,0,55900000,5,11180000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a fully renovated, two bedroom apartment in Benczúr utca, next to Kodály körönd. The courtyard facing property is situated on the 3rd floor in a beautifully renovated classical style building which has got an elevator. The flat consists of 2 bedrooms, a livingroom with open plan kitchen, bathroom and an entrance hall. The flat is currently rented out for long term until January. The common cost is cc 13.400 HUF. Could be a great investment or ideal home as well.",19.06952547,47.51058435,1062,6,47.51058435,19.06952547,2.0261318344656205,2.1080263544213316,1.4831042606265323,0.930266207707906,3.5243703695544295,15.897005119366586
417,1,0,159800000,14,11414285.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4.0,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,,19.04835915,47.5123292,1055,5,47.5123292,19.04835915,0.47239617056426436,1.7663654510576694,2.929241101351358,0.6712439323578381,2.157980740056931,17.38049257910099
418,1,0,55000000,7,7857142.857000001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 72 sqm furnished apartment in district 7, Király utca. It is situated in a classical style building on the 2nd floor. The flat consists of 1 bedroom, a living room, a kitchen with dining area, and a bathroom with a toilet. Windows are facing to the street. Exposure: southeastern. Common charges: 13000 HUF /month. Heating: a newly installed circo heating system. Great opportunity for investment due to its perfect location. It could be a profitable investment or an ideal home as well. High rental potential. The outer part of the 7th district has a lot of unique features, and it is a continuously developing area. Classic-style villas and newly-built houses are also can be found here. Any places here are easily reachable by public transport. There are universities nearby, and the apartments here are easy to rent out or sell. The district has several green areas with trees and parks. Metro line no. 2 and 4, bus line no. 7, tram line no. 4 and 6 and trolley-bus lines run here. ",19.06954959,47.50788191,1063,6,47.50788191,19.06954959,2.135683564772284,1.8972657365913428,1.2931465618934275,1.0135552756201691,3.4511634874225767,15.746577642457838
419,1,0,51000000,5,10200000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 50 sqm furnished apartment in district 7, Rákóczi út, next to Keleti railway station. It is situated in a classical style building on the 1st floor. The flat consists of 1 bedroom,a living room, an open kitchen with dining area, a storage,and a bathroom with a toilet. The apartment is very sunny. Windows are facing to the Huszár street. Common charges: 10740 HUF /month. Heating: a newly installed circo heating system. Great opportunity for investment due to its perfect location and nice layout and design. It could be a profitable investment or an ideal home as well. High rental potential. The outer part of the 7th district has a lot of unique features, and it is a continuously developing area. Classic-style villas and newly-built houses are also can be found here. Any places here are easily reachable by public transport. There are universities nearby, and the apartments here are easy to rent out or sell. The district has several green areas with trees and parks. Metro line no. 2 and 4, bus line no. 7, tram line no. 4 and 6 and trolley-bus lines run here. ",19.07581733,47.50054339,1074,7,47.50054339,19.07581733,2.8682104173051757,1.9389364904519364,0.6102812169227806,1.8605724147176668,3.847314511218064,14.945088044339466
420,1,0,-1,22,-0.045454545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Close to Opera and Deák Ferenc tér we are offering for sale 221 sqm renovated duplex property in Andrássy út. The property is situated on the 4th floor in a renovated classical style building which has an elevator. The property consists 3 bedrooms, living room with open kitchen, and 2 bathrooms. The apartment has a balcony and roof terrace ( 73 sqm) with a panormaic view. Own a Unique Luxurious Rooftop Apartment on Andrássy Avenue! ​Andrássy Ave. is the most sought-after address in downtown Pest. Living in Opera Terrace Homes is more than just having another apartment. This is over-the-top-luxury. Opera Terrace Homes is a unique combination of the bustling vibe of downtown Budapest and enjoying the tranquility of a roof terrace with an amazing view over the city. Opera Terrace Homes is the prime example of the best period type architecture and modern living. Built to the highest engineering standards and equipped with the latest home technology, Opera Terrace Homes is the best choice if you look for value to last. This well established Hungarian developer built more than 600 residential apartments in the past 20 years in Budapest. They picked this one-of-a-kind location and project because they also believe in creating their own legacy in the Budapest property market. Don’t miss out on this unique opportunity! Ask one of Tower’s consultants to provide a guided tour to Opera Terrace Homes. The property is under construction. Expected delivery at the 2019 Q2.",19.05633534,47.5031269,1066,6,47.5031269,19.05633534,1.3986919863722518,0.8474978435718425,2.0751854516869197,0.9451244308473579,2.3902991940766194,16.382139493789225
421,1,0,344000000,48,7166666.667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0.0,1,1, Buda Hills,0,1,0,0,0,0,0,1,1,1,"Exclusive semi-detached house designed by an award-winning architect is for sale in a quiet area of the Buda hills in Farkasvölgy. The residence allows a wonderful panoramic view over the Buda hills and the city. It has three storeys which contain the following rooms in each units: on the ground floor there are 2 rooms, a nice kitchen and a terrace, the 1st floor consists of a guest wc, a dressing room, a modern, furnished kitchen and a large living room with an excellent fireplace also as a big balcony. The 2nd floor has 2 bedrooms and a big bathroom with shower and a separate bath. A garage with 3 cars also belongs to the property.",18.99550284,47.48268336,1121,12,47.48268336,18.99550284,2.0531958166716566,4.423868755938506,6.955849129662788,5.64344849143932,3.01937845485941,19.916199419513465
422,1,0,47000000,4,11750000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3.0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 46 sqm apartment in Kecskeméti utca, next to ELTE. The courtyard facing property is situated on the 3rd floor in a nice classical style building (no elevator). It consists of one room with gallery, a kitchen, dining area, hall, separate toilet, pantry and bathroom. Could be a great investment.",19.05786009,47.492365500000005,1053,5,47.492365500000005,19.05786009,1.9349168521137652,0.7091193736712541,2.195228004582793,2.139855009904789,2.6918479846794363,15.789777108871899
423,1,0,137500000,17,8088235.294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 174 sqm newly built property in Trörkbálint út district 11. The duplex property consists of 4 bedrooms, living room, kitchen, 3 bathrooms and seperate toilet. The prise includes the kitchen furnitures. The property has 2 garages 3 M and a storage 1M.",18.98577713,47.47801932,1121,12,47.47801932,18.98577713,2.549763620709942,5.294684456461985,7.813461474341661,6.539601727686245,3.908451055877144,20.509474244407006
424,1,0,45900000,6,7650000.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2.0,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale an unrenovated, 2 room apartment in Erzsébet körút, close to Blaha Lujza tér. The street (Kertész) facing apartment is situated on the 2nd floor in a nice classical style building which has got an elevator. The flat consists of one bedroom, a livingroom, kitchen, hallway, bathroom. Common cost is 16.000 HUF, including water. The flat towards to the south. Public transportation connections are superb so could be a great investment.",19.06723657,47.50137621,1073,7,47.50137621,19.06723657,2.2331070605836842,1.3542323556860658,1.2474060950290826,1.3632189100873848,3.2015172959918847,15.561558464568096
