ID,poi shape,poi type,coordinate,shop_types,longitude,latitude
1082,Polygon,convenience,"   19.2352558, 47.4843458  ","Food, beverages",19.2352558,47.4843458
1083,Polygon,car,"   19.1723099, 47.54081  ",others,19.1723099,47.54081
1084,Polygon,car,"   19.1731265, 47.5402153  ",others,19.1731265,47.5402153
1085,Polygon,car,"   19.173445, 47.5398952  ",others,19.173445,47.5398952
1086,Polygon,tobacco,"   19.062719, 47.6116445  ",others,19.062719,47.6116445
1087,Polygon,hardware,"   19.1199342, 47.5153079  ",others,19.1199342,47.5153079
1088,Polygon,trade,"   19.2785977, 47.4116051  ",others,19.2785977,47.4116051
1089,Polygon,kiosk,"   19.2174817, 47.5196391  ",Convenience shop,19.2174817,47.5196391
1090,Polygon,trade,"   19.3837774, 47.5995167  ",others,19.3837774,47.5995167
1091,Polygon,car_repair,"   19.1898181, 47.6209181  ",others,19.1898181,47.6209181
1092,Polygon,car_repair,"   19.1505581, 47.5206211  ",others,19.1505581,47.5206211
1093,Polygon,car,"   19.1501004, 47.5204876  ",others,19.1501004,47.5204876
1094,Polygon,car,"   19.1505551, 47.5203266  ",others,19.1505551,47.5203266
1095,Polygon,greengrocer,"   18.9653661, 47.5418741  ","Food, beverages",18.9653661,47.5418741
1096,Polygon,greengrocer,"   19.2743437, 47.5682096  ","Food, beverages",19.2743437,47.5682096
1097,Polygon,greengrocer,"   19.0378062, 47.451113  ","Food, beverages",19.0378062,47.451113
1098,Polygon,convenience,"   18.9106426, 47.4437567  ","Food, beverages",18.9106426,47.4437567
1099,Polygon,car_parts,"   18.8938129, 47.439251  ",others,18.8938129,47.439251
1100,Polygon,greengrocer,"   19.0277262, 47.5388787  ","Food, beverages",19.0277262,47.5388787
1101,Polygon,supermarket,"   19.3644166, 47.3744503  ",Supermarket,19.3644166,47.3744503
1102,Polygon,car,"   19.3396856, 47.6191557  ",others,19.3396856,47.6191557
1103,Polygon,convenience,"   19.0733702, 47.4930716  ","Food, beverages",19.0733702,47.4930716
1104,Polygon,convenience,"   19.0733347, 47.4930352  ","Food, beverages",19.0733347,47.4930352
1105,Polygon,cafe,"   19.073298, 47.4930542  ",others,19.073298,47.4930542
1106,Polygon,lottery,"   19.0732728, 47.4930481  ","Stationery, gifts, books, newspapers",19.0732728,47.4930481
1107,Polygon,farm,"   19.0732057, 47.493013  ","Food, beverages",19.0732057,47.493013
1108,Polygon,farm,"   19.073218, 47.4930504  ","Food, beverages",19.073218,47.4930504
1109,Polygon,farm,"   19.0732268, 47.4930333  ","Food, beverages",19.0732268,47.4930333
1110,Polygon,greengrocer,"   19.0731934, 47.4930252  ","Food, beverages",19.0731934,47.4930252
1111,Polygon,greengrocer,"   19.0732062, 47.4930726  ","Food, beverages",19.0732062,47.4930726
1112,Polygon,greengrocer,"   19.0731728, 47.4930645  ","Food, beverages",19.0731728,47.4930645
1113,Polygon,greengrocer,"   19.0731867, 47.4931094  ","Food, beverages",19.0731867,47.4931094
1114,Polygon,greengrocer,"   19.073153, 47.4931015  ","Food, beverages",19.073153,47.4931015
1115,Polygon,greengrocer,"   19.073149, 47.49318  ","Food, beverages",19.073149,47.49318
1116,Polygon,greengrocer,"   19.0731335, 47.493138  ","Food, beverages",19.0731335,47.493138
1117,Polygon,greengrocer,"   19.0731224, 47.4931809  ","Food, beverages",19.0731224,47.4931809
1118,Polygon,greengrocer,"   19.0731559, 47.4931891  ","Food, beverages",19.0731559,47.4931891
1119,Polygon,greengrocer,"   19.0732191, 47.4931596  ","Food, beverages",19.0732191,47.4931596
1120,Polygon,tailor,"   19.0733628, 47.4931944  ","Clothing, shoes, accessories",19.0733628,47.4931944
1121,Polygon,farm,"   19.0731792, 47.4932132  ","Food, beverages",19.0731792,47.4932132
1122,Polygon,farm,"   19.0731925, 47.4932502  ","Food, beverages",19.0731925,47.4932502
1123,Polygon,butcher,"   19.0732515, 47.4932568  ","Food, beverages",19.0732515,47.4932568
1124,Polygon,butcher,"   19.0730741, 47.492975  ","Food, beverages",19.0730741,47.492975
1125,Polygon,butcher,"   19.0729933, 47.4929552  ","Food, beverages",19.0729933,47.4929552
1126,Polygon,convenience,"   19.0730274, 47.4928433  ","Food, beverages",19.0730274,47.4928433
1127,Polygon,chemist,"   19.0731306, 47.4928682  ",Beauty,19.0731306,47.4928682
1128,Polygon,greengrocer,"   19.073198, 47.4928491  ","Food, beverages",19.073198,47.4928491
1129,Polygon,bakery,"   19.073198, 47.4928491  ","Food, beverages",19.073198,47.4928491
1130,Polygon,bakery,"   19.0730565, 47.4930085  ","Food, beverages",19.0730565,47.4930085
1131,Polygon,bakery,"   19.0731018, 47.4931347  ","Food, beverages",19.0731018,47.4931347
1132,Polygon,bakery,"   19.0730533, 47.493123  ","Food, beverages",19.0730533,47.493123
1133,Polygon,greengrocer,"   19.0729644, 47.4931531  ","Food, beverages",19.0729644,47.4931531
1134,Polygon,greengrocer,"   19.0730043, 47.4930776  ","Food, beverages",19.0730043,47.4930776
1135,Polygon,greengrocer,"   19.0728497, 47.4929801  ","Food, beverages",19.0728497,47.4929801
1136,Polygon,greengrocer,"   19.0732341, 47.4927279  ","Food, beverages",19.0732341,47.4927279
1137,Polygon,clothes,"   19.0733176, 47.4926788  ","Clothing, shoes, accessories",19.0733176,47.4926788
1138,Polygon,butcher,"   19.0728768, 47.4927291  ","Food, beverages",19.0728768,47.4927291
1139,Polygon,cheese,"   19.07342, 47.4928189  ","Food, beverages",19.07342,47.4928189
1140,Polygon,greengrocer,"   19.0735027, 47.4927235  ","Food, beverages",19.0735027,47.4927235
1141,Polygon,supermarket,"   19.0737343, 47.492973  ",Supermarket,19.0737343,47.492973
1142,Polygon,herbalist,"   19.0735556, 47.4931165  ",Health,19.0735556,47.4931165
1143,Polygon,furniture,"   19.0735556, 47.4931165  ",others,19.0735556,47.4931165
1144,Polygon,chemist,"   19.0734057, 47.4932048  ",Beauty,19.0734057,47.4932048
1145,Polygon,greengrocer,"   19.0732763, 47.4933263  ","Food, beverages",19.0732763,47.4933263
1146,Polygon,convenience,"   19.0731345, 47.493292  ","Food, beverages",19.0731345,47.493292
1147,Polygon,seafood,"   19.0729238, 47.493241  ","Food, beverages",19.0729238,47.493241
1148,Polygon,butcher,"   19.072828, 47.4932178  ","Food, beverages",19.072828,47.4932178
1149,Polygon,alcohol+drink:wine,"   19.0727756, 47.49303  ",others,19.0727756,47.49303
1150,Polygon,butcher,"   19.0727123, 47.4930409  ","Food, beverages",19.0727123,47.4930409
1151,Polygon,convenience,"   19.0728275, 47.4931016  ","Food, beverages",19.0728275,47.4931016
1152,Polygon,florist,"   18.914963, 47.3696138  ",others,18.914963,47.3696138
1153,Polygon,car,"   18.9161798, 47.3713119  ",others,18.9161798,47.3713119
1154,Polygon,flooring,"   18.9766033, 47.4629732  ",others,18.9766033,47.4629732
1155,Polygon,garden_centre,"   19.1470978, 47.4607633  ",others,19.1470978,47.4607633
1156,Polygon,beauty,"   18.9776701, 47.462522  ",Beauty,18.9776701,47.462522
1157,Polygon,greengrocer,"   18.9840138, 47.4471431  ","Food, beverages",18.9840138,47.4471431
1158,Polygon,tyres,"   19.1303723, 47.4715912  ",others,19.1303723,47.4715912
1159,Polygon,ticket,"   19.1367783, 47.5038595  ","Stationery, gifts, books, newspapers",19.1367783,47.5038595
1160,Polygon,furniture,"   19.023874, 47.4288559  ",others,19.023874,47.4288559
1161,Polygon,trade,"   19.0237368, 47.3373811  ",others,19.0237368,47.3373811
1162,Polygon,car,"   19.1356705, 47.4619781  ",others,19.1356705,47.4619781
1163,Polygon,bakery,"   19.1034262, 47.4392311  ","Food, beverages",19.1034262,47.4392311
1164,Polygon,convenience,"   19.1754667, 47.5186367  ","Food, beverages",19.1754667,47.5186367
1165,Polygon,stationery,"   19.1666899, 47.5211741  ","Stationery, gifts, books, newspapers",19.1666899,47.5211741
1166,Polygon,hairdresser,"   19.1663624, 47.5206431  ",Beauty,19.1663624,47.5206431
1167,Polygon,department_store,"   18.9261022, 47.3796641  ",Department Store,18.9261022,47.3796641
1168,Point,mall,"   19.0549242, 47.4933913  ",Mall,19.0549242,47.4933913
1169,Point,car_repair,"   19.1119756, 47.5698817  ",others,19.1119756,47.5698817
1170,Point,car_repair,"   19.0806855, 47.4897854  ",others,19.0806855,47.4897854
1171,Point,mall,"   19.0691622, 47.4958355  ",Mall,19.0691622,47.4958355
1172,Point,department_store,"   18.9253815, 47.3792089  ",Department Store,18.9253815,47.3792089
1173,Point,pet,"   19.1312575, 47.4618289  ",others,19.1312575,47.4618289
1174,Point,supermarket,"   19.270509, 47.473724  ",Supermarket,19.270509,47.473724
1175,Point,car,"   19.1377672, 47.4945144  ",others,19.1377672,47.4945144
1176,Point,mall,"   19.1480229, 47.5493268  ",Mall,19.1480229,47.5493268
1177,Point,doityourself,"   19.1609181, 47.5775951  ",others,19.1609181,47.5775951
1178,Point,car,"   19.0336178, 47.4393661  ",others,19.0336178,47.4393661
1179,Point,car,"   19.0063309, 47.4458297  ",others,19.0063309,47.4458297
1180,Point,supermarket,"   18.882216, 47.4137101  ",Supermarket,18.882216,47.4137101
1181,Point,garden_centre,"   19.2738314, 47.5538876  ",others,19.2738314,47.5538876
1182,Point,garden_centre,"   19.0028757, 47.5109394  ",others,19.0028757,47.5109394
1183,Point,garden_centre,"   19.0026137, 47.5110143  ",others,19.0026137,47.5110143
1184,Point,garden_centre,"   19.0023863, 47.5110537  ",others,19.0023863,47.5110537
1185,Point,mall,"   19.146754, 47.4628012  ",Mall,19.146754,47.4628012
1186,Point,supermarket,"   18.9474151, 47.4045401  ",Supermarket,18.9474151,47.4045401
1187,Point,mall,"   19.0591469, 47.513221  ",Mall,19.0591469,47.513221
1188,Point,department_store,"   19.0557417, 47.5095839  ",Department Store,19.0557417,47.5095839
1189,Point,mall,"   19.0407153, 47.5424284  ",Mall,19.0407153,47.5424284
1190,Point,supermarket,"   19.1577576, 47.419185  ",Supermarket,19.1577576,47.419185
1191,Point,supermarket,"   18.9181083, 47.5011  ",Supermarket,18.9181083,47.5011
1192,Point,department_store,"   19.0927309, 47.5049148  ",Department Store,19.0927309,47.5049148
1193,Point,mall,"   19.0918401, 47.4983938  ",Mall,19.0918401,47.4983938
1194,Point,supermarket,"   18.9930638, 47.473001  ",Supermarket,18.9930638,47.473001
1195,Point,supermarket,"   19.2278524, 47.482658  ",Supermarket,19.2278524,47.482658
1196,Point,supermarket,"   19.0288548, 47.4632426  ",Supermarket,19.0288548,47.4632426
1197,Point,supermarket,"   19.0990227, 47.5800575  ",Supermarket,19.0990227,47.5800575
1198,Point,supermarket,"   19.1457931, 47.5635891  ",Supermarket,19.1457931,47.5635891
1199,Point,mall,"   19.129148, 47.4631091  ",Mall,19.129148,47.4631091
1200,Point,mall,"   19.0726957, 47.550212  ",Mall,19.0726957,47.550212
1201,Point,mall,"   19.0500949, 47.5592288  ",Mall,19.0500949,47.5592288
1202,Point,supermarket,"   19.0059432, 47.4643586  ",Supermarket,19.0059432,47.4643586
1203,Point,supermarket,"   19.1654859, 47.4553979  ",Supermarket,19.1654859,47.4553979
1204,Point,supermarket,"   18.9002176, 47.4580776  ",Supermarket,18.9002176,47.4580776
1205,Point,supermarket,"   18.9371299, 47.3759464  ",Supermarket,18.9371299,47.3759464
1206,Point,supermarket,"   19.1070714, 47.4597466  ",Supermarket,19.1070714,47.4597466
1207,Point,supermarket,"   19.1317977, 47.4621421  ",Supermarket,19.1317977,47.4621421
1208,Point,mall,"   19.1464578, 47.4581565  ",Mall,19.1464578,47.4581565
1209,Point,supermarket,"   19.0163547, 47.4673564  ",Supermarket,19.0163547,47.4673564
1210,Point,department_store,"   18.9662659, 47.5379242  ",Department Store,18.9662659,47.5379242
1211,Point,supermarket,"   19.01632, 47.4622753  ",Supermarket,19.01632,47.4622753
1212,Point,supermarket,"   18.9606907, 47.5982906  ",Supermarket,18.9606907,47.5982906
1213,Point,car_repair,"   19.0226466, 47.5383401  ",others,19.0226466,47.5383401
1214,Point,mall,"   19.1454158, 47.5467109  ",Mall,19.1454158,47.5467109
1215,Point,supermarket,"   19.1225745, 47.5428822  ",Supermarket,19.1225745,47.5428822
1216,Point,furniture,"   19.1384215, 47.5055458  ",others,19.1384215,47.5055458
1217,Point,supermarket,"   19.2072414, 47.4160917  ",Supermarket,19.2072414,47.4160917
1218,Point,supermarket,"   18.8982536, 47.614842  ",Supermarket,18.8982536,47.614842
1219,Point,supermarket,"   19.2476878, 47.3997275  ",Supermarket,19.2476878,47.3997275
1220,Point,mall,"   19.0841784, 47.4708849  ",Mall,19.0841784,47.4708849
1221,Point,mall,"   19.0981119, 47.5605618  ",Mall,19.0981119,47.5605618
1222,Point,supermarket,"   19.1353948, 47.5475189  ",Supermarket,19.1353948,47.5475189
1223,Point,supermarket,"   19.1410636, 47.5404909  ",Supermarket,19.1410636,47.5404909
1224,Point,convenience,"   19.1400024, 47.5508882  ","Food, beverages",19.1400024,47.5508882
1225,Point,convenience,"   19.0643275, 47.5993296  ","Food, beverages",19.0643275,47.5993296
1226,Point,doityourself,"   19.0602936, 47.6107338  ",others,19.0602936,47.6107338
1227,Point,electronics,"   18.9552671, 47.4536545  ",others,18.9552671,47.4536545
1228,Point,mall,"   19.02669, 47.5091388  ",Mall,19.02669,47.5091388
1229,Point,supermarket,"   18.8875349, 47.4405414  ",Supermarket,18.8875349,47.4405414
1230,Point,toys,"   18.8882706, 47.4430729  ",others,18.8882706,47.4430729
1231,Point,department_store,"   18.8867209, 47.4439629  ",Department Store,18.8867209,47.4439629
1232,Point,ticket,"   19.0277409, 47.5082772  ","Stationery, gifts, books, newspapers",19.0277409,47.5082772
1233,Point,mall,"   19.000063, 47.516392  ",Mall,19.000063,47.516392
1234,Point,toys,"   19.1469582, 47.5642798  ",others,19.1469582,47.5642798
1235,Point,doityourself,"   19.1485754, 47.5652081  ",others,19.1485754,47.5652081
1236,Point,garden_centre,"   18.9796912, 47.4446116  ",others,18.9796912,47.4446116
1237,Point,doityourself,"   19.0287001, 47.5417814  ",others,19.0287001,47.5417814
1238,Point,mall,"   19.1383387, 47.5043125  ",Mall,19.1383387,47.5043125
1239,Point,mall,"   19.3859883, 47.4261075  ",Mall,19.3859883,47.4261075
1240,Point,mall,"   19.3327233, 47.4601009  ",Mall,19.3327233,47.4601009
1241,Point,supermarket,"   19.1573013, 47.5799979  ",Supermarket,19.1573013,47.5799979
1242,Point,mall,"   19.1388218, 47.5028157  ",Mall,19.1388218,47.5028157
1243,Point,supermarket,"   19.0801255, 47.5555492  ",Supermarket,19.0801255,47.5555492
1244,Point,supermarket,"   19.2540708, 47.4160581  ",Supermarket,19.2540708,47.4160581
1245,Point,supermarket,"   19.3489506, 47.443058  ",Supermarket,19.3489506,47.443058
1246,Point,supermarket,"   19.3619164, 47.4481282  ",Supermarket,19.3619164,47.4481282
1247,Point,mall,"   19.0732858, 47.4859632  ",Mall,19.0732858,47.4859632
1248,Point,furniture,"   18.9047574, 47.4526807  ",others,18.9047574,47.4526807
1249,Point,doityourself,"   18.971457, 47.4528684  ",others,18.971457,47.4528684
1250,Point,supermarket,"   18.8954884, 47.4628243  ",Supermarket,18.8954884,47.4628243
1251,Point,doityourself,"   18.8922598, 47.4597892  ",others,18.8922598,47.4597892
1252,Point,car,"   18.9704664, 47.451761  ",others,18.9704664,47.451761
1253,Point,electronics,"   18.9730099, 47.4533979  ",others,18.9730099,47.4533979
1254,Point,sports,"   18.9365688, 47.4538384  ",others,18.9365688,47.4538384
1255,Point,mall,"   18.9432231, 47.4549715  ",Mall,18.9432231,47.4549715
1256,Point,furniture,"   18.9499916, 47.4543284  ",others,18.9499916,47.4543284
1257,Point,furniture,"   19.2268633, 47.4856596  ",others,19.2268633,47.4856596
1258,Point,car,"   19.2250362, 47.4855708  ",others,19.2250362,47.4855708
1259,Point,supermarket,"   19.1501307, 47.541426  ",Supermarket,19.1501307,47.541426
1260,Point,clothes,"   19.2519887, 47.5398651  ","Clothing, shoes, accessories",19.2519887,47.5398651
1261,Point,mall,"   19.2492517, 47.5404518  ",Mall,19.2492517,47.5404518
1262,Point,mall,"   19.2435987, 47.5411728  ",Mall,19.2435987,47.5411728
1263,Point,sports,"   19.2464388, 47.5385104  ",others,19.2464388,47.5385104
1264,Point,supermarket,"   19.1637283, 47.5807181  ",Supermarket,19.1637283,47.5807181
1265,Point,supermarket,"   19.2163048, 47.5037145  ",Supermarket,19.2163048,47.5037145
1266,Point,car_parts,"   18.8845977, 47.4460609  ",others,18.8845977,47.4460609
1267,Point,electronics,"   18.8861285, 47.4454207  ",others,18.8861285,47.4454207
1268,Point,paint,"   18.8853724, 47.4457791  ",others,18.8853724,47.4457791
1269,Point,supermarket,"   18.884444, 47.444991  ",Supermarket,18.884444,47.444991
1270,Point,supermarket,"   19.2746997, 47.4726561  ",Supermarket,19.2746997,47.4726561
1271,Point,supermarket,"   19.0381503, 47.55316  ",Supermarket,19.0381503,47.55316
1272,Point,supermarket,"   19.1820356, 47.4066112  ",Supermarket,19.1820356,47.4066112
1273,Point,supermarket,"   19.0269282, 47.38181  ",Supermarket,19.0269282,47.38181
1274,Point,supermarket,"   19.0669605, 47.4271366  ",Supermarket,19.0669605,47.4271366
1275,Point,supermarket,"   19.1533969, 47.4858512  ",Supermarket,19.1533969,47.4858512
1276,Point,doityourself,"   19.0423476, 47.4365486  ",others,19.0423476,47.4365486
1277,Point,mall,"   19.0406841, 47.4351265  ",Mall,19.0406841,47.4351265
1278,Point,supermarket,"   19.0373399, 47.4436259  ",Supermarket,19.0373399,47.4436259
1279,Point,supermarket,"   19.0068148, 47.44842  ",Supermarket,19.0068148,47.44842
1280,Point,supermarket,"   19.0334333, 47.4678721  ",Supermarket,19.0334333,47.4678721
1281,Point,chemist,"   19.0389736, 47.4279916  ",Beauty,19.0389736,47.4279916
1282,Point,supermarket,"   19.0396731, 47.4566957  ",Supermarket,19.0396731,47.4566957
1283,Point,car_parts,"   19.0393862, 47.4562358  ",others,19.0393862,47.4562358
1284,Point,hardware,"   18.8947169, 47.4460769  ",others,18.8947169,47.4460769
1285,Point,mall,"   19.051491, 47.4596706  ",Mall,19.051491,47.4596706
1286,Point,mall,"   19.0175006, 47.4071723  ",Mall,19.0175006,47.4071723
1287,Point,mall,"   19.2505486, 47.4161415  ",Mall,19.2505486,47.4161415
1288,Point,mall,"   19.0060553, 47.466551  ",Mall,19.0060553,47.466551
1289,Point,fabric,"   19.1435425, 47.5473383  ","Clothing, shoes, accessories",19.1435425,47.5473383
1290,Point,car,"   19.111081, 47.3876771  ",others,19.111081,47.3876771
1291,Point,bicycle,"   18.9197536, 47.4335206  ",others,18.9197536,47.4335206
1292,Point,mall,"   19.0677473, 47.4237918  ",Mall,19.0677473,47.4237918
1293,Point,supermarket,"   19.0547642, 47.4150811  ",Supermarket,19.0547642,47.4150811
1294,Point,supermarket,"   19.063725, 47.4170118  ",Supermarket,19.063725,47.4170118
1295,Point,yes,"   19.0561625, 47.3803052  ",others,19.0561625,47.3803052
1296,Point,yes,"   19.0236724, 47.3628848  ",others,19.0236724,47.3628848
1297,Point,mall,"   19.0491868, 47.4750765  ",Mall,19.0491868,47.4750765
1298,Point,supermarket,"   19.1216013, 47.5609645  ",Supermarket,19.1216013,47.5609645
1299,Point,car,"   19.1341646, 47.5516859  ",others,19.1341646,47.5516859
1300,Point,supermarket,"   19.1004388, 47.5641368  ",Supermarket,19.1004388,47.5641368
1301,Point,butcher,"   19.1100307, 47.5634829  ","Food, beverages",19.1100307,47.5634829
1302,Point,doityourself,"   19.0971409, 47.567004  ",others,19.0971409,47.567004
1303,Point,furniture,"   19.0974613, 47.5656851  ",others,19.0974613,47.5656851
1304,Point,supermarket,"   19.0900484, 47.5599877  ",Supermarket,19.0900484,47.5599877
1305,Point,mall,"   19.0891827, 47.5607842  ",Mall,19.0891827,47.5607842
1306,Point,kiosk,"   19.0901512, 47.5596148  ",Convenience shop,19.0901512,47.5596148
1307,Point,supermarket,"   19.0994213, 47.5577914  ",Supermarket,19.0994213,47.5577914
1308,Point,chemist,"   19.0813939, 47.5315677  ",Beauty,19.0813939,47.5315677
1309,Point,supermarket,"   19.0949373, 47.5549992  ",Supermarket,19.0949373,47.5549992
1310,Point,furniture,"   19.1000262, 47.555341  ",others,19.1000262,47.555341
1311,Point,chemist,"   19.1062243, 47.5602048  ",Beauty,19.1062243,47.5602048
1312,Point,supermarket,"   19.0931976, 47.5643436  ",Supermarket,19.0931976,47.5643436
1313,Point,car,"   19.0900449, 47.5553338  ",others,19.0900449,47.5553338
1314,Point,supermarket,"   19.0573188, 47.5256682  ",Supermarket,19.0573188,47.5256682
1315,Point,car_repair,"   19.0893073, 47.5461524  ",others,19.0893073,47.5461524
1316,Point,nutrition_supplements,"   19.0813919, 47.5348284  ",Health,19.0813919,47.5348284
1317,Point,yes,"   19.0794541, 47.5608357  ",others,19.0794541,47.5608357
1318,Point,bakery,"   19.0889723, 47.545497  ","Food, beverages",19.0889723,47.545497
1319,Point,car,"   19.0641862, 47.5277957  ",others,19.0641862,47.5277957
1320,Point,doityourself,"   19.3353518, 47.4568105  ",others,19.3353518,47.4568105
1321,Point,car_parts,"   19.0806834, 47.5334627  ",others,19.0806834,47.5334627
1322,Point,car,"   19.0758965, 47.5364185  ",others,19.0758965,47.5364185
1323,Point,supermarket,"   19.0804745, 47.5317941  ",Supermarket,19.0804745,47.5317941
1324,Point,supermarket,"   19.0931173, 47.5402875  ",Supermarket,19.0931173,47.5402875
1325,Point,convenience,"   19.0742669, 47.532442  ","Food, beverages",19.0742669,47.532442
1326,Point,sports,"   19.0688995, 47.5389598  ",others,19.0688995,47.5389598
1327,Point,tobacco,"   19.1132155, 47.5451618  ",others,19.1132155,47.5451618
1328,Point,supermarket,"   19.1462727, 47.4275302  ",Supermarket,19.1462727,47.4275302
1329,Point,supermarket,"   19.1168842, 47.6070823  ",Supermarket,19.1168842,47.6070823
1330,Point,department_store,"   19.1634022, 47.4125371  ",Department Store,19.1634022,47.4125371
1331,Point,furniture,"   19.1615166, 47.4167152  ",others,19.1615166,47.4167152
1332,Point,sports,"   19.1561034, 47.4209759  ",others,19.1561034,47.4209759
1333,Point,doityourself,"   19.1616566, 47.4140203  ",others,19.1616566,47.4140203
1334,Point,supermarket,"   19.1035147, 47.5741388  ",Supermarket,19.1035147,47.5741388
1335,Point,florist,"   19.0855387, 47.5262419  ",others,19.0855387,47.5262419
1336,Point,supermarket,"   19.0602387, 47.5296733  ",Supermarket,19.0602387,47.5296733
1337,Point,supermarket,"   19.0688392, 47.5286065  ",Supermarket,19.0688392,47.5286065
1338,Point,car_repair,"   19.0699834, 47.5292995  ",others,19.0699834,47.5292995
1339,Point,furniture,"   19.0785414, 47.5244664  ",others,19.0785414,47.5244664
1340,Point,convenience,"   19.0286743, 47.6363132  ","Food, beverages",19.0286743,47.6363132
1341,Point,supermarket,"   19.0794948, 47.4661479  ",Supermarket,19.0794948,47.4661479
1342,Point,car_parts,"   19.1093006, 47.5801207  ",others,19.1093006,47.5801207
1343,Point,supermarket,"   19.1163067, 47.5851234  ",Supermarket,19.1163067,47.5851234
1344,Point,supermarket,"   19.1126402, 47.5867965  ",Supermarket,19.1126402,47.5867965
1345,Point,car,"   19.0422676, 47.4282259  ",others,19.0422676,47.4282259
1346,Point,supermarket,"   19.0896079, 47.5860942  ",Supermarket,19.0896079,47.5860942
1347,Point,supermarket,"   19.1626979, 47.4739625  ",Supermarket,19.1626979,47.4739625
1348,Point,supermarket,"   19.0565112, 47.5199724  ",Supermarket,19.0565112,47.5199724
1349,Point,car,"   19.0556871, 47.5222126  ",others,19.0556871,47.5222126
1350,Point,kiosk,"   19.0533996, 47.522387  ",Convenience shop,19.0533996,47.522387
1351,Point,stationery,"   19.0911585, 47.5651637  ","Stationery, gifts, books, newspapers",19.0911585,47.5651637
1352,Point,greengrocer,"   19.0900668, 47.5861762  ","Food, beverages",19.0900668,47.5861762
1353,Point,supermarket,"   19.1148926, 47.5787691  ",Supermarket,19.1148926,47.5787691
1354,Point,outdoor,"   19.0619404, 47.5205188  ",others,19.0619404,47.5205188
1355,Point,supermarket,"   19.06698, 47.430976  ",Supermarket,19.06698,47.430976
1356,Point,car,"   19.0564443, 47.5220394  ",others,19.0564443,47.5220394
1357,Point,supermarket,"   19.0032761, 47.3996956  ",Supermarket,19.0032761,47.3996956
1358,Point,supermarket,"   19.0055105, 47.3991635  ",Supermarket,19.0055105,47.3991635
1359,Point,furniture,"   18.93971, 47.4541016  ",others,18.93971,47.4541016
1360,Point,supermarket,"   19.0802263, 47.5662867  ",Supermarket,19.0802263,47.5662867
1361,Point,furniture,"   19.0800013, 47.5682913  ",others,19.0800013,47.5682913
1362,Point,car,"   19.0782807, 47.5636545  ",others,19.0782807,47.5636545
1363,Point,car,"   19.0785502, 47.5648366  ",others,19.0785502,47.5648366
1364,Point,doityourself,"   19.079276, 47.5713897  ",others,19.079276,47.5713897
1365,Point,supermarket,"   18.9118869, 47.3958253  ",Supermarket,18.9118869,47.3958253
1366,Point,supermarket,"   18.9253964, 47.3864277  ",Supermarket,18.9253964,47.3864277
1367,Point,tyres,"   19.0806112, 47.5681743  ",others,19.0806112,47.5681743
1368,Point,car_repair,"   19.125101, 47.557316  ",others,19.125101,47.557316
1369,Point,supermarket,"   19.1185431, 47.3440174  ",Supermarket,19.1185431,47.3440174
1370,Point,car,"   19.0000293, 47.4618882  ",others,19.0000293,47.4618882
1371,Point,garden_centre,"   18.9961503, 47.4277942  ",others,18.9961503,47.4277942
1372,Point,supermarket,"   19.0413561, 47.4350417  ",Supermarket,19.0413561,47.4350417
1373,Point,supermarket,"   19.0401536, 47.4374585  ",Supermarket,19.0401536,47.4374585
1374,Point,department_store,"   18.9253815, 47.3792089  ",Department Store,18.9253815,47.3792089
1375,Point,supermarket,"   19.0474536, 47.3690674  ",Supermarket,19.0474536,47.3690674
1376,Point,doityourself,"   19.0229192, 47.3852839  ",others,19.0229192,47.3852839
1377,Point,supermarket,"   19.0384113, 47.3438458  ",Supermarket,19.0384113,47.3438458
1378,Point,convenience,"   19.1271291, 47.5682608  ","Food, beverages",19.1271291,47.5682608
1379,Point,supermarket,"   19.0453904, 47.3557848  ",Supermarket,19.0453904,47.3557848
1380,Point,florist,"   19.1772164, 47.4580647  ",others,19.1772164,47.4580647
1381,Point,supermarket,"   19.2844963, 47.4706891  ",Supermarket,19.2844963,47.4706891
1382,Point,mall,"   19.0255475, 47.5087031  ",Mall,19.0255475,47.5087031
1383,Point,car,"   19.3219655, 47.3897503  ",others,19.3219655,47.3897503
1384,Point,convenience,"   19.0625214, 47.5192428  ","Food, beverages",19.0625214,47.5192428
1385,Point,car_repair,"   18.9416095, 47.4193375  ",others,18.9416095,47.4193375
1386,Point,computer,"   19.0663848, 47.5268181  ",others,19.0663848,47.5268181
1387,Point,convenience,"   19.0349724, 47.4832243  ","Food, beverages",19.0349724,47.4832243
1388,Point,supermarket,"   19.1667769, 47.620583  ",Supermarket,19.1667769,47.620583
1389,Point,garden_centre,"   19.0062053, 47.4465339  ",others,19.0062053,47.4465339
1390,Point,supermarket,"   19.0193188, 47.4079451  ",Supermarket,19.0193188,47.4079451
1391,Point,garden_centre,"   18.8842802, 47.4133936  ",others,18.8842802,47.4133936
1392,Point,supermarket,"   19.1182284, 47.3477007  ",Supermarket,19.1182284,47.3477007
1393,Point,supermarket,"   19.1172769, 47.347149  ",Supermarket,19.1172769,47.347149
1394,Point,supermarket,"   19.0483652, 47.5805503  ",Supermarket,19.0483652,47.5805503
1395,Point,supermarket,"   19.0682373, 47.6175874  ",Supermarket,19.0682373,47.6175874
1396,Point,tiles,"   18.9524599, 47.4073855  ",others,18.9524599,47.4073855
