ID,Type of properties,Price,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage Optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture: partly furnished,Elevator optional,Air conditioner optional,Details,Longitude,Latitude
687,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
688,2,572800,12,47733.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"A newly-built luxurious, duplex apartment is available in the downtown of Budapest, in the 5th district. The apartment is located on Realtanoda utca (very peaceful area) on the top floor of a classical building recently refurbished facade and a new elevator. The gross area of the flat is 140sqm, the net area is 129smq + 7sqm gallery. The apartment is furnished to the highest standards and fully equipped. The lower floor consists of a spacious living room with an open kitchen and dining area (56 sqm), a separate guest bathroom including shower, a small storage room (with washing machine) and a 5m built-in-closet in the hallway. You can find on the upper floor: the master bedroom including a walk-in closet, 2 additional bedrooms as well as a large bathroom. On top of that, the upper floor has a glass gallery, where the home office and library is located. The apartment is equipped with air conditioning in all rooms and an alarm system and it's available immediately. The condominium is perfectly located in the heart of the 5th district with pharmacies, groceries, restaurants, playground, metro and bus stations in less than 5-minute walking distance. There is a private garage next door where parking space can be rented. Also, there is another one public garage in the street where parking space can be rented. For more information on this property, or to schedule a viewing, please feel free to contact us. ",19.05788026,19.05788026
689,2,379400,12,31616.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a recently renovated 129 sqm property which is divided to 2 apartments, one is small studio facing to the courtyard and the other one is a two bedroom apartment facing to the street. The property is located in district 7 in Hársfa utca, very close to the city center. Excellent opportunity for investment.",19.06804802,19.06804802
690,2,430300,31,13880.64516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,1,1, Buda Hills,0,1,0,0,0,0,0,1,1,1,"In the northern part of Budapest, at the border of Csillaghegy-Békásmegyer-Ófalu, at the feet of Róka mountain, we are offering for sale an A+category family mansion with geothermal heating, solar cell . The two-storey, five-bedroom luxury house is 280 sqm on a 1200 sqm plot, plus a 40 sqm guest house with a storage. The two-storey house was built in 1996 (ground floor plus mansard). It is surrounded by roofed terraces, the large stone is 55 m2 which easily can accommodate family and friendship parties. Inside there is roofed smaller garage and in addition there is a large space where up to three cars can be placed. In the garden park there is an automatic watering system that gains the water from a driven well. The beauty of the spacious garden is a 160 cm deep fish pond, across which there is a small bridge heading in the direction of the guest house. There is a garden grill too, and a larger swimming pool also easily can be set. A smaller kitchen-garden has been formed in the front yard where all the vegetables can be cultivated necessary in the kitchen. On the ground floor there is living room, a bedroom and a large American type kitchen with up-to-date machines, a shower bathroom and a toilet with hand washing facility. The space under the staircase is used as a storage. The large terrace and the garden can be approached from the living groom. On the attic store there can be found two bigger rooms, a walk-in-closet, a bathroom with corner bath plus a separate toilet. The guest house is functioning as a separate small flat with it sown storage. The house is in excellent condition, under continuous maintenance. The mansion was renovated last time in 2016 when the back terrace has been enlarged, the upper store’s windows have been replaced by wooden-frame windows and covered by the most efficient Israeli thermo foil and the roof has been insulated with 20cm wood fibre. The house’s electricity-supply is covered by a 5KW solar-cell system (Geo heating/cooling, therefore the everyday electric consumption is FREE OF CHARGES! ) With some minor effort the water supply also can be provided from the own well of the house. On the upper store therefore there is no need for separate cooling device in the summer. In addition, the truss of the solar-cell system also has been completed, only the cell elements should be inserted. COSTS The mansion is labelled with A+ category which is due to the perfect insulation and utilisation of alternative energies. Its heating is geometric which is supplemented with a fire place in the living room and with a wall and ceiling heating facility upstairs. The heating and hot water supply of the guest house is provided by a circo system, therefore the maintenance of the mansion is nearly free of expenses.",19.03565356,19.03565356
691,2,494700,14,35335.71429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,,19.04835915,19.04835915
692,2,99800,3,33266.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Great homes, Rejuvenation area, Excellent investment In the dynamically developing part of district IX, close to the National Theater and the Palace of Arts we offer for sale this newly built project, located only a few blocks from the Danube. The construction will be done in 6 phases, 3 buildings will have 6 staircases with a total of 520 apartments with well-thought floor plans and inner design. Award winning architect studio created the lay out concepts of the residential homes. On the street level the commercial spaces will accommodate a supermarket, a bank, a pharmacy, a household store and restaurants. Due to its central position and its well serviced and strongly developing infrastructure it can be a great option to a wide range of buyers, students, young professionals, families, investors with a goal of renting the units out. The area has undergone spectacular development, which going to continue with the construction of the new convention centre and class A office premises on the Danube bank. This apartment is located on the 4th floor, has studio, faces west, its base space is 34 sqm and has a 7 sqm terrace. For site visit, further information and units feel free to contact us. ",19.07651628,19.07651628
693,2,232200,6,38700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 60 sqm good condition apartment in district 5. Nádor utca close to Bazilika and Parlament. The street facing property is situated on the second floor in a nice renovated classical style building which has got an elevator. It consists of living room with 18 sqm gallery, bedroom with gallery, kitchen and bathroom. It could be a great opportunity for investment or ideal home as well.",19.04765404,19.04765404
694,2,204200,8,25525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale newbuilt apartments between 38 and 120 sqm close to Klinikák metro station in district 9. The apartments will be built in high quality, most of them has 1 bedroom, but there are 2-3-4 and studio apartments available too. The Public transport possibilities are great due to the nearness of the Blue metroline. Universities within 15 minutes walking distance. Heating will be provided by geothermal air pump heating. Wall clolours and indoor coverings can still be selected. Handover at the end of 2018. For technical description and viewing please call us!",19.0775548,19.0775548
695,2,371200,9,41244.44444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 92 sqm apartment in Lendvay utca. The panoramic view apartment is situated on the 3rd floor in a nice classical stlye villa. The flat consists of 2 bedrooms, a livingroom, balcony, open plan kitchen, hallway, bathroom, wardrobes. Could be a great investment or ideal home as well.",19.07332933,19.07332933
696,2,260600,8,32575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, ,0,0,0,0,0,0,0,1,1,1,"We offer for sale in District 3, near Eurocenter, a 10-unit newly built condominium on 3rd floor with a 3 room 30 m2 balcony apartment. Garage is available for purchase: 2,145 M HUF. Separate storage is available for: 560.000 HUF Delivery in December 2018. There are several apartments in the house for sale.",19.02876521,19.02876521
697,2,160100,5,32020,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale 52 sqm recently renovated studio apartment in district 6 in Szív utca close to the Andrássy út. The courtyard facing property is situated on the first floor in a classical style building. It consists of 2 studio apartments with kitchen and bathroom. The property has a fantastic location and good transportation possibilities, which also make it easy-to-rent and easy-to-sell. It could be great opportunity for investment.",19.06896064,19.06896064
698,2,275500,9,30611.11111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale a 95 sqm fully furnished apartment in district 7, Vörösmarty utca. It is situated in a classical style building on the 3rd floor, which has been tottally renovated a year ago. The building has got an elevator. The flat consists of 2 bedrooms, a living room, a kitchen with dining area, with separate infra sauna, a bathroom and a toilet. The apartment is very sunny. Both of the bedroom has got air conditioner. The apartment is furnished to high standard. The insulation made by high-standard rockwool. the Living room and bedrooms windows are facing to the street and the kitchen's windows facing to the inner courtyard. Common charges: 15000 HUF /month + individual utility charges (water, electricity, heating). Heating: a newly installed circo heating system. Great opportunity for investment due to its perfect location and nice and exclusive layout and design. It could be a profitable investment or an ideal home as well. At the moment the apartment is being rent on short term since a few years ago and has got a good evaluation, so it can be a High rental potential for short term too. Few minutes walking distance from 4-6 tram, 70, 78 red buses, and from Andrassy road - M1 metro station. For furthermore information please do not hesitate to call us. ",19.0683063,19.0683063
699,2,148300,5,29660,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a one bedroom apartment in Dessewffy utca, close to Arany János metro station. The courtyard facing property is situated on the 3rd floor in a nice classical style building which has got an elevator. The flat consists of one bedroom, a livingroom, kitchen with dining area, bathroom and separate toilet. Common cost is 12.000 HUF. Could be a great investment.",19.05418682,19.05418682
700,2,340600,13,26200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer for Sale a 138 sqm apartment with 2 bedrooms in Thökölly út at diplomatic area of Budapest. There are 2 bedrooms a living room, a hall, a bathrrom, a storage room and a kitchen with dining area in the apartment. There are two balconies (25 sqm each) There is one parking place in the Garden. It is a great investment!",19.09135804,19.09135804
701,2,123500,7,17642.85714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 78 sqm apartment in Rákóczi út close to Keleti pályaudvar. The flat is on the 4th floor in a classical style building which has got not got an elevator however the living community discussing the construction of the lift.The flat consists of a bedroom, a living room, a kitchen, a bathroom and a seperate toilet. Because of the location public transpport is good so it could be a great opportunity for investemnet.",19.07345856,19.07345856
702,2,129700,6,21616.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a renovated, 2 bedroom apartment in Baross Street (District VIII.), next to Horváth Mihály Square. The garden street facing property is situated on the 1st floor in a nice classical style building. The flat onsists 3 room, open plan kitchen, a small corner and a bathroom. The public transportaton connections are superb so it could be a great investment or ideal home as well.",19.07580818,19.07580818
703,2,114700,6,19116.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Budapest 10. kerületében, a Szent László tér és a Városközpont mellett kínálunk eladásra újonnan épülő társasházi lakásokat. A 28 és 96 nm közötti (többségében nettó 60 nm feletti CSOK igénylésre alkalmas) ingatlanok 4 emeletes házban helyezkednek el csendes, széles, de átmenő forgalomtól mentes utcában. A társasház 10. kerület legjobb részén található, közelben iskola, óvoda, hivatalok, bevásárlási lehetőségek és tömegközlekedési csomópont. A fűtésről geotermikus rendszer az áramellátásról napelemek gondoskodnak. Burkolatok, szaniterek, fal színek választhatók. Átadás 2019 ősz. További információért, alaprajzokért, műszaki leírásért és megtekintésért várom hívását!",19.1293061,19.1293061
704,2,275500,8,34437.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale an 88 sqm apartment in Hajnóczy József street consists of Déli railway station. The flat situated on the 3rd floor in a nice brick building which has got an elevator. The property consists of 2 bedrooms, 2 bathrooms, a living room with open plan kitchen. Great opportunity for investment or a home as well.",19.02230843,19.02230843
705,2,148300,6,24716.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 62sqm apartment in a good condition located in the a 2nd district at Frankel Leó street in Buda, not far from Margit bridge. The property is located in a classical building which is in average condition. The property is situated on the 2nd floor and it is consists of a bedroom, a living room, a kitchen and a bathroom. From the inner room there is a pleasent view out on the beautiful green garden providing relaxing atmosphere being in the city scenter still feeling like being away from the noise of the city. Thanks to the location in a pleasant environment it is great opportunity for a home and an investment as well. ",19.03506179,19.03506179
706,2,154500,8,19312.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0.5,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale an unrenovated 2 bedroom apartment in Rozsa Street (District VII.), next to Keleti Railway Station. The street facing property is situated on the ground floor in a classical style building. The flat consists 2 bedrooms, a livingroom, a kitchen, 1 bathrooms and a small hall. The public transportation connections are great so it could be a good investment or ideal home as well.",19.07065993,19.07065993
707,2,371200,21,17676.19048,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 212 sqm unrenovated property in Rákóczi út close to Astoria. The property is situated on the 2nd floor in a good condition buildig which has an elevator. The property consists of 5 bedrooms, living room, kitchen, 2 bathroom and a balcony. Because of the floor plan it could be great opportunity for investment.",19.0626779,19.0626779
708,2,4900000,144,34027.77778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,,19.09495108,19.09495108
709,2,113600,3,37866.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer for sale 38 sqm apartment in district 7., Csengery utca. This is situated in a classical buildng on the ground floor, the windows are facing to the courtyard. It consists of kitchen, room with spacoius gallery, and a bathroom. The aparment is fully renovated and equipped with gas convector.",19.06894471,19.06894471
710,2,263200,10,26320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 100 sqm unrenovated property in Szent István körút close to Vígszínház. The property is situated on the 3rd floor in a renovated building which has an elevator. It consists of 1 bedroom, living room, kitchen and bathroom. It could be great opportunity for investment.",19.04945506,19.04945506
711,2,278600,9,30955.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 99 sqm apartment in district 13, Visegrádi utca. It is situated in a classical building on the 1st floor. The building has got an elevator. The flat consists of 2 bedrooms, a living room, a kitchen with dining area, a pantry, a bathroom and a toilet. Windows are facing to the park,parking and the inner courtyard. Heating: central heating system. Great opportunity for investment due to its perfect location and nice/exclusive layout and design. It could be a profitable investment or an ideal home as well. High rental potential. Újlipótváros is located a few-minute walk away from the bank of the Danube, in a nice neighborhood with a lot of coffee houses and restaurants. Those who enjoy doing sports or other outdoor activities can easily get to Margaret Island, which provides a wide range of such opportunities. Besides the neighborhood the district is rich in entertainment (theatre, movie theatre, etc.) and shopping opportunities (e.g. West End shopping mall). Metro line no. 3, tram line no. 4 and 6 and trolley-bus line no. 76 have stops here, and there is a tram station as well.",19.05312931,19.05312931
712,2,773700,30,25790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"House for sale directly from interior designer! Ideally located few minutes from British Int. School, shopping facilities and the forest, but only 15 min. from city centre. Total area of 300 m2 + 100 m2 terrace on garden level and 3 balconies on upper floors. The house is on 3 levels. The living level opens into a well-planned intimate garden with no insight from the surroundings. Sprinkling-dripping system is installed, garden does not require much upkeep. The main entrance is on the ground floor, where you step in through a mini winter-garden and features a large living-dining area, kitchen,pantry,bathroom,laundry and storage room and a large office/bedroom. The kitchen is fitted with a high-end curved furniture, has its own dining area and can be separated by sliding glass walls from the rest of the house. The middle floor has a total of 3 bedrooms,wardrobe, a bathroom, toilet and an entrance hall where inhabitants step in from the garage. The top floor is a studio apartment with a hall, large room, kitchen, bathroom and a balcony. House is suitable for 2 generations or guests. The house has been totally rebuilt in a modern style, but emanates a warm, cosy feeling. It features some special interior architectural elements and top quality materials have been used throughout. The bottom floor opens onto a garden on 2 levels, while from the upper 2 floors you can enjoy a view onto the city and the evergreen hills. Includes garage for 2 cars and offers parking space for another 4 cars- all in level with the street!",19.00972928,19.00972928
713,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
714,2,127400,6,21233.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale newly built apartments in a condominium in district 10, next to Szent László tér and Városközpont. These apartments are between 28 sqm and 96 sqm and they are situated in a 4-storey building. The street is quiet, wide, nonetheless free from transit traffic. The building is in the best part of the district , in the neighbourhood there is a school, kindergarten, shopping malls, public transport hub. Heating: geothermal, electricity: by sun collectors. Now you can choose the clolours and wall coverings. It will be finished till Autumn of 2019. For further information, floorplan and viewing please call me!",19.13082154,19.13082154
715,2,278300,38,7323.684211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 385 sqm bourgeois house (built in 1900) in the suburban area of Dunakeszi. The house has 2 parts (300sqm and 85 sqm), the bigger one is in nice condition, the smaller part needs fully renovation. The entire house consists of 6 bedrooms and 2 bathrooms. The house has got a nice wine cellar, finnish sauna, swimming pool, a winter garden. Heating is provided by gas convector. It can be ideal multigenerational family house, there's a lot of possibilities in it. ",19.14395035,19.14395035
716,2,395500,12,32958.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"129 sqm, duplex apartment with 11 sqm terrace is for sale near Mammut Commercial center and Széll Kálmán metro station in a classical building in newly built levels. On the ground floor it can find the living room, 2 bedrooms, a kitchen, a bathroom, a restroom and a terrace. The second floor consists of a study room, a bedroom, and a bathroom. Perfect for investment and home! ",19.0200792,19.0200792
717,2,174800,6,29133.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"A few minutes on foot from the biggest shopping center in Budapest there is a renovated apartment in Rózsa utca. Under the renovation the doors and windows will be replaced,and radiators will be controlled by smart phone. Not just the apartment but the house will be renovated too. The electric system will be replaced and the staircase will be renovated. Furnitures are optional. Expected handover will be in October of 2018.",19.06207527,19.06207527
718,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
719,2,145500,8,18187.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer an 83m2, one bedroom, refurbished apartment on Rottenbiller Street near Lövölde square. The apartment is located on the first floor. The windows of the living room and the net look to the street, the kitchen to the inner courtyard. There is no elevator in the building. Fo investment is excellent, it is currently rented. Numerous trolley buses and buses are also easily accessible in the area.",19.07099211,19.07099211
720,2,278300,10,27830,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for sale a 110 sqm apartment on the 1st floor of a villa house in district 1, surrounded by ancient trees. The sunny apartment consists of 2 bedrooms, a living room, a bathroom, toilet, and a separated kitchen with dining area. The roof level above the apartment is also allowed to use and to build in. Heating is provided by gas circo system, the common cost is low. Kind neighbourhood, peaceful area.",19.0312025,19.0312025
721,2,1083600,63,17200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a very special semidetached house. The house consists of 2 flats. The first flat is a little bit bigger than the second flat. It is 330 sqm and it has got 3 floors. On the ground floor, you can find a hall, a pool, and a sauna. On the first floor, there is a living room a bedroom and a kitchen. The second floor consists of 3 bedrooms, 2 bathrooms, and a terrace The second flat is 300 sqm and it has got 3 floors. However, this flat is a little bit different. The flat consists of a living room, 3 bedrooms, a kitchen, a dining area, 3 bathrooms, 2 wardrobes and a terrace. On the ground floor, you can find one wardrobe and a living room. On the first floor, there is a bedroom, a kitchen, a dining area, a wardrobe and a bathroom. On the second floor consists of 2 bedrooms, 2 bathrooms, and a terrace. Every flat has a separate garage and garden. All of them could be a great investment or ideal home as well",18.98811067,18.98811067
722,2,222900,10,22290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer for sale a 100 sqm apartment in district 9., Bródy Sándor utca, close the the National Museum. This is situated in a good condition classical building on the fourth floor, the windows are facing to the street. It consists of living room with open plan kitchem, bedroom, bathroom and a toilet. The apartment is equipped with gas circo heating system.",19.06369532,19.06369532
723,2,293800,8,36725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering for sale 80 sqm unrenovated property in Aranykéz utca close to Váci utca. The property is situated on 3rd floor. It consists of 2 bedroom, living room, kitchen and bathroom. Because of the excellent location it could be great opportunity for investment.",19.04946932,19.04946932
724,2,83800,4,20950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We are offering for sale a 40 sqm apartment in Murányi utca. The flat is on the 3rd floor in a classical building. The courtyard facing property consists of 1 bedroom, a living room, a kitchen, and a bathroom. Because of the location, public transport is good so it could be a great opportunity for investment.",19.08155883,19.08155883
725,2,325100,9,36122.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 90 sqm apartment next to Corvin tér. The panoramic view apartment is situated on the 2nd floor in a nice classical style building which has got an elevator. The flat consists of 2 bedrooms, a livingroom, hallway, kitchen, bathroom. Could be a great investment.",19.03773975,19.03773975
726,2,114700,6,19116.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Budapest 10. kerületében, a Szent László tér és a Városközpont mellett kínálunk eladásra újonnan épülő társasházi lakásokat. A 28 és 96 nm közötti (többségében nettó 60 nm feletti CSOK igénylésre alkalmas) ingatlanok 4 emeletes házban helyezkednek el csendes, széles, de átmenő forgalomtól mentes utcában. A társasház 10. kerület legjobb részén található, közelben iskola, óvoda, hivatalok, bevásárlási lehetőségek és tömegközlekedési csomópont. A fűtésről geotermikus rendszer az áramellátásról napelemek gondoskodnak. Burkolatok, szaniterek, fal színek választhatók. Átadás 2019 ősz. További információért, alaprajzokért, műszaki leírásért és megtekintésért várom hívását!",19.1293061,19.1293061
727,2,805000,17,47352.94118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale a 177 sqm panoramic view smart home in Bogár utca (District 2.), close to Szabó Magda Hungarian-English Two-language primary school. The Széchényi-hegy facing property is situated on the 1st floor in a nice newly built style building which has got an elevator. The flat consists of a 52 sqm roof patio and a 19 sqm balcony, 3 rooms, a livingroom, open plan kitchen, dining area, 2 bathrooms, and toilet. Great opportunity for investment. Handover after october 2018",19.01240076,19.01240076
728,2,77100,2,38550,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,0,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,We are offering for sale 26 sqm unrenovated property in Kis Diófa utca close to Klauzál tér. The property is situated on the ground floor and facing to the courtyard. It could be great opportunity for investment.,19.0608716,19.0608716
729,2,241200,10,24120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,,19.08870424,19.08870424
730,2,417600,9,46400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for sale 99 sqm renovated property in Október 6. utca close to Bazilika. The property is on the 1rst floor in a good consistion building which has not got an elevator. It consists of 2 bedrooms, a living room, a kitchen and 2 bathrooms. Because of the location it could be a great opportunity for investment.",19.04976654,19.04976654
