ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
3046,1,0,0,3400,134,25.37313433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Molnár utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,6801,77,99,"Furnished, equipped",1,1,0,0,3,-1,View to the city,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,-1,-1,-1,1,-1," 

",,,,47.4874528,19.0563217,47.4874528,19.0563217,1056,5,353,65,13,71,29,22,15,21,2,2,108,138,0,36,0,4,644
3047,1,0,0,1200,100,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Szent Gellért tér,"
                3 rooms                            ",3,0,Brick Apartment,1,0,3600,77,56,"Furnished, equipped",1,1,0,0,4,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,-1,-1,-1,"Property for rent next to the Szent Gellért-hill.                                                                                                                                                                                                                                                                                                                                                                               
It is a luxury, classic style apartment, 100 m2, double comfort.                                                                                                                                                                                                                                                                                                                                                                               
There are a living room, 2 bedrooms, hall, 2 bathrooms, kitchen and several wardrobes. The apartment is furnished and equipment (dishwasher, washing machine, cooker, oven, fridge and kitchenware).                                                                                                                                                                                                                                                                                                                                                                               
Extras: marble coverings, burglar alarm, air-conditioning-system, excellent location.                                                                                                                                                                                                                                                                                                                                                                               
It is on the 4. floor with view to the Gellért-hill and Danube.                                                                                                                                                                                                                                                                                                                                                                               
Common costs are 18 800 HUF/month. The electrical, gas and water consumption are measured.                                                                                                                                                                                                                                                                                                                                                                               
Public transport: metro line 4, bus line 7, tram line 47, 49, 18, 19.                                                                                                                                                                                                                                                                                                                                                                               
Deposit: 3 months rent.                                                                                                                                                                                                                                                                                                                                                                                
Rental fee: 1200 €/month.                                                                                                                                                                                                                                                                                                                                                                               
The minimum renting time is 1 year.                                                                                                                                                                                                                                                                                                                                                                               
",,,,47.48300482,19.05326481,47.48300482,19.05326481,1111,11,194,31,6,30,15,11,2,12,2,0,62,86,0,83,0,5,436
3048,1,0,0,1200,100,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Szent Gellért tér,"
                3 rooms                            ",3,0,Brick Apartment,1,0,3600,77,56,"Furnished, equipped",1,1,0,0,4,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,-1,-1,-1,"Property for rent next to the Szent Gellért-hill.                                                                                                                                                                                                                                                                                                                                                                               
It is a luxury, classic style apartment, 100 m2, double comfort.                                                                                                                                                                                                                                                                                                                                                                               
There are a living room, 2 bedrooms, hall, 2 bathrooms, kitchen and several wardrobes. The apartment is furnished and equipment (dishwasher, washing machine, cooker, oven, fridge and kitchenware).                                                                                                                                                                                                                                                                                                                                                                               
Extras: marble coverings, burglar alarm, air-conditioning-system, excellent location.                                                                                                                                                                                                                                                                                                                                                                               
It is on the 4. floor with view to the Gellért-hill and Danube.                                                                                                                                                                                                                                                                                                                                                                               
Common costs are 18 800 HUF/month. The electrical, gas and water consumption are measured.                                                                                                                                                                                                                                                                                                                                                                               
Public transport: metro line 4, bus line 7, tram line 47, 49, 18, 19.                                                                                                                                                                                                                                                                                                                                                                               
Deposit: 3 months rent.                                                                                                                                                                                                                                                                                                                                                                                
Rental fee: 1200 €/month.                                                                                                                                                                                                                                                                                                                                                                               
The minimum renting time is 1 year.                                                                                                                                                                                                                                                                                                                                                                               
",,,,47.48300482,19.05326481,47.48300482,19.05326481,1111,11,194,31,6,30,15,11,2,12,2,0,62,86,0,83,0,5,436
3049,1,0,0,1290,97,13.29896907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,József körút,"
                3 rooms                 + 1 half room            ",3,1,Brick Apartment,1,0,2700,46,62,Furnished or unfurnished,1,0,0,0,5,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,Yes,Yes,1,"In the Jozsef Ringroad, close to the Rakoczi square a  apartment is available for a long term.     

The apartment has now the renovation, 97 m2, ,3 SEPARET BEDROOMS, 1 LIVING ROOM,      
2 BATHROOMS. Fully equipped and furnished, but possible to rent it wothiut furnitures.      
Parking is free on the free. If you are intrested in it,don't hesitate to call me!",,,,47.494079,19.0713748,47.494079,19.0713748,1085,8,336,80,8,46,52,14,35,24,2,0,91,101,3,66,1,2,431
3050,1,0,0,912,80,11.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bajcsy-Zsilinszky út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1824,46,80,"Furnished, equipped",1,1,0,0,1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,-1,1,-1,"In the VI. district in a VERY POPULAR AREA in Bajcsy-Zsilinszky street a 80sm 2 rooms+ TERRACE  flat waiting for its new tenant for LONG TERM (min 1 year). THE FLAT TOTALY  FURNISHED and  EQUPPED ( air conditioner as well) with a WIEW TO THE BASILICA. Common costs  26000 HUF, which is included the heating fee. The appartman in the HART OF THE CITY, the public transport is exellente M1, M2, M3 metro. Several restaurant and bar all around. With 2 mounth deposit and one mounth rental fee the flat can be moved in .",,,,47.5019275,19.0549522,47.5019275,19.0549522,1051,5,701,29,7,124,29,40,57,20,1,8,18,137,2,57,3,6,258
3051,1,0,0,1000,89,11.23595506,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Közraktár utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2000,62,87,"Furnished, equipped",1,1,0,0,6,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,diamond.alberlet.hu,,,,47.4827629,19.0631265,47.4827629,19.0631265,1093,9,285,56,9,56,34,15,15,9,2,2,93,104,1,91,0,6,387
3052,1,0,0,1100,120,9.166666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bécsi utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2200,15,216,"Furnished, equipped",1,1,0,0,4,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,1,1,1,"A NICE FURNISHED FLAT!              

5. disctrict, Bécsi street, in a nice brick built house with a lift, on the 4th floor, a flat (120m2), with a living room and a bedroom, house central heating, in excellent condition, FURNISHED is for rent.              

The flat has: a hall, a living room, a bedroom, a kitchen, a bathroom with a toilet and a toilet.               

It is fully furnished and equipped.              

You can move immediately!              

Common cost: 70.000 HUF/month (with heating and water). Plus you can pay just the electricity.              

Excellent as an office as well.             

Rental for minimum 1 year, caution for 2 months required.              

The rental fee: net 1100 EUR/month + utilities.",,,,47.4965519,19.0519335,47.4965519,19.0519335,1052,5,538,32,8,98,22,50,36,28,0,6,39,142,2,55,1,3,430
3053,1,0,0,2800,240,11.66666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szalamandra köz,"
                4 rooms                            ",4,0,Brick Apartment,1,0,5600,155,-1,"Empty, equipped",0,1,0,1,0,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,-1,1,-1,www.ksingatlan.eu,,,,47.53497,19.003449,47.53497,19.003449,1025,2,3,2,0,2,8,0,0,0,0,0,1,1,1,9,0,4,59
3054,1,0,0,1100,56,19.64285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrássy út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2200,62,124,Luxury,1,1,0,0,5,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,1,-1,"On Andrassy Avenue, in the exclusive Avenue Gardens apartment house, a 56 square meters, one-bedroom, furnished/unfurnished luxurious apartment with one bathroom (plus an extra toilet) is available for rent. The hotel-like services of the building complex include 24 hours reception and security service, laundry and cleaning service. The tenants of the building can use the wellness center free of charge, which includes 3 types of sauna, swimming pool, jacuzzi and gym area. The rental fee of the apartment is 1100 EUR/month + VAT",,,,47.5074546,19.0666647,47.5074546,19.0666647,1064,6,354,41,5,52,32,11,38,12,6,0,39,80,3,42,2,6,178
3055,1,0,0,1499,68,22.04411765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ráday utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,2998,77,-1,Luxury,1,1,0,0,3,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,Yes,Yes,-1,"Exclusive apartment with the most beautiful interior of classic downtown buildings!   
Apartment for rent in 5th district, 3rd floor real 68 sqm, 3.6 meters height, with huge spaces, fully air-conditioned between Ferenciek tere and Astoria.   
The house is in good condition, with lift. The apartment was designed by interior designer: living room + one bedroom + (two leveled) wardrobe room + kitchen with dining + bathroom + entrance",,,,47.484208,19.0651911,47.484208,19.0651911,1092,9,329,64,8,55,42,18,18,12,3,2,100,103,1,48,0,5,399
3056,1,0,0,3000,100,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madách Imre tér,"
                3 rooms                            ",3,0,Brick Apartment,1,0,6000,71,93,"Furnished, equipped",1,1,0,0,5,-1,View to the city,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,-1,-1,-1,1,-1,"A RECENTLY, very WELL RENOVATED flat with city and Buda hills panorama on MADACH square, in a prestigious ART DECO building.  

The flat is well divided and has spacious rooms.  

It consists of an ENTRANCE ROOM, 2 BEDROOMS, a LIVING ROOM, 2 BATHROOMS - which have TUB and SHOWER - and 2 FRENCH WINDOWS.  

- Fully FURNISHED and EQUIPPED (washing machine, dishwasher).  
- It is equipped with brand new WOODEN WINDOWS.  
- CLIMATIZED.  
- There are SHUTTERS, BARS on the door and SECURITY CONTROL.  
- Many DECOR LIGHTS make it special.  
- TECHNICALLY MODERN.  

The common cost with water consumption is 8.000 HUF/month, the utilities are approximately 30.000 HUF/month.  
There is CENTRAL HEATING.  

The area is super frequented: Deak and Erzsebet square, excellent places for entertainment and gastronomical facilities: Gozsdu garden, Vaci street and Shopping street for the lovers of shopping.  
The public transport is gorgeous: Deak square, metro lines m1, m2, m3, tram line 47-49, bus 9 and others.  

It is available with 2 months deposit and 1st month rental fee IMMEDIATELY.   

YOU CAN CALL ME ON WEEKENDS TOO between 10 o'clock am and 7 o'clock pm. OUR SERVICE IS FREE FOR THE TENANTS! IF IT IS URGENT, CALL ME INSTEAD OF WRITE ME!  
",,,,47.4973058,19.0569562,47.4973058,19.0569562,1075,7,758,57,7,114,28,49,57,30,0,6,48,176,3,57,2,7,515
3057,1,0,0,927,80,11.5875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szentkirályi utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1855,62,62,Furnished by designer,1,0,0,0,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,-1,-1,-1,-1,"In DOWNTOWN AREA, ,close to Astoria and Kalvin square a RENOVATED APARTMENT is available for a long term. 
80 sqm, FULLY FURNISHED and EQUIPPED by a DESIGNER, ONE LIVING ROOM with 2 SEPERATE BEDROOM, AMERICAN KITCHEN  and 2 
 TOILET.
Common cost: 20 000 Ft which is inclueded the UNLIMITED WATER!
Deposit: 2 months. IMMEDIATELY AVAILABLE!
If you have more questions just contact me .",,,,47.4916302,19.0656915,47.4916302,19.0656915,1088,8,558,99,10,92,56,29,34,28,3,2,149,152,0,62,1,5,594
3058,1,0,0,1113,93,11.96774194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belgrád rakpart,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,2226,77,59,"Furnished, equipped",1,1,0,0,3,-1,Danube,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,Yes,1,"In the V. district in a Belgrad guay a 93sm 2+1 rooms  flat with a DANUBE PANORAMA, waiting for its new tenant for LONG TERM (min 1 year). THE FLAT TOTALY  FURNISHED and  EQUPPED (air conditional,alarm...)  Common costs  19500 HUF, which is included the water fee. The appartman in the HART OF THE CITY, the public transport is exellente. With 2 mounth deposit and one mounth rental fee the flat can be moved in .",,,,47.4899222,19.0530136,47.4899222,19.0530136,1056,5,370,45,6,91,23,27,16,22,1,4,75,134,2,38,0,3,593
3059,1,0,0,1490,93,16.02150538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrássy út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2980,124,185,Luxury,1,1,0,0,2,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,1,-1,"On Andrassy Avenue, in the exclusive Avenue Gardens apartment house, a 93 square meters, 1 bedroom, luxurious apartment with 1 bathrooms (plus an extra toilet) and with balcony is available for rent. It can be rent furnished.       
The hotel-like services of the building complex include 24 hours reception and security service, laundry and cleaning service. The tenants of the building can use the wellness center free of charge, which includes 3 types of sauna, swimming pool, jacuzzi and gym area.         

The rental fee of the apartment is 1490 EUR + VAT/month, the common cost is cca 200 EUR and utilities are cca 40 000 HUF/month.       

It can be rent with 2 months deposit and 1st month rental price.         

Garage is available: 120 EUR/month",,,,47.5074546,19.0666647,47.5074546,19.0666647,1064,6,354,41,5,52,32,11,38,12,6,0,39,80,3,42,2,6,178
3060,1,0,0,1100,66,16.66666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iskola utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,2200,3,-1,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,Yes,-1,"I. district, near Batthyany square, 66 m2 flat, 2 and a half rooms, bathroom, gardrobe, kitchen (equipped), separated WC. Parking in the garden. Beautiful panorama to Parliament.    
Flat on the 1st floor. Modern furnitures. 1 parkingplace available. Rent from 1st of October.    
Common cost and utilities including the rental fee! Please call me if you want to see.",,,,47.5059166,19.0368294,47.5059166,19.0368294,1011,1,159,17,4,34,19,26,6,16,1,7,75,75,0,60,0,0,451
3061,1,0,0,800,59,13.55932203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aranykéz utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1600,46,117,"Furnished, equipped",1,1,0,0,7,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,-1,1,1,"Rent an apartment in V. district, close to Vorosmarty square, in Aranykez street, on 7th floor, a BRIGHT 59 sqm, LIVING ROOM with BEDROOM, BALCONY, TOTALLY FURNISHED and EQUIPPED apartment.     
Common fee: 38 000 HUF wich is include the UNLIMITED WATER and HEATING also.      
EXTRAS: SMART TV, AIR CONDITIONER etc.     
Deposit: 2 months. IMMEDIATELY AVAILABLE!                                      
",,,,47.494952,19.05093,47.494952,19.05093,1052,5,485,33,8,96,22,48,23,27,0,6,47,133,2,53,1,4,456
3062,1,0,0,1000,79,12.65822785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lánchíd utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2000,77,46,"Furnished, equipped",1,1,0,0,2,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,-1,1,-1,"FOR RENT: LUXURY apartmnet with double PANORAMA under the costle of Buda!!!              
The apartment is renovated, bright, furnished and equiped with excellent location.              
There are 1 bedroom and 1 living room with opened kichen.              
Before you move the walls will get fresh paint with new colors.                
From the bedroom you can see the Danube and Chain bridge furthemore every night you can admire the light of castle of Buda from your dining table!              
It's available right now.              
For rent need 2 months deposit and 1 month rental fee.              
Just for long term (at least 1 year).",,,,47.4972099,19.0410302,47.4972099,19.0410302,1013,1,167,19,5,34,12,26,18,11,3,4,30,61,2,47,0,4,250
3063,1,0,0,773,80,9.6625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paulay Ede utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1546,87,56,Partly furnished,0,0,1,0,1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,-1,-1,Yes,-1,"In Paulay Ede street, close to Deak square, a 80 m2 apartment with 2 and a half room is avalable for OFFICE.  The kitchen is equipped. It is located in a good enviroment, the public transport is excellent.      
The heating is provided by a new circo gas. Alarm system is built in the apartment.     

It can be rented for at least 1 year with the 2 months deposit and 1 months rental fee. ",,,,47.499595,19.0563179,47.499595,19.0563179,1061,6,787,34,7,132,31,42,59,22,0,6,30,144,4,63,3,6,294
3064,1,0,0,1842,100,18.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrássy út,"
                3 rooms                            ",3,0,Brick Apartment,1,0,3684,195,266,Luxury,1,1,0,0,2,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,1,-1,"On Andrassy Avenue, in the exclusive Avenue Gardens apartment house, a 100 square meters, two-bedroom,  luxurious apartment with one bathrooms (plus an extra toilet) is available for rent.

It can be rent furnished or unfurnished too!

The hotel-like services of the building complex include 24 hours reception and security service, laundry and cleaning service. The tenants of the building can use the wellness center free of charge, which includes 3 types of sauna, swimming pool, jacuzzi and gym area.

There are a lot of restaurants, pubs, cofe' and oppurtunities for entertainment! The public transport is very good, easy to approach the metro line 1, the tram line 4-6 and the bus line 105.

The rental fee of the apartment is 1799 EUR/month, the common cost is 86,585 FT, the utilities are 63,665 FT.

It can be rent with 2 months deposit and 1st month rental price from 9th of NOVEMBER!

Garage is available 2.540 HUF/month.",,,,47.5074546,19.0666647,47.5074546,19.0666647,1064,6,354,41,5,52,32,11,38,12,6,0,39,80,3,42,2,6,178
3065,1,0,0,773,98,7.887755102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pozsonyi út,"
                3 rooms                 + 1 half room            ",3,1,Brick Apartment,1,0,1546,93,93,Furnished or unfurnished,1,0,0,0,2,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,Yes,-1,-1,Yes,-1,"In Budapest - the 13th district MOST BEAUTIFUL PART- on the Pozsonyi str. NEXT TO THE DANUBE AND THE ST STEPHEN'S PARK, a 2,5 rooms, 98 sqm. RENOVATED, BRIGHT, apartment is available WITH BALCONY.    

The apartment is partly furnished, but you can rent it in empty condition too. Thanks to the many built-in wardrobe, there are a lot of place to pack up. The fully mechanized KITCHEN WITH WINDOW (incl. diswasher too) is in one place with a small dining area. The living room is very spacious. The bathroom is fully RENEWED with corner bath, and you can enter here from the bedroom. There is also a guest toilet and a small chamber. It's a good opportunity for couples or families.    

------>ONLY FOR LONG TERM, MINIMUM 1 YEAR with 2 month deposit, FROM THE 15-th of 2019 january!<------ ",,,,47.517615,19.0513634,47.517615,19.0513634,1137,13,166,16,1,35,27,17,11,5,5,0,10,99,4,52,2,3,153
3066,1,0,0,804,128,6.28125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Várfok utca,"
                4 rooms                            ",4,0,Brick Apartment,1,0,1607,93,62,"Empty, equipped",0,1,0,1,4,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,-1,1,1,-1,"4 rooms, net 128 sqm unfurnished flat is available for rent. BEAUTIFUL  PANORAMIC VIEW from the inner teracce. Heating by gas individually. Common cost: 20000 Ft/month. It is available from December.",,,,47.5058392,19.0265067,47.5058392,19.0265067,1012,1,197,29,3,38,34,22,15,10,3,6,88,76,1,97,1,1,437
3067,1,0,0,1104,75,14.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hermann Ottó út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2207,124,62,"Furnished, equipped",1,1,0,0,1,-1,View to the city,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,-1,1,-1,-1,-1,"II. district, 75 m2 flat, 2 rooms, bathroom, american kitchen (equipped), very nice panorama, balcons, garage. Please call me if you want to see it. ",,,,47.5119518,19.0136466,47.5119518,19.0136466,1022,2,38,18,0,3,24,0,7,3,0,0,18,14,0,67,1,3,190
3068,1,0,0,371,40,9.275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eötvös utca,"
                1 room                            ",1,0,Brick Apartment,1,0,773,46,31,"Furnished, equipped",1,1,0,0,2,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,-1,-1,-1,-1,1,www.renthungary.hu,,,,47.5097079,19.0595401,47.5097079,19.0595401,1067,6,369,32,4,70,32,8,28,11,8,5,42,90,3,50,3,5,155
3069,1,0,0,618,56,11.03571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bástya utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,1237,56,46,"Empty, equipped",0,1,0,1,5,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,At least one year,Yes,-1,Yes,Yes,-1,"In the V. District, in the Bastion Street you have a fully restored, new kitchen, MODERN, 56 sqm apartment. The apartment has a living room and a net with separate opening. It has a separate small dining area. The bath has A bathtub and A separate toilet. 
All rooms are equipped with A flat height and A natural light: Big room with a 24 m2 small balcony;  
9.5 m2 bedroom with separate entrance, with small wardrobe;  
With Door 12.5 m2 American kitchen with dining area;  
A bright bathroom with a 5.5 m2 bath;  
3.5 m2 entrance hall, 1 m2, with windowed WC.  
Heating, common cost 15.624,-HUF 
The apartment is furnished with a built-in kitchen, but the full mechanization (large refrigerator, exhaust fan, micro, washing machine and mobile air conditioning are included in the rental). Partial and complete furnishing can be arranged by special agreement.  
The apartment can be rented for a minimum of one year with two monthly deposit and an object snow rental fee. For those interested, the viewing fee is waiting to apply for the weekend between 9-19 and 4pm.",,,,47.4890171,19.0595401,47.4890171,19.0595401,1056,5,431,90,12,81,45,31,21,29,2,5,135,149,0,43,0,3,586
3070,1,0,0,402,36,11.16666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madách Imre út,"
                1 room                            ",1,0,Brick Apartment,1,0,804,43,37,"Furnished, equipped",1,1,0,0,1,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,-1,-1,-1,1,-1,"FOR RENT: In 3 minutes from DEAK square, next to GOZSDU udvar!
The apartment is bright, queiet, furnished and equiped with franch balkony!
It has youg style!
You can move immediatly!
For rent needs 2 month deposit and 1 month rental fee.
ONLY FOR LONG TERM (min 1 year)
",,,,47.498288,19.05819,47.498288,19.05819,1075,7,817,51,5,141,29,48,62,27,0,6,46,167,4,63,3,6,467
3071,1,0,0,2628,80,32.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Margit körút,"
                2 rooms                            ",2,0,Brick Apartment,1,0,526,31,93,"Empty, equipped",0,1,0,1,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,1,-1,"Roomy apartment is for rent with 2 separate rooms and a  BALCONY, in a tidy house on the Margit ringroad. The flat is empty, it only has a double bed, but a lot of household appliances are available (washing machine, fridge, dishwasher, oven, micro, TV). There is a storage , too. The toilet is a separate premise. 

IT IS AVAILBE WITH FURNITURE WITH THE PREVIOUS TENANTS FURNITURE (GOOD FURNITURE). THIS HAS TO BE DEALED WITH HER.

Common cost is 30 000 Ft including water and gas consumption. Heating system is house central heating. 

The flat is located close to a lot of shopping and entertainment opportunities. The Danube, Mechwart liget, Mammut shopping mall, Millenaris Park, Margaret Island are also close.

Public transport is the best by tram (4/6) which also goes at night. The M2 underground is also close at Szell Kalman square.

It is available with two month deposit, the first month rental fee for at least one year immediatly.",,,,47.511537,19.033207,47.511537,19.033207,1024,2,170,15,1,37,36,11,8,13,2,6,82,86,0,83,0,1,382
3072,1,0,0,556,65,8.553846154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,József körút,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,62,59,"Furnished, equipped",1,1,0,0,2,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,1,-1,-1,1,1, ,,,,47.4917504,19.0709015,47.4917504,19.0709015,1085,8,367,80,6,52,53,18,32,22,2,0,104,117,0,71,1,2,477
3073,1,0,0,1175,150,7.833333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Kútvölgyi út,"
                5 rooms                            ",5,0,Brick Apartment,1,0,2349,68,62,"Empty, equipped",0,1,0,1,1,-1,View to the hills,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,-1,-1,-1,-1,-1,"In the XII. district, on Kutvolgyi road a RENOVATED, BRIGHT, 5 SEPARATED ROOM APARTMENT IS FOR RENT WITH BALCONIES, PANORAMIC VIEW, 2 BATHROOMS AND EXCELLET PUBLIC TRANSPORT!

150 sqm, unfurnished, equipped, with AC. On the 1st floor, balcony belongs to all of the rooms. Sauna is avaiable in the basement.
Garage for 2 cars and one parking space in the garden. The common cost is 20.000. Every consumption is paied by own meters.
Small pets are allowed, children is not a problem.

------>ONLY FOR LONG TERM, MINIMUM 1 YEAR with 2 month deposit!<------
I can speak in English!",,,,47.511236,18.992552,47.511236,18.992552,1125,12,7,19,0,3,6,0,2,4,0,0,1,2,2,18,0,6,72
3074,1,0,0,1566,76,20.60526316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrássy út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,3132,93,198,"Furnished, equipped",1,1,0,0,5,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,1,-1,"included in condo fee:Heating, Reception service, Water Features of the apartment:Dishwasher Building characteristics:Garage Features:Air-condition, Sauna Area: Andrássy street, Oktogon Transportation: 4, 6 trams, metro 1 historic line ",,,,47.5071116,19.0661543,47.5071116,19.0661543,1064,6,366,38,5,53,32,11,41,12,6,0,39,84,3,49,2,6,196
