ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
644,1,0,0,402,54,7.444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Előd utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,804,62,34,"Furnished, equipped",1,1,0,0,8,-1,Overlooking the roof,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,-1,-1,-1,-1,otkulcs.alberlet.hu,Near Danube,"4, 6 trams, Metro 2 red","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.651 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.414 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.679 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.667 km )Baptista Teológiai Akadémia - BTA ( 1.656 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.724 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.724 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.414 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.039 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.562 km )Közép-Európai Egyetem - KEE ( 0.753 km )Károli Gáspár Református Egyetem - KRE ( 1.926 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.954 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.736 km )McDaniel College - MCDC ( 1.850 km )Magyar Képzőművészeti Egyetem - MKE ( 0.876 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.777 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.765 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.736 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.729 km )Semmelweis Egyetem - SE EFK ( 1.610 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.407 km )Szent István Egyetem - SZIE ÁOTK ( 1.724 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.481 km )Central European University - CEU ( 0.753 km )

                    More
                    



",0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,1,0,0,371,45,8.244444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dózsa György út,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,742,62,34,"Furnished, equipped",1,1,0,0,2,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,-1,-1,-1,-1,-1,otthonpont.alberlet.hu,-1,"Matro 4						","Zsigmond Király Főiskola - ZSKF ( 0.103 km )
",0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,1,0,0,402,53,7.58490566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szent István körút,"
                1 room                            ",1,0,Brick Apartment,1,0,804,62,28,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,1,-1,-1,fovarosi-ingatlan.alberlet.hu,"Astoria, Kálvin square","4, 6 trams, 47, 49 trams, 7 bus, Metro 3 blue, Metro 2 red, Matro 4						",,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,1,0,0,526,50,10.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Nádorliget utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1051,46,31,"Empty, equipped",0,1,0,1,4,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,-1,"In the XI district we rent a 50 m2, 2 bedroom, American cuisine, 4 rooms with a balcony. Floor, apartment with inner-garden view. 

Air-conditioned. 

The kitchen is mechanized (exhaust fan, ceramic stove, electric oven, refrigerator, combi).  

Unfurnished. 

Individual meter. 

Common cost 10 thousand HUF/month pet can be brought. 

Excellent transport, close to the Fitness centre. 

You can move immediately. 

The apartment rents 170 thousand HUF/month in the apartment for long term rent with 2 monthly deposit and 1 month rental fee.  

If you have any further questions or would like to view the property please call me with confidence on any day of the week if I can't add a recall! 
","Astoria, Near Danube, Vár","Metro 1 historic line						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.811 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.739 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.739 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.739 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.483 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.772 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.772 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.772 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.772 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.772 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.693 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.772 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.772 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.884 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.244 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.944 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.944 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.369 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.369 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.369 km )Károli Gáspár Református Egyetem - KRE ( 1.687 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.525 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.308 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.669 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.669 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 0.802 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.705 km )Semmelweis Egyetem - SE ( 1.200 km )Semmelweis Egyetem - SE ÁOK ( 1.200 km )Semmelweis Egyetem - SE EFK ( 1.809 km )Semmelweis Egyetem - SE FOK ( 1.200 km )Semmelweis Egyetem - SE GYTK ( 1.200 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.272 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 0.684 km )

                    More
                    



",0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,1,0,0,433,51,8.490196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kós Károly tér,"
                2 rooms                            ",2,0,Brick Apartment,1,0,866,62,31,"Furnished, equipped",1,1,0,0,0,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,ingatlannagyker.alberlet.hu,Near Danube,"4, 6 trams, 47, 49 trams, 7 bus, Matro 4						",,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,1,0,0,464,31,14.96774194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ráday utca,"
                1 room                            ",1,0,Brick Apartment,1,0,927,93,3,"Furnished, IKEA, KIKA",1,0,0,0,1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,fovarosi-ingatlan.alberlet.hu,-1,"47, 49 trams, 7 bus						",,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,1,0,0,556,58,9.586206897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Futó utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,108,40,"Furnished, equipped",1,1,0,0,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,royalhome.alberlet.hu,"Deák square, Near Danube, Parlament","4, 6 trams, Metro 3 blue, Matro 4",,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,1,0,0,464,67,6.925373134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Barackos köz,"
                1 room                 + 2 half room            ",1,2,Brick Apartment,1,0,927,62,31,"Empty, furnished as well",1,0,0,1,Ground floor,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,-1,"4, 6 trams",,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,1,0,0,464,39,11.8974359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Márvány utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,927,46,31,"Empty, equipped",0,1,0,1,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,"Duna korzó, Near Danube, Vár","4, 6 trams, Metro 3 blue, Metro 2 red, Matro 4","Általános Vállalkozási Főiskola - ÁVF ( 0.179 km )Budapesti Corvinus Egyetem - BCE-KIK ( 0.400 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.407 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 0.424 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.407 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 0.424 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.407 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 0.424 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.461 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.004 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.004 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.004 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.004 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.004 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 0.910 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.004 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.004 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.860 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.860 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 1.465 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 1.465 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 1.465 km )Fernuniversitätgesamthochschule in Hagen - FU ( 0.179 km )Gábor Dénes Főiskola - GDF ( 1.489 km )Károli Gáspár Református Egyetem - KRE ( 1.852 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.770 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.747 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.860 km )

                    More
                    



",0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1,0,0,386,35,11.02857143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dembinszky utca,"
                1 room                            ",1,0,Brick Apartment,1,0,773,46,31,"Furnished, equipped",1,1,0,0,2,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,Near Danube,Metro 1 historic line,,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,1,0,0,556,45,12.35555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bártfai utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1113,62,15,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,"Jászai Mari square, Inside Nagykörút, Nyugati square, Oktogon","4, 6 trams, Metro 2 red, Matro 4",,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,1,0,0,263,36,7.305555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Táncsics Mihály utca,"
                1 room                            ",1,0,Brick Apartment,1,0,263,74,46,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,"4, 6 trams, Metro 3 blue						",,47.428122,19.072355,47.428122,19.072355,1211,21,16,40,2,9,12,3,1,8,2,4,0,9,0,105,0,13,45
656,1,0,0,556,41,13.56097561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zrinyi utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,62,43,"Furnished, equipped",1,1,0,0,1,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,"Renewed 1 bedroom apartment in 5th district in Zrínyi street is available for rent. The apartment is 41 sqm, there is a living room and a bedroom with a gallery, where is a slepping area, and we have another gallery over the kichen. The apartment facing to the courtyard.",-1,"4, 6 trams, Metro 1 historic line						",,47.5004008,19.0500316,47.5004008,19.0500316,1051,5,494,17,5,88,20,47,37,13,0,6,12,111,2,53,2,3,220
657,1,0,0,587,47,12.4893617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corvin sétány,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1175,31,93,Luxury,1,1,0,0,5,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,1,1,"We offer a one bedroom, 47 sqm furnished, fully equipped apartment with air condition for long term rent in Corvin Promenade District 8, Outside Grand Blvd.   
It is situated in a new-built building on the 5th floor, in the popular Corvin Park Residence. The windows are facing to street. It consists of a living room, american kitchen, 1 bedroom, 1 bathroom. Furthermore disposes of a beautiful terrace of 3 m2.   
Common costs includes advance heating and water fee.   
In Corvin negyed you will find a gym, supermarket, shopping mall, pharmacy, movies, cafes, bars and restaurants. Only a two minute walk from the 4-6 tram or the metro line 3 (Corvin negyed). It offers perfect accommodation for people looking for high quality life in downtown Budapest. ",Városliget,"4, 6 trams, Metro 1 historic line, Metro 3 blue						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.730 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.459 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.431 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.260 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.912 km )Baptista Teológiai Akadémia - BTA ( 0.656 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.652 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.142 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 0.685 km )Közép-Európai Egyetem - KEE ( 1.697 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.980 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.605 km )McDaniel College - MCDC ( 0.851 km )Magyar Képzőművészeti Egyetem - MKE ( 0.215 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.530 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.747 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.720 km )Semmelweis Egyetem - SE EFK ( 1.524 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.329 km )Szent István Egyetem - SZIE ÁOTK ( 0.757 km )Szent István Egyetem - SZIE-YMÉK ( 1.811 km )Central European University - CEU ( 1.697 km )

                    More
                    



",47.4857949,19.076159,47.4857949,19.076159,1082,8,202,89,2,28,55,6,13,22,2,2,62,57,2,75,1,7,233
658,1,0,0,402,84,4.785714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleki László tér,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,804,77,46,"Empty, equipped",0,1,0,1,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,bojtimaria.alberlet.hu,"Bazilika, Deák square","4, 6 trams, Metro 3 blue						",,47.4934215,19.0847853,47.4934215,19.0847853,1086,8,57,22,0,18,27,4,14,11,1,0,33,27,8,62,0,2,183
659,1,0,0,495,60,8.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orczy út,"
                1 room                 + 2 half room            ",1,2,Block Apartment,0,1,989,31,80,"Empty, furnished as well",1,0,0,1,10,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,"VIII. Ker. Orczy Road-Oradea Square, near Ludovika-renovated, 10th floor-Elevator is-60 sqm, 1 + 2 half rooms (each room is separated) + garder + apartment with balcony for rent.
Furnishing by arrangement.
Bathroom and toilet in a separate room.
Air-conditioned.
Parking is available in a closed yard, which is included in the rental fee.
Common cost: 26 000 HUF including heating, water heating fee.
You can move immediately with 2 monthly deposit and 1 month rental fee.
Child No obstacle!",Blaha Lujza square,"4, 6 trams, Metro 1 historic line						",,47.4843526,19.093103,47.4843526,19.093103,1089,8,28,23,0,7,16,1,7,8,1,0,4,3,4,49,0,6,37
660,1,0,0,526,75,7.013333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erőd utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1051,62,37,"Partly furnished, equipped",0,1,1,0,3,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,-1,-1,-1,-1,1,"Flat for rent with 2 separate room in Buda side in 2. district! Rental fee is 170.000 Huf, common cost is 12.600 Huf, utilities are depends of the meters (Ca. 18.000 Huf)",-1,-1,,47.5103902,19.0316085,47.5103902,19.0316085,1027,2,191,22,1,37,39,15,8,13,2,9,86,92,0,82,0,1,439
661,1,0,0,556,63,8.825396825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eszék utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1113,77,34,"Furnished, equipped",1,1,0,0,7,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,1,-1,-1,-1,bojtimaria.alberlet.hu,Városliget,"7 bus, Metro 3 blue						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.630 km )Általános Vállalkozási Főiskola - ÁVF ( 1.765 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.496 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.731 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.724 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.847 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.724 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.847 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.724 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.847 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.952 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.654 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.681 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.130 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.321 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.699 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.326 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.326 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.428 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.862 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.765 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.901 km )Közép-Európai Egyetem - KEE ( 1.021 km )Károli Gáspár Református Egyetem - KRE ( 0.582 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.795 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.979 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.397 km )Magyar Képzőművészeti Egyetem - MKE ( 1.897 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.123 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.791 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.233 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.920 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.771 km )Semmelweis Egyetem - SE ( 1.077 km )Semmelweis Egyetem - SE ÁOK ( 1.077 km )Semmelweis Egyetem - SE EFK ( 0.873 km )Semmelweis Egyetem - SE FOK ( 1.077 km )Semmelweis Egyetem - SE GYTK ( 1.077 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.886 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.208 km )Central European University - CEU ( 1.021 km )

                    More
                    



",47.4748357,19.0465588,47.4748357,19.0465588,1117,11,138,23,1,29,22,8,9,15,0,0,18,71,2,79,0,7,296
662,1,0,0,402,53,7.58490566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Menyecske utca,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,804,62,22,"Furnished, equipped",1,1,0,0,7,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,"Renovated on XI. Ker. Menyecske Street, 7th Floor-Elevator is-53 sqm, 1 + 1 half-room (including and separately) + Apartment with balcony furnished and mechanised for rent.
Bathroom and toilet in a separate room.
Common cost: 7 150 HUF with 2 monthly deposit and 1 month rental fee to be moved immediately.
Child No obstacle!",Vár,"Metro 3 blue						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.292 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.747 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.709 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.709 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.709 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.927 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.078 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.586 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.242 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.242 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.010 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.861 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.772 km )Közép-Európai Egyetem - KEE ( 0.200 km )Károli Gáspár Református Egyetem - KRE ( 1.479 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.581 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.898 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.956 km )Magyar Képzőművészeti Egyetem - MKE ( 1.330 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.582 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.442 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.212 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.407 km )Semmelweis Egyetem - SE ( 1.916 km )Semmelweis Egyetem - SE ÁOK ( 1.916 km )Semmelweis Egyetem - SE EFK ( 1.356 km )Semmelweis Egyetem - SE FOK ( 1.916 km )Semmelweis Egyetem - SE GYTK ( 1.916 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.199 km )Szent István Egyetem - SZIE ÁOTK ( 1.968 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.894 km )Central European University - CEU ( 0.200 km )

                    More
                    



",47.4610228,19.0139305,47.4610228,19.0139305,1112,11,20,10,0,7,9,0,2,0,0,0,16,14,4,68,0,3,115
663,1,0,0,309,27,11.44444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ifjúmunkás utca,"
                1 room                            ",1,0,Brick Apartment,1,0,618,77,15,"Partly furnished, equipped",0,1,1,0,2,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,"Andrássy street, street opening from Nagykörút, Nyugati square, Oktogon","Metro 2 red						",,47.4679327,19.1148263,47.4679327,19.1148263,1091,9,27,36,1,4,10,0,2,4,3,0,2,1,3,86,0,8,39
