ID,Apartment,House,Price,Size(sqm),Price/sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Bedroom,Floor,Garage optional,Parking place optional,View,View: Courtyard,View: Hills,View: Garden,View: Panoramic,View: Danube,View: Square,View: Street,Furniture optional,Elevator optional,Air conditioner optional,Details,Longitude,Latitude,Postcode,District
47,1,0,289000,11,26272.72727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,Live in the most prestigious Villa park in the Buda hills with magificent view to the city and enjoy the life in the forest.,19.06060178,47.51086125,1062,6
48,1,0,257000,8,32125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 88 sqm furnished apartment in district V. in Károly körút. It is situated in a classical building on the 3th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. Common cost is 18900 Ft/month.Only long term rent! ",19.07102312,47.47852843,1095,9
49,1,0,546000,10,54600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 104 sqm unfurnished apartment in district 12. in Galgóczy utca. It is situated in a classical building on the 3th floor. The windows are facing to the panoramic view. The apartment is newly renovated. It consists of a living room, american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 52000 Ft/month(heating and water included ).Only long term rent! Garage included in the price. ",18.98630823,47.50354004,1125,12
50,1,0,417000,5,83400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"Superb brand new luxury one bed apartment right in the heart of Budapest District VII, in the famous Kiraly street. The property is located within a new residential project, Gozsdu Udvar and the apartment has just been furnished to a high standard. This unique property comprises of an entrance hall, separate toilet, ample living and dining area, fully fitted kitchen and bathroom. The apartment is fully furnished and fitted, just ready for you to hang your clothes. The property has a key location, just a few metres away from Deak Ter, the main metro intersection in Budapest, also boasting a wide range of trams and bus services.",19.0561367,47.4981197,1061,6
51,1,0,550000,5,110000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Nicely renovated studio apartment is available for rent close to Erzsébet Bridge (Pest side). The flat is fully furnished, bright, located on the second floor. It consists of separate, fully fitted kitchen with microwave oven, fridge, hob, oven, extractor fan, dishwasher. Large livingroom with dining area and nice furniture, one double bed and a bathroom with bathtub.",18.98248876,47.50773647,1125,12
52,1,0,183000,8,22875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 85 sqm furnished apartment in district 1. in Lovas út. It is situated in a classical building on the 3rd floor. The windows are facing the panoramic view. The apartment is newly renovated. It consists of a living room, american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 18000 Ft/month.Only long term rent! ",19.05784811,47.49971295,1061,6
53,1,0,177000,9,19666.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 85 sqm furnished apartment in district 5. in Október 6 utca. It is situated in a classical building on the 6th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen,2 balconies, 2 bedrooms, 1 bathroom and toilet. Common cost is 15000 Ft/month(water included).Only long term rent! ",19.0530845,47.49095598,1056,5
54,1,0,321000,6,53500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 65 sqm furnished apartment in district 5. in Régi posta utca. It is situated in a classical building on the 4th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 15000 HUF/month.Only long term rent! ",19.02631999,47.50483843,1012,1
55,1,0,514000,9,57111.11111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Street,0,0,0,0,0,0,1,1,1,1," We offer a 97 sqm furnished apartment with Air conditioning in district 5, in Károly Körút. It is situated in a classical building on the 5th floor. The windows are facing to the streetd. The apartment is newly renovated. It consists of a living room, kitchen, 2 bedrooms, 1 bathroom and toilet. Utilities is fixed 200 Euros.. ",19.04937276,47.50281044,1054,5
56,1,0,209000,9,23222.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 94 sqm unfurnished apartment in district 6. in Szív utca. It is situated in a classical building on the first floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room, kitchen, dining room, 2 bedrooms, office room 1 bathroom and toilet.Only long term rent! ",19.04967964,47.49563989,1052,5
57,1,0,289000,7,41285.71429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 71 sqm furnished apartment in district 5. in Széchenyi utca. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room, balcony, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 42000 Ft/month(heating, water included).Only long term rent! ",19.05717219,47.4977993,1075,7
58,1,0,275000,10,27500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Apartment for office use in the 13th district. Really good neighbourhood ideal for an office. The apartment is 107sqm fully renovated. The common cost 23000HUF. 1 parking space is available next to the building in a underground garage, the price of it is 35000HUF per month. We are looking forward to your enquiry!!",19.06985177,47.50902681,1062,6
59,1,0,380000,22,17272.72727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,.,19.04420725,47.50411343,1054,5
60,1,0,390000,-1,-390000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,19.05256686,47.51616423,1136,13
61,1,0,626000,9,69555.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,4,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We offer a 96 sqm furnished apartment in district 6. in Városligeti Fasor . It is situated in a classical building on the 4th floor. The windows are facing to the panoramic view. The apartment is newly renovated. It consists of a huge living room with american kitchen, 2 balconies, 1 bathroom and toilet. Common cost is 12500 Ft/month.Only long term rent! Garage: 20.000 Ft/month. ",18.95148065,47.54817457,1029,2
62,1,0,-1,5,-0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"A beautifully restored listed building with many original features, located in the heart of the 5th district close to the river. 24 hour English speaking New York stlye concierge. Well appointed, fully equipped, high ceiling apartments. This apartment has a bedroom and a living room, it is on the second floor. The apartment is fully furnised and has very good public tarnsportation connections. The two most important underground lines are both only 10 minutes walk. Walk along Dunakorzo (Danube Promenade) and enjoy the beautiful view of the Danube and the Castle Hill. In district 5 there are several hotels, most of them are luxury 5 star ones. They utilize the great location and the wonderful panorama of the river and the Buda Hills.",-1,-1,-1,-1
63,1,0,240000,4,60000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,5,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer a 40 sqm furnished apartment in district 1. in Hunyadi János utca. It is situated in a classical building on the 5th floor. The windows are facing to the beauty Panoramic view. The apartment is newly renovated. It consists of a living room, kitchen, 1 bathroom and toilet. Common cost is 8695 Ft/month.Only long term rent! ",19.07553752,47.51112687,1068,6
64,1,0,-1,8,-0.125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 82 sqm furnished beauty apartment in district VI. in Andrássy út. It is situated in a classical building on the 1th floor. The windows are facing to the Andrássy street. The apartment is newly renovated. It consists of a living room with american kitchen and exclusive galery , laundry room, 1 bedroom, 1 bathroom with infra sauna.Only long term rent!",-1,-1,-1,-1
65,1,0,257000,8,32125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Square,0,0,0,0,0,1,0,1,1,1,"We offer a 87 sqm furnished apartment in district 1. in Döbrentei utca. It is situated in a classical building on the 2th floor. The windows are facing to the Square. The apartment is newly renovated. It consists of a living room, kitchen, 2 bedrooms, 2 bathrooms and toilet. Common cost is 20000 Ft/month(water).Only long term rent! ",19.04645408,47.50240934,1054,5
66,1,0,190000,3,63333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,5,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Very pleasant small flats are for rent in Dandár park which have a 35 m2 floorspace where one room, a bathroom and an American style kitchen can be found. The modernly furnished, new properties are air conditioned and have a balcony too. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit on Vámház körút, Üllői út, Ferenc körút and at the areas bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to the Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have several stations here. There are several universities nearby, which makes the neighborhood ideal for students.",19.03656772,47.50152531,1015,1
67,1,0,514000,4,128500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Very pleasant small flats are for rent in Dandár park which have a 41 m2 floorspace where living room, a bathroom and an American style kitchen can be found. The modernly furnished, new properties are air conditioned and have a balcony too. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit on Vámház körút, Üllői út, Ferenc körút and at the areas bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to the Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have ",19.0594051,47.50506913,1066,6
68,1,0,514000,6,85666.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Our Bank utca (street) LUXURY 61 sq/m furnished apartment is centrally located in the most elegant and desired section of Budapest, in the very heart of District 5. It is on the 2nd floor (two above ground level) in a classical World Heritage palace-style building. Three double height windows face the street and one the courtyard providing for excellent flow, light, and good cross-ventilation. The apartment is newly renovated and air conditioned. It has a living room, kitchen, one bedroom, one bathroom and a separate toilet room, as well as a walk-in closet and pantry closet. Included are a washer & drier, dishwasher, plenty of storage and other amenities, large panel TV, a spectacular parquet floor, beautiful moldings, and four meter ceiling height. The centrally located flat is available immediately until end June and again for about 10 months from September until early July every year. The building is in the BASILICA and Liberation Square (Szabadság Tér) area near the Parliament, next to the Budapest Stock Exchange, the Hungarian Treasury, the gorgeous Inner City (HOLD utca) Market, American Embassy, and quite close to the Opera & Theater District...and even walking distance to the bridge to Buda. It is on a quiet street but within a two minute's walk are many restaurants and cafes, nearby is a supermarket and pharmacy, Budapest's best medical center, subways and other public transportation, and amenities that provide for unlimited conveniences. To mark its position in the hierarchy of Budapest's quality real estate, this superbly-laid-out flat designed by a renowned architectural firm was published in several of Hungary's top architectural and decorator magazines, including the 2017/4 of Oktogon DECO! https://reklektik.com/references/harmonious-eclecticism-modern-and-elegant-flat-bank-street ",19.04344598,47.49328145,1013,1
69,1,0,257000,4,64250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Very lovely, large, bright, fourth floor studio apartment with AC now available in residential new development, Erkel Haz with very good location. It consists of entrance hall, large living/dining room, separate kitchen (fully equipped with oven, hob, extractor fan, fridge, microwave) and bathroom with bath and washing machine. utility aprox 40000 HUF ",19.07044376,47.47832539,1095,9
70,1,0,257000,6,42833.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We are offering a renovated, furnished 1 bedroom+1 bathroom, 65 sqm apartment with balcony in Avenue Gardens. The property is facing to the street, the building has an elevator. The utilites depends on the consumption. Only for long term rent!",19.07102312,47.47852843,1095,9
71,1,0,482000,5,96400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 59 sqm furnished apartment in district 5. in Aranykéz utca. It is situated in a classical building on the 7th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 37500 HUF/month(water and heating included). Only long term rent! ",19.052135,47.50491715,1054,5
72,1,0,160000,11,14545.45455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1, We offer for rent nicely refurbished 113 sqm apartment with a great floor plan. - living room / dining ares / kitchen in one space - 2 bedrooms - 1 study room - 1 toilette - 2 balconies 10-10 m2 - elevator - AC - fully equipped - youthful furniture The study room can be converted into a bedroom. There is a beautiful panorama from the balconies. Stores and the British school are very close. Common Cost 44.000 HUF other utilities upon consumption. A parking place can be rented in the garage. ,19.08037148,47.49640346,1081,8
73,1,0,385000,10,38500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"Bright and spacious classical 2-bed apartment available for rent, located on 2nd floor in Hegedű Street, in district 6. Enjoy urban life in one of the best part of the downtown area of Budapest just 50m to Liszt Ferenc square. Most windows are facing south west on the (quiet) Street. The kitchen is fully equipped. Cabel TV and Internet are available upon request. Parking spaces are also available near the building. Very good public transportation connections (Oktogon): trams No. 4-6 stop nearby as well as metro No. 1. Presently partly furnished, the flat can also be made available with or without furniture.",19.06522955,47.50926566,1064,6
74,1,0,257000,5,51400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a newly renovated and nicely furnished spacious 1 bedroom apartment for rent in district 7., Klauzál tér. This is situated in a good quality brick building on the fourth floor (top floor), the windows are facing to the huge green garden. It consists of living room, bedroom, dining area, separated kitchen, bathroom and toilet. Andrássy út and Ringroad are within a short walking distance. Public transportation possibilities are great, tram line #4-6 and the Yellow Metro line can be reached easily. The inner part of the 7th district is one of the most dynamically developing areas of Budapest with several music clubs, restaurants and coffee houses. One of the most popular entertainment areas of the city center, Gozsdu garden is also here. The most famous touristic site of the district is the Dohány Street Synagogue. Thanks to the easy availability of Deák Ferenc tér and Astoria 3 metro lines and several tram and trolley lines are only a few minutes away.",19.04957435,47.496477,1051,5
75,1,0,578000,4,144500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1," This beautiful top floor, 1 bedroom 45 sqm apartment is situated within Budapest's newest and most attractive new development. The apartment is furnished at the moment. The kitchen will meet the highest standard Italian style. The apartment benefits from a huge terrace (40 sqm) facing the park, it is very bright-. The development is of the highest standard and just been completed in Autumn 2010. It is strategically located in popular District 9 close to the Soroksari office corridor and international universities. The Danube river is only a short stroll away as are the metro and tram connecting you to the centre in less than 15 minutes. ",19.02947413,47.52748826,1025,2
76,1,0,250000,18,13888.88889,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,0,1,1, Street,0,0,0,0,0,0,1,1,1,1,We advertise for rent a commercial unit in Lovag street. The apartment is newly renovated situated in a basement. Ideal for office or a shop + storage place. Call us now!,19.06083462,47.50467994,1066,6
77,1,0,193000,8,24125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for rent a 80 sqm fully furnished apartment in district 9, Sobieski utca close to the Semmelweis university. It is situated in a newly built building on the 4th floor. The building has got an elevator. The flat consists of 2 bedrooms, a separeted living room, a kitchen with dining area, a wardrobe, a bathroom and a toilet. The apartment is very sunny. It has got air conditioner The apartment is fully furnished. Heating is by circo heating system. Two balcony belongs to the property. The utilities with the common costs is around 40.000Huf/month. ",19.06192506,47.50094519,1077,7
78,1,0,337000,12,28083.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We offer a 120 sqm unfurnished apartment in district 11. in Kelenhegyi út. It is situated in a classical building on the 1th floor. The windows are facing the garden. The apartment is newly renovated. It consists of a living room,kitchen, 3 bedrooms, erkély, 2 bathrooms and toilet. Common cost is 30000 Ft/month.Only long term rent! Garage included in the price. ",19.07132352,47.47893451,1095,9
79,1,0,300000,11,27272.72727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 110 sqm furnished apartment in district 6. in Paulay Ede utca. It is situated in a classical building on the 2th floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. Only long term rent! ",19.05602174,47.50802334,1065,6
80,1,0,385000,8,48125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, Panoramic,0,0,0,1,0,0,0,1,1,1,"We are offering for rent a two bedroom luxury apartment in Falk Miksa Street (District V.), close to the Danube, the Parliament and the Nyugati Railway Station, next to Olimpia Park. The panoramic view property is situated on the 5th floor in a nice classical style building which has got an elevator. The flat consists two bedrooms, a big, bright livingroom, two bathrooms, a balcony and a kitchen with dining area, and an 8 sqm balcony with partial view on the Danube. Extras: LED TV, home-cinema, safe, italian and spanish furnitures, A/C, alarm. The public transportation connections are superb thanks to tram line 4&6.",19.08031429,47.47998596,1094,9
81,1,0,642000,8,80250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,1,1, River Danube,0,0,0,0,1,0,0,1,1,1,"We offer for rent a 2 bedrooms apartment in district 13., Danubius utca (Marina Part). This is sitauted in a newly built (after 2000) building on the fifth floor, the windows are facing to the Danube and Buda hills, to West. It consists of living room with open plan kitchen, 2 bedrooms, 2 bathrooms and a 40 sqm balcony. The apartment is furnished, air conditioned and equipped.",19.04301399,47.48445206,1118,11
82,1,0,449000,12,37416.66667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 122 sqm furnished apartment in district 5. in Havas utca. It is situated in a classical building on the first floor. The windows are facing to the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 2 bathrooms and toilet. Common cost is 18000 Ft/month.Only long term rent! ",19.05667029,47.50218911,1065,6
83,1,0,482000,5,96400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 56 sqm furnished apartment in district 6. in Szinyei Merse utca. It is situated in a newly built building on the 3rd floor. The windows are facing to the courtyard. The apartment is newly renovated. It consists of a living room with american kitchen,balcony, 1 bedroom, 1 bathroom and toilet. Common cost is 30000Ft/month(heating included).Only long term rent! ",19.0473553,47.5130993,1055,5
84,1,0,578000,6,96333.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 68 sqm furnished apartment in district 11. in Bartók Béla utca. It is situated in a classical building on the 3th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room, kitchen, 1 bedroom, 1 bathroom and toilet. Common cost is 16000 Ft/month.Only long term rent! ",19.06437978,47.54891386,1138,13
85,1,0,590000,9,65555.55556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent a 99 sqm apartment in district 5., Bécsi utca. This is situated in a good condition classical building on the fourth floor, the window is facing to the street, to West. It consists of 2 bedroom, living room, open plan kitchen, bathroom with shower and a balcony. The apartment is fully furnished, equipped and air conditioned. The common cost is 42.000 Ft with the heating fee.",19.05437677,47.48958682,1056,5
86,1,0,260000,28,9285.714286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,1,1, Garden,0,0,1,0,0,0,0,1,1,1,.,19.06528096,47.51343705,1063,6
87,1,0,209000,9,23222.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer for rent an apartment in district 5, Kálmán Imre utca. This is situated on the first floor. The windows are facing to the street. It has a livingroom, 2 bedrooms, a kitchen and 2 bathrooms. The metro is 5 minutes by walk. District 5. is the heart of the teeming city center. Váci utca -full of stores and restaurants- can be found here and the Danube Promenade with a fantastic view is also here. Ferenciek tere, Astoria, Fővám tér and Kálvin tér are important nodes of the city that have a lot of monuments frequently visited by tourists. The famous Great Market Hall and Károly Garden are also here. All the metro lines and several tram lines are easily reachable from any places of the city center.",19.05001649,47.4817603,1118,11
88,1,0,498000,3,166000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,3,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"Very pleasant small flats are for rent in Dandár park which have a 32 m2 floorspace where living rom, a bathroom and an American style kitchen can be found. The modernly furnished, new properties are air conditioned and have a balcony too. The most popular part of the district is the inner part, within the boulevard. There are a lot of places to visit on Vámház körút, Üllői út, Ferenc körút and at the areas bordered by the Danube. There are several touristic sites in this part of the district, like the monumental building complex of CET Shopping and Cultural Centre, the Museum of Applied Arts and the Great Market Hall. The river bank provides a wonderful view to the Gellért Hill. The area bordered by Szabadság Bridge and Petőfi Bridge has exceptionally good traffic opportunities, thanks to Fővám tér, Corvin negyed and Kálvin tér. Metro lines no. 3 and 4 have ",19.05057396,47.49783058,1051,5
89,1,0,610000,6,101666.6667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,1,1,1, Courtyard,1,0,0,0,0,0,0,1,1,1,"We offer a 68 sqm furnished, apartment in district 7, Erzsébet boulevard. It is situated in a classical building on the 1st floor. The windows are facing to the courtyard. It consists of a living room, 2 galleries kitchen, 1 bathroom and toilet. Common cost is 16 000 HUF/month. Utilities depend on the used amount. Only long term rent. ",18.958515,47.56749773,1028,2
90,1,0,482000,-1,-482000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,19.05223156,47.50859529,1055,5
91,1,0,257000,6,42833.33333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1, Garden,0,0,1,0,0,0,0,1,1,1,"We are offering for rent a 61 sqm furnished and beautifully renovated apartment in district 12. in Vércse köz. The apartment is situated in a classical building on the ground floor and the windows are facing the garden. The apartment is newly renovated! It consists of a living room with open-plan kitchen, 1 bedroom, balcony, 1 bathroom and toilet. Common cost is 13000 Ft/month. Parking is free in front of the building! Only long term rent! ",19.07115186,47.47857194,1095,9
92,1,0,209000,9,23222.22222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1, Street,0,0,0,0,0,0,1,1,1,1,"We offer a 90 sqm furnished apartment in district 5. in Bécsi utca. It is situated in a classical building on the 2th floor. The windows are facing the street. The apartment is newly renovated. It consists of a living room with american kitchen, 2 bedrooms, 1 bathroom and toilet. Common cost is 39107 Ft/month.Only long term rent! ",19.06615223,47.50271376,1073,7
