ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
1873,1,0,0,556,84,6.619047619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horánszky utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1113,62,99,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.375 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.705 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.501 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.363 km )Baptista Teológiai Akadémia - BTA ( 1.559 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.488 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.488 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.157 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.744 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.310 km )Közép-Európai Egyetem - KEE ( 0.768 km )Károli Gáspár Református Egyetem - KRE ( 1.672 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.678 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.463 km )McDaniel College - MCDC ( 1.618 km )Magyar Képzőművészeti Egyetem - MKE ( 0.747 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.475 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.480 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.521 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.444 km )Semmelweis Egyetem - SE EFK ( 1.315 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.109 km )Szent István Egyetem - SZIE ÁOTK ( 1.486 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.321 km )Central European University - CEU ( 0.768 km )

                    More
                    



",47.4929953,19.0675842,47.4929953,19.0675842,1088,8,1945,318,32,348,209,112,146,113,15,13,338,579,21,483,5,36,2263
1874,1,0,0,492,67,7.343283582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vízimolnár utca,"
                1 room                 + 2 half room            ",1,2,Block Apartment,0,1,1475,117,25,"Partly furnished, equipped",0,1,1,0,3,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,-1,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.936 km )Általános Vállalkozási Főiskola - ÁVF ( 1.790 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.576 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.537 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.984 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.821 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.984 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.821 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.984 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.821 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.235 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.667 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.329 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.329 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.329 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.329 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.329 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.880 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.329 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.329 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.569 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.658 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.658 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.687 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.992 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.790 km )Közép-Európai Egyetem - KEE ( 0.780 km )Károli Gáspár Református Egyetem - KRE ( 0.913 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.126 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.299 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.442 km )Magyar Képzőművészeti Egyetem - MKE ( 1.922 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.408 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.103 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.544 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.079 km )Semmelweis Egyetem - SE ( 1.409 km )Semmelweis Egyetem - SE ÁOK ( 1.409 km )Semmelweis Egyetem - SE EFK ( 1.152 km )Semmelweis Egyetem - SE FOK ( 1.409 km )Semmelweis Egyetem - SE GYTK ( 1.409 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.119 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.132 km )Central European University - CEU ( 0.780 km )

                    More
                    



",47.5684899,19.0558892,47.5684899,19.0558892,1031,3,114,29,8,15,21,4,11,16,0,0,13,46,18,231,0,11,371
1875,1,0,0,464,48,9.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Árpád fejedelem útja,"
                2 rooms                            ",2,0,Brick Apartment,1,0,927,62,40,"Furnished, equipped",1,1,0,0,2,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,-1,-1,-1,-1,-1,,,,47.524098,19.0388299,47.524098,19.0388299,1023,2,730,152,9,156,145,54,48,63,14,16,241,345,10,467,4,40,1534
1876,1,0,0,278,40,6.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rózsa utca,"
                1 room                            ",1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,1,0,0,371,25,14.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szent István körút,"
                1 room                            ",1,0,Brick Apartment,1,0,742,62,12,"Furnished, equipped",1,1,0,0,5,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,1,-1,-1,-1," 
Sublet with excellent transport links to the Jászai Mari square (with 4-6 and 2 trams, 3 metro, 75-76 trolley, countless buses) with relaxation facilities (Margit Island, Országház, Westend) with one-room american kitchen , a mechanized, air-conditioned, light, quiet and youthful apartment with internet access.",,,,47.5119888,19.0514866,47.5119888,19.0514866,1137,13,1808,222,26,334,213,126,136,97,21,20,327,594,18,482,7,36,2137
1878,1,0,0,355,48,7.395833333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Rokolya utca,"
                1 room                            ",1,0,Brick Apartment,1,0,711,62,46,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,,47.541333,19.0930438,47.541333,19.0930438,1131,13,152,126,6,68,106,13,23,33,3,14,35,88,14,231,0,66,546
1879,1,0,0,526,64,8.21875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bulcsú utca,"
                1 room                 + 2 half room            ",1,2,Brick Apartment,1,0,1051,77,46,Partly furnished,0,0,1,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,1,-1,-1,-1,-1,,,,47.5179553,19.0636066,47.5179553,19.0636066,1134,13,1416,164,18,265,182,84,105,78,20,21,216,494,18,413,6,48,1501
1880,1,0,0,556,44,12.63636364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apostol utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,25,19,"Partly furnished, equipped",0,1,1,0,0.5,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,-1,,,,47.5177075,19.0333315,47.5177075,19.0333315,1023,2,992,162,10,190,176,71,61,69,18,14,264,365,16,491,5,28,1700
1881,1,0,0,448,46,9.739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Csertő utca,"
                2 rooms                            ",2,0,Block Apartment,0,1,896,46,28,"Furnished, equipped",1,1,0,0,4,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.5129938,19.1460686,47.5129938,19.1460686,1144,14,90,86,3,15,40,3,3,22,1,2,16,19,16,294,0,17,126
1882,1,0,0,371,42,8.833333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gébics utca,"
                1 room                            ",1,0,Brick Apartment,1,0,742,46,31,"Partly furnished, equipped",0,1,1,0,0,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.4894384,19.0150153,47.4894384,19.0150153,1124,12,360,135,6,65,114,48,32,48,8,6,135,153,16,430,1,23,1611
1883,1,0,0,371,71,5.225352113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Páskomliget utca,"
                3 rooms                            ",3,0,Block Apartment,0,1,742,93,31,Empty,0,0,0,1,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.5461263,19.1377841,47.5461263,19.1377841,1156,15,71,47,2,18,35,2,13,23,2,1,4,11,5,129,0,23,301
1884,1,0,0,773,65,11.89230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Danubius utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1546,31,65,"Partly furnished, equipped",0,1,1,0,4,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,1,-1,-1,-1,-1,,,,47.5480001,19.0660634,47.5480001,19.0660634,1138,13,187,117,4,65,75,16,30,38,4,16,75,132,19,350,0,62,694
1885,1,0,0,448,67,6.686567164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Nagy Lajos király útja,"
                2 rooms                            ",2,0,Brick Apartment,1,0,896,108,-1,"Partly furnished, equipped",0,1,1,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.51740358,19.11512189,47.51740358,19.11512189,1149,14,190,109,6,38,78,15,14,32,10,5,30,36,19,384,0,36,351
1886,1,0,0,2133,250,8.532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Rácz Aladár utca,"
                4 rooms                 + 2 half room            ",4,2,Brick Apartment,1,0,4266,77,46,"Partly furnished, equipped",0,1,1,0,1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,At least one year,Yes,1,-1,-1,-1,"AT ONE OF THE MOST BEAUTIFUL PART OF BUDA A 250 SQM 6 ROOMS DOUPLEX, WITH A HUGE (30 SQM) TERRACE, PARTLY FURNISHED , EQUIPPED WITH HOUSEHOLD MACHINES, ZIRCON HEATED, AIRCONDITIONED FLAT IS FOR LONG TERM ( AT LEAST FOR 2 YEARS) RENT FROM 2019 JANUARY ! 
BASEMENT: A SWIMMINGPOOL, AND SAUNA (140 SQM ) ARE FOR COMMON USE for 300 EUR/MONTH!
DOWNSTAIR : ENTRANCE HALL, GARDROB ROOM, LIVING ROOM, 2 BEDROOMS, KITCHEN, PANTRY, BATHROOM, TOILET
UPSTAIR: HALL, 3 BEDROOMS , BATHROOM,

2 PARKING PLACES IN GARAGE BELONG TO THE APARTMENT !

RENTAL FEE: 2142 EUR/ MONTH + COSTS + 2 MONTHS DEPOSIT

CONTACT: MRS JUDIT HERNADI",,,,47.4886549,18.9909555,47.4886549,18.9909555,1121,12,63,67,1,11,41,5,13,23,0,2,15,28,2,296,0,12,977
1887,1,0,0,495,69,7.173913043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lajos utca,"
                3 rooms                            ",3,0,Block Apartment,0,1,989,62,90,"Furnished, equipped",1,1,0,0,2,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,-1,-1,-1,-1,-1,-1,,,,47.5335939,19.0421335,47.5335939,19.0421335,1036,3,394,111,6,91,105,22,29,49,10,5,137,229,21,407,2,41,996
1888,1,0,0,371,28,13.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Süllő utca,"
                1 room                            ",1,0,Brick Apartment,1,0,742,46,31,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,fh.alberlet.hu,,,,47.5299286,19.0635764,47.5299286,19.0635764,1133,13,507,144,7,118,136,40,39,52,14,16,170,291,17,382,2,58,1071
1889,1,0,0,603,74,8.148648649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attila út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1206,31,37,"Partly furnished, equipped",0,1,1,0,1,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,-1,,,,47.4953555,19.036608,47.4953555,19.036608,1013,1,1860,243,29,335,205,129,127,98,16,22,363,582,16,508,5,34,2548
1890,1,0,0,618,68,9.088235294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ronyva utca,"
                2 rooms                 + 2 half room            ",2,2,Brick Apartment,1,0,1237,62,49,"Empty, furnished as well",1,0,0,1,Ground floor,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,Yes,1,-1,-1,-1,fh.alberlet.hu,,,,47.5231554,19.0614513,47.5231554,19.0614513,1133,13,947,150,12,185,159,50,75,61,18,19,194,391,16,408,6,47,1358
1891,1,0,0,711,89,7.988764045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rippl Rónai utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1422,77,46,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,ingatlannagyker.alberlet.hu,,,,47.5141035,19.0744606,47.5141035,19.0744606,1062,6,1430,192,13,262,201,86,112,71,21,21,175,440,22,391,7,49,1336
1892,1,0,0,866,80,10.825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Csanády utca,"
                2 rooms                 + 2 half room            ",2,2,Brick Apartment,1,0,1731,77,46,Empty,0,0,0,1,1,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,-1,-1,-1,-1,-1,royalhome.alberlet.hu,,,,47.516934,19.0557519,47.516934,19.0557519,1136,13,1568,180,19,290,203,106,117,81,19,30,251,529,15,441,6,47,1706
1893,1,0,0,1700,108,15.74074074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lechner Ödön fasor,"
                3 rooms                 + 1 half room            ",3,1,Brick Apartment,1,0,3400,62,167,"Partly furnished, equipped",0,1,1,0,2,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,At least one year,Yes,1,-1,-1,-1,revival.alberlet.hu,,,,47.4738029,19.0706304,47.4738029,19.0706304,1095,9,892,234,17,159,153,47,91,76,8,3,234,327,12,477,4,27,1789
1894,1,0,0,1082,92,11.76086957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vörösmarty utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,2164,62,65,"Furnished, equipped",1,1,0,0,2,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,bibor.alberlet.hu,,,,47.5064442,19.0669817,47.5064442,19.0669817,1067,6,1911,274,29,345,227,127,145,106,21,15,334,614,20,404,7,37,2077
1895,1,0,0,700,49,14.28571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ó utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,2100,93,31,"Furnished, equipped",1,1,0,0,4,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,1,-1,-1,-1,"In Ó street,  a 49 square meter, one-bedroom , fully furnished apartment with one bathroom is available for rent. 
The rental fee of the apartment is 700 EUR /month + 150 EUR / month common cost and utilities 

",,,,47.5030102,19.0566593,47.5030102,19.0566593,1066,6,2095,276,34,379,250,140,142,113,26,22,443,695,19,461,7,36,2556
1896,1,0,0,340,37,9.189189189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Rákospatak park,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,680,53,25,Empty,0,0,0,1,9,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,At least one year,-1,-1,-1,-1,-1,-1,,,,47.530721,19.101439,47.530721,19.101439,1142,14,192,111,6,46,97,20,17,34,6,15,31,69,17,234,0,48,505
1897,1,0,0,556,68,8.176470588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Derék utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,62,31,"Empty, furnished as well",1,0,0,1,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,fh.alberlet.hu,,,,47.491544,19.0333275,47.491544,19.0333275,1016,1,1488,226,26,265,178,119,99,97,12,22,299,504,19,483,4,35,2388
1898,1,0,0,402,43,9.348837209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bajcsy-Zsilinszky út,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,804,37,22,"Furnished, equipped",1,1,0,0,1,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,,,,47.5047603,19.0550047,47.5047603,19.0550047,1065,6,2067,273,33,373,258,139,141,110,24,22,430,686,24,442,7,35,2517
1899,1,0,0,340,26,13.07692308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ferenc körút,"
                1 room                            ",1,0,Brick Apartment,1,0,680,77,19,"Furnished, equipped",1,1,0,0,0,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,1,-1,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.936 km )Általános Vállalkozási Főiskola - ÁVF ( 1.874 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.660 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.456 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.048 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.903 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.048 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.903 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.048 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.903 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.294 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.590 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.404 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.404 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.404 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.404 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.404 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.957 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.404 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.404 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.539 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.688 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.688 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.672 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.936 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.874 km )Közép-Európai Egyetem - KEE ( 0.704 km )Károli Gáspár Református Egyetem - KRE ( 0.945 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.144 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.342 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.369 km )Magyar Képzőművészeti Egyetem - MKE ( 1.846 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.393 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.104 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.589 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.078 km )Semmelweis Egyetem - SE ( 1.438 km )Semmelweis Egyetem - SE ÁOK ( 1.438 km )Semmelweis Egyetem - SE EFK ( 1.136 km )Semmelweis Egyetem - SE FOK ( 1.438 km )Semmelweis Egyetem - SE GYTK ( 1.438 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.088 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.191 km )Central European University - CEU ( 0.704 km )

                    More
                    



",47.4831264,19.0688038,47.4831264,19.0688038,1094,9,1624,268,23,287,189,94,151,104,9,9,286,485,22,513,4,31,2166
1900,1,0,0,615,65,9.461538462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tárogató lejtő,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1230,62,77,"Partly furnished, equipped",0,1,1,0,0,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,fh.alberlet.hu,,,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.877 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.630 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.630 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.630 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.363 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.565 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.565 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.565 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.565 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.565 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.388 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.565 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.565 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.519 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.932 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.932 km )Eötvös Loránd Tudományegyetem - ELTE IK ( 0.993 km )Eötvös Loránd Tudományegyetem - ELTE TÁTK ( 0.993 km )Eötvös Loránd Tudományegyetem - ELTE TTK ( 0.993 km )Károli Gáspár Református Egyetem - KRE ( 1.679 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.576 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.266 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.838 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.759 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.115 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.794 km )Semmelweis Egyetem - SE ( 1.237 km )Semmelweis Egyetem - SE ÁOK ( 1.237 km )Semmelweis Egyetem - SE EFK ( 1.932 km )Semmelweis Egyetem - SE FOK ( 1.237 km )Semmelweis Egyetem - SE GYTK ( 1.237 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.602 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.031 km )

                    More
                    



",47.5286618,18.9760807,47.5286618,18.9760807,1021,2,38,52,2,13,83,4,2,17,0,2,7,6,5,123,0,16,471
