ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
654,1,0,0,556,45,12.35555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Bártfai utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1113,62,15,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,"Jászai Mari square, Inside Nagykörút, Nyugati square, Oktogon","4, 6 trams, Metro 2 red, Matro 4",,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,1,0,0,263,36,7.305555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Táncsics Mihály utca,"
                1 room                            ",1,0,Brick Apartment,1,0,263,74,46,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,"4, 6 trams, Metro 3 blue						",,47.428122,19.072355,47.428122,19.072355,1211,21,48,123,4,14,40,6,7,17,4,9,1,20,9,323,0,30,168
656,1,0,0,556,41,13.56097561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zrinyi utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,62,43,"Furnished, equipped",1,1,0,0,1,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,"Renewed 1 bedroom apartment in 5th district in Zrínyi street is available for rent. The apartment is 41 sqm, there is a living room and a bedroom with a gallery, where is a slepping area, and we have another gallery over the kichen. The apartment facing to the courtyard.",-1,"4, 6 trams, Metro 1 historic line						",,47.5004008,19.0500316,47.5004008,19.0500316,1051,5,2122,291,34,388,270,146,145,123,23,22,448,709,20,501,8,34,2679
657,1,0,0,587,47,12.4893617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corvin sétány,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1175,31,93,Luxury,1,1,0,0,5,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,1,1,"We offer a one bedroom, 47 sqm furnished, fully equipped apartment with air condition for long term rent in Corvin Promenade District 8, Outside Grand Blvd.   
It is situated in a new-built building on the 5th floor, in the popular Corvin Park Residence. The windows are facing to street. It consists of a living room, american kitchen, 1 bedroom, 1 bathroom. Furthermore disposes of a beautiful terrace of 3 m2.   
Common costs includes advance heating and water fee.   
In Corvin negyed you will find a gym, supermarket, shopping mall, pharmacy, movies, cafes, bars and restaurants. Only a two minute walk from the 4-6 tram or the metro line 3 (Corvin negyed). It offers perfect accommodation for people looking for high quality life in downtown Budapest. ",Városliget,"4, 6 trams, Metro 1 historic line, Metro 3 blue						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.730 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.459 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.431 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.260 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.912 km )Baptista Teológiai Akadémia - BTA ( 0.656 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.652 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.142 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 0.685 km )Közép-Európai Egyetem - KEE ( 1.697 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.980 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.605 km )McDaniel College - MCDC ( 0.851 km )Magyar Képzőművészeti Egyetem - MKE ( 0.215 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.530 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.747 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.720 km )Semmelweis Egyetem - SE EFK ( 1.524 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.329 km )Szent István Egyetem - SZIE ÁOTK ( 0.757 km )Szent István Egyetem - SZIE-YMÉK ( 1.811 km )Central European University - CEU ( 1.697 km )

                    More
                    



",47.4857949,19.076159,47.4857949,19.076159,1082,8,1594,272,24,287,193,88,143,98,10,9,281,465,27,479,4,32,1971
658,1,0,0,402,84,4.785714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleki László tér,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,804,77,46,"Empty, equipped",0,1,0,1,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,bojtimaria.alberlet.hu,"Bazilika, Deák square","4, 6 trams, Metro 3 blue						",,47.4934215,19.0847853,47.4934215,19.0847853,1086,8,1497,288,24,258,197,78,127,106,20,9,266,383,27,457,5,31,1545
659,1,0,0,495,60,8.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Orczy út,"
                1 room                 + 2 half room            ",1,2,Block Apartment,0,1,989,31,80,"Empty, furnished as well",1,0,0,1,10,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,"VIII. Ker. Orczy Road-Oradea Square, near Ludovika-renovated, 10th floor-Elevator is-60 sqm, 1 + 2 half rooms (each room is separated) + garder + apartment with balcony for rent.
Furnishing by arrangement.
Bathroom and toilet in a separate room.
Air-conditioned.
Parking is available in a closed yard, which is included in the rental fee.
Common cost: 26 000 HUF including heating, water heating fee.
You can move immediately with 2 monthly deposit and 1 month rental fee.
Child No obstacle!",Blaha Lujza square,"4, 6 trams, Metro 1 historic line						",,47.4843526,19.093103,47.4843526,19.093103,1089,8,647,208,13,116,154,34,79,65,11,3,183,181,29,460,1,22,849
660,1,0,0,526,75,7.013333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erőd utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1051,62,37,"Partly furnished, equipped",0,1,1,0,3,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,At least one year,-1,-1,-1,-1,1,"Flat for rent with 2 separate room in Buda side in 2. district! Rental fee is 170.000 Huf, common cost is 12.600 Huf, utilities are depends of the meters (Ca. 18.000 Huf)",-1,-1,,47.5103902,19.0316085,47.5103902,19.0316085,1027,2,1243,158,13,248,186,105,85,72,17,20,255,424,19,453,6,26,1854
661,1,0,0,556,63,8.825396825,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eszék utca,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1113,77,34,"Furnished, equipped",1,1,0,0,7,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,1,-1,-1,-1,bojtimaria.alberlet.hu,Városliget,"7 bus, Metro 3 blue						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.630 km )Általános Vállalkozási Főiskola - ÁVF ( 1.765 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.496 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.731 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.724 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.847 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.724 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.847 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.724 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.847 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.952 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.654 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.681 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 1.130 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 1.130 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.321 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.699 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.326 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.326 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.428 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.862 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.765 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.901 km )Közép-Európai Egyetem - KEE ( 1.021 km )Károli Gáspár Református Egyetem - KRE ( 0.582 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.795 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.979 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.397 km )Magyar Képzőművészeti Egyetem - MKE ( 1.897 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.123 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.791 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.233 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.920 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.771 km )Semmelweis Egyetem - SE ( 1.077 km )Semmelweis Egyetem - SE ÁOK ( 1.077 km )Semmelweis Egyetem - SE EFK ( 0.873 km )Semmelweis Egyetem - SE FOK ( 1.077 km )Semmelweis Egyetem - SE GYTK ( 1.077 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.886 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.208 km )Central European University - CEU ( 1.021 km )

                    More
                    



",47.4748357,19.0465588,47.4748357,19.0465588,1117,11,919,223,20,197,132,57,77,72,8,6,225,374,12,553,3,30,2002
662,1,0,0,402,53,7.58490566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Menyecske utca,"
                1 room                 + 1 half room            ",1,1,Block Apartment,0,1,804,62,22,"Furnished, equipped",1,1,0,0,7,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,"Renovated on XI. Ker. Menyecske Street, 7th Floor-Elevator is-53 sqm, 1 + 1 half-room (including and separately) + Apartment with balcony furnished and mechanised for rent.
Bathroom and toilet in a separate room.
Common cost: 7 150 HUF with 2 monthly deposit and 1 month rental fee to be moved immediately.
Child No obstacle!",Vár,"Metro 3 blue						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.292 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.747 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 1.709 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 1.709 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 1.709 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 1.927 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.078 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.586 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.242 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.242 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.010 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.861 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.772 km )Közép-Európai Egyetem - KEE ( 0.200 km )Károli Gáspár Református Egyetem - KRE ( 1.479 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.581 km )Károli Gáspár Református Egyetem - KRE HTK ( 1.898 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.956 km )Magyar Képzőművészeti Egyetem - MKE ( 1.330 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.582 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.442 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.212 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.407 km )Semmelweis Egyetem - SE ( 1.916 km )Semmelweis Egyetem - SE ÁOK ( 1.916 km )Semmelweis Egyetem - SE EFK ( 1.356 km )Semmelweis Egyetem - SE FOK ( 1.916 km )Semmelweis Egyetem - SE GYTK ( 1.916 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.199 km )Szent István Egyetem - SZIE ÁOTK ( 1.968 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.894 km )Central European University - CEU ( 0.200 km )

                    More
                    



",47.4610228,19.0139305,47.4610228,19.0139305,1112,11,114,111,3,39,67,7,20,25,2,0,21,100,20,483,2,20,932
663,1,0,0,309,27,11.44444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ifjúmunkás utca,"
                1 room                            ",1,0,Brick Apartment,1,0,618,77,15,"Partly furnished, equipped",0,1,1,0,2,-1,Park view,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,-1,-1,-1,-1,-1,-1,"Andrássy street, street opening from Nagykörút, Nyugati square, Oktogon","Metro 2 red						",,47.4679327,19.1148263,47.4679327,19.1148263,1091,9,95,93,4,22,60,7,18,31,5,4,3,17,19,301,0,15,205
664,1,0,0,600,45,13.33333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lázár utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1200,46,43,"Furnished, equipped",1,1,0,0,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,fundaingatlan.alberlet.hu,Nyugati square,"Metro 1 historic line, Metro 3 blue",,47.5023382,19.0563286,47.5023382,19.0563286,1065,6,2106,277,35,379,257,140,142,113,26,22,446,697,24,463,7,37,2591
665,1,0,0,700,70,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marek József utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1400,49,49,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,"For long-term rent next to the City Park, a newly renovated, tastefully designed and furnished, fully equipped (dishwasher, washing machine with dryer, air conditioning and alarm) bright 71 sqm, 1 bedroom apartment is available.  
Rental fee 700 EUR utilities & common costs cca 100 EUR 
Excellent location: Heroes' Square, City Park, Keleti Railwaystation, excellent public transportation: M1, M2, M4 subways, trolleybuses, buses and night buses nearby.  
2 months security deposit, current month rental fee needed to move in immediatelly.  
Minimum 1 year rental.",Corvin negyed,"4, 6 trams, Metro 1 historic line						",,47.5058112,19.0815734,47.5058112,19.0815734,1078,7,1561,254,21,284,215,83,124,92,23,15,242,425,27,468,6,43,1455
666,1,0,0,371,39,9.512820513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vajda Péter utca,"
                1 room                            ",1,0,Brick Apartment,1,0,742,19,25,"Partly furnished, equipped",0,1,1,0,3,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,"A 39 m2, sunny, friendly, 3th floor, partially or fully furnished flat with galery is for rent from january 2019. Other characteristic: low overhead charges, good layout, little balcony, bathroom with bathtub, separate WC, easy accessibility to public transport (metro 3, tramway 1, 24, bus 99) storage possibility within the building.","Andrássy street, Oktogon","47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.916 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.580 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.619 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.797 km )Baptista Teológiai Akadémia - BTA ( 1.394 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.707 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.270 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.522 km )Közép-Európai Egyetem - KEE ( 1.126 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.809 km )McDaniel College - MCDC ( 1.760 km )Magyar Képzőművészeti Egyetem - MKE ( 0.711 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.960 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.975 km )Semmelweis Egyetem - SE EFK ( 1.831 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.618 km )Szent István Egyetem - SZIE ÁOTK ( 1.649 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.841 km )Central European University - CEU ( 1.126 km )

                    More
                    



",47.484021,19.0984461,47.484021,19.0984461,1089,8,445,170,6,80,133,19,58,58,10,5,123,108,31,444,1,23,689
667,1,0,0,371,29,12.79310345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ganz utca,"
                1 room                            ",1,0,Brick Apartment,1,0,742,46,15,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,budapestalberletek.alberlet.hu,"Jászai Mari square, Nyugati square","Metro 3 blue						","Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 0.575 km )Általános Vállalkozási Főiskola - ÁVF ( 1.661 km )Budapesti Corvinus Egyetem - BCE-KIK ( 1.369 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.917 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE BCE ( 0.537 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem  - BKÁE ÉTK BCE ÉTK ( 1.768 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE GTK BCE GTK ( 0.537 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KERTK BCE KERTK ( 1.768 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE KTK BCE KTK ( 0.537 km )Budapesti Közgazdaságtudományi és Államigazgatási Egyetem - BKÁE TÁJK BCE TÁJK ( 1.768 km )Budapesti Corvinus Egyetem - BKÁE TK BCE TK ( 0.762 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 1.782 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ( 0.958 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME ÉSZK ( 0.958 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME GTK ( 0.958 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME KSK ( 0.958 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME TTK ( 0.958 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME VIK ( 1.505 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-ÉŐK ( 0.958 km )Budapesti Műszaki és Gazdaságtudományi Egyetem - BME-VBK ( 0.958 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.313 km )Budapesti Műszaki Főiskola - BMF KGK ( 1.612 km )Eötvös Loránd Tudományegyetem - ELTE ( 0.195 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 0.195 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 0.462 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.956 km )Fernuniversitätgesamthochschule in Hagen - FU ( 1.661 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.948 km )Közép-Európai Egyetem - KEE ( 1.212 km )Károli Gáspár Református Egyetem - KRE ( 0.426 km )Károli Gáspár Református Egyetem - KRE BTK ( 0.672 km )Károli Gáspár Református Egyetem - KRE HTK ( 0.802 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.516 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.080 km )Pázmány Péter Katolikus Egyetem - PPKE ( 0.718 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 0.046 km )Pázmány Péter Katolikus Egyetem - PPKE ITK ( 1.797 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 0.706 km )Semmelweis Egyetem - SE ( 0.922 km )Semmelweis Egyetem - SE ÁOK ( 0.922 km )Semmelweis Egyetem - SE EFK ( 0.846 km )Semmelweis Egyetem - SE FOK ( 0.922 km )Semmelweis Egyetem - SE GYTK ( 0.922 km )Színház- és Filmművészeti Egyetem - SZFE ( 0.904 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 0.365 km )Wesley János Lelkészképző Főiskola - WJLF ( 1.933 km )Wekerle Sándor Üzleti Főiskola - WSUF ( 1.945 km )Central European University - CEU ( 1.212 km )

                    More
                    



",47.5110243,19.0373703,47.5110243,19.0373703,1027,2,1514,184,16,299,201,110,106,85,19,20,280,486,21,469,6,33,1916
668,1,0,0,371,23,16.13043478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tartsay Vilmos utca,"
                1 room                            ",1,0,Brick Apartment,1,0,742,62,19,"Furnished, equipped",1,1,0,0,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,-1,-1,-1,-1,"Flat for rent in XII district near MOM Park in Tartsay Vilmos street  1 room fully furnished ,well equipped,
Rent a fee 120000 Ft + utilities.
Deposit 2 month.",-1,"4, 6 trams, Metro 3 blue						","Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.581 km )Eötvös Loránd Tudományegyetem - ELTE TÓFK ( 1.270 km )Közép-Európai Egyetem - KEE ( 1.229 km )Semmelweis Egyetem - SE TSK ( 0.943 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.622 km )Central European University - CEU ( 1.229 km )

                    More
                    



",47.4920584,19.0219817,47.4920584,19.0219817,1126,12,677,142,14,138,130,79,47,64,8,14,196,262,18,380,1,22,1810
669,1,0,0,386,30,12.86666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Felka utca,"
                1 room                            ",1,0,Brick Apartment,1,0,773,46,22,"Empty, furnished as well",1,0,0,1,1,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,budapestalberletek.alberlet.hu,Corvin negyed,Metro 3 blue,"Budapesti Gazdasági Főiskola - BGF KVIFK ( 1.367 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.740 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.833 km )Baptista Teológiai Akadémia - BTA ( 0.665 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 1.597 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.248 km )Közép-Európai Egyetem - KEE ( 1.854 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 1.016 km )McDaniel College - MCDC ( 1.338 km )Magyar Képzőművészeti Egyetem - MKE ( 0.531 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.849 km )Szent István Egyetem - SZIE ÁOTK ( 1.276 km )Central European University - CEU ( 1.854 km )

                    More
                    



",47.515747,19.053333,47.515747,19.053333,1136,13,1644,184,20,309,200,115,123,86,19,20,265,539,16,434,6,40,1827
670,1,0,0,2500,180,13.88888889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrássy út,"
                5 rooms                            ",5,0,Brick Apartment,1,0,5000,3,3,Luxury,1,1,0,0,4,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,"Exclusive duplex 4 bedroom apartment with terrace on the upscale Andrassy Avenue. 
Rent: 2500Eur+VAT+utilitiy cost",-1,"4, 6 trams, 47, 49 trams, 7 bus, Metro 2 red						",,47.503982,19.061934,47.503982,19.061934,1061,6,2019,273,33,355,233,139,148,111,23,20,394,661,18,420,7,37,2408
671,1,0,0,1900,140,13.57142857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hunyadi János út,"
                3 rooms                            ",3,0,Brick Apartment,1,0,3800,3,3,Luxury,1,1,0,0,3,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,"In district I., Hunyadi János street close to the Chain Bridge, exclusive 2 bedroom apartment with view of Buda Castle available for long term rent. Separate well appointed kitchen, 2 bedroom with ensuite baths.  ",Deák square,"4, 6 trams, Metro 1 historic line						",,47.500327,19.0374865,47.500327,19.0374865,1011,1,1818,239,29,324,210,129,127,96,16,22,349,572,19,438,6,29,2386
