,poi shape,poi type,coordinate
18968,Point,dentist,"[19.0568887, 47.4881749]"
18969,Point,restaurant,"[19.067534, 47.4923873]"
18970,Point,place_of_worship,"[19.0680454, 47.4930537]"
18971,Point,restaurant,"[19.0673501, 47.4928592]"
18972,Point,restaurant,"[19.0678569, 47.4910873]"
18973,Point,pub,"[19.0677862, 47.4920489]"
18974,Point,vending_machine,"[19.0677573, 47.4917749]"
18975,Point,vending_machine,"[19.0683189, 47.4929683]"
18976,Point,drinking_water,"[19.0696029, 47.4930814]"
18977,Point,toilets,"[19.0532613, 47.4987658]"
18978,Point,nightclub,"[19.0591844, 47.501333]"
18979,Point,cafe,"[19.06066, 47.49398]"
18980,Point,cafe,"[19.0613018, 47.4923761]"
18981,Point,telephone,"[19.0612937, 47.4922293]"
18982,Point,cafe,"[19.0607007, 47.4925461]"
18983,Point,bicycle_parking,"[19.060206, 47.492809]"
18984,Point,pub,"[19.0243996, 47.5097922]"
18985,Point,parking,"[19.3466115, 47.600049]"
18986,Point,pub,"[19.0615834, 47.5064783]"
18987,Point,pub,"[19.0628853, 47.5964714]"
18988,Point,pub,"[18.9948141, 47.3958864]"
18989,Point,restaurant,"[19.0377355, 47.5204271]"
18990,Point,cafe,"[19.0618213, 47.4919652]"
18991,Point,vending_machine,"[19.0633412, 47.4929072]"
18992,Point,parking_entrance,"[19.0608827, 47.4938013]"
18993,Point,vending_machine,"[19.0628684, 47.4941752]"
18994,Point,bicycle_parking,"[19.0621013, 47.5928196]"
18995,Point,drinking_water,"[19.0523039, 47.5180342]"
18996,Point,drinking_water,"[18.9730763, 47.6367904]"
18997,Point,pub,"[19.3585482, 47.590748]"
18998,Point,fast_food,"[19.0651894, 47.4927923]"
18999,Point,fast_food,"[19.065393, 47.4927974]"
19000,Point,dojo,"[19.0650898, 47.4936099]"
19001,Point,vending_machine,"[19.0651094, 47.4934147]"
19002,Point,vending_machine,"[19.0642521, 47.4937146]"
19003,Point,vending_machine,"[19.0646429, 47.4947661]"
19004,Point,recycling,"[19.3523645, 47.6005453]"
19005,Point,recycling,"[19.3534642, 47.6022472]"
19006,Point,pub,"[19.0663309, 47.5227648]"
19007,Point,telephone,"[19.0967153, 47.4845949]"
19008,Point,pub,"[18.9637116, 47.5448601]"
19009,Point,drinking_water,"[18.9644126, 47.5441071]"
19010,Point,telephone,"[19.0525949, 47.5035141]"
19011,Point,bicycle_parking,"[19.3548767, 47.5984011]"
19012,Point,bicycle_parking,"[19.347899, 47.6010182]"
19013,Point,pharmacy,"[18.9245667, 47.3794071]"
19014,Point,post_box,"[18.9258496, 47.3792161]"
19015,Point,fast_food,"[19.023875, 47.5082229]"
19016,Point,pub,"[18.8913243, 47.4120851]"
19017,Point,recycling,"[18.8954061, 47.4103362]"
19018,Point,pub,"[18.8955544, 47.4099004]"
19019,Point,recycling,"[18.8954513, 47.4103236]"
19020,Point,recycling,"[18.8953582, 47.4103507]"
19021,Point,parking_entrance,"[19.0579355, 47.475251]"
19022,Point,college,"[19.0672897, 47.4933557]"
19023,Point,restaurant,"[19.0660071, 47.4954489]"
19024,Point,fast_food,"[19.0664116, 47.4939984]"
19025,Point,fast_food,"[19.0658994, 47.495161]"
19026,Point,cafe,"[19.0657804, 47.4925738]"
19027,Point,restaurant,"[19.065925, 47.4951071]"
19028,Point,cafe,"[19.0658243, 47.4953349]"
19029,Point,cafe,"[19.0661289, 47.4926396]"
19030,Point,restaurant,"[19.065869, 47.4925861]"
19031,Point,cafe,"[19.0666356, 47.49392]"
19032,Point,vending_machine,"[19.0661916, 47.4926973]"
19033,Point,vending_machine,"[19.0667512, 47.4933875]"
19034,Point,vending_machine,"[19.066238, 47.4945199]"
19035,Point,bicycle_parking,"[19.0660458, 47.4951859]"
19036,Point,vending_machine,"[19.0659208, 47.4952447]"
19037,Point,post_office,"[19.260057, 47.3994619]"
19038,Point,fast_food,"[19.0648616, 47.4953037]"
19039,Point,ice_cream,"[19.0655053, 47.4954502]"
19040,Point,fast_food,"[19.0661178, 47.4955836]"
19041,Point,restaurant,"[19.0652797, 47.4953958]"
19042,Point,bank,"[19.0619136, 47.4946008]"
19043,Point,bank,"[19.0606544, 47.4942478]"
19044,Point,vending_machine,"[19.0606473, 47.494306]"
19045,Point,telephone,"[19.0622854, 47.4947683]"
19046,Point,telephone,"[19.0623082, 47.4947731]"
19047,Point,post_box,"[19.0628168, 47.4948558]"
19048,Point,telephone,"[19.0631683, 47.494976]"
19049,Point,telephone,"[19.0631945, 47.4949814]"
19050,Point,post_box,"[19.0669949, 47.4949939]"
19051,Point,bench,"[19.0672044, 47.495124]"
19052,Point,bench,"[19.0673192, 47.4951325]"
19053,Point,bench,"[19.0673585, 47.4951406]"
19054,Point,bench,"[19.0673797, 47.4952216]"
19055,Point,bench,"[19.0671453, 47.4952448]"
19056,Point,bench,"[19.0673061, 47.4952454]"
19057,Point,bench,"[19.0671118, 47.4953133]"
19058,Point,bench,"[19.0670585, 47.4954223]"
19059,Point,bench,"[19.0670377, 47.4954648]"
19060,Point,bench,"[19.0671092, 47.4955234]"
19061,Point,bench,"[19.0671319, 47.4955274]"
19062,Point,bench,"[19.0671684, 47.4955342]"
19063,Point,bench,"[19.0670701, 47.4956726]"
19064,Point,bench,"[19.0669052, 47.4956727]"
19065,Point,bench,"[19.0670928, 47.4956766]"
19066,Point,bench,"[19.067183, 47.4956775]"
19067,Point,bench,"[19.067115, 47.4956805]"
19068,Point,bench,"[19.0671716, 47.4956842]"
19069,Point,bench,"[19.0668667, 47.4957603]"
19070,Point,parking,"[18.9252542, 47.3798972]"
19071,Point,bench,"[18.8891899, 47.4082237]"
19072,Point,bench,"[18.8892577, 47.4083256]"
19073,Point,bench,"[18.889444, 47.4083803]"
19074,Point,parking,"[18.8869952, 47.4111712]"
19075,Point,driving_school,"[18.8895518, 47.4106802]"
19076,Point,parking,"[19.0465215, 47.4990438]"
19077,Point,waste_basket,"[19.0489001, 47.5146386]"
19078,Point,waste_basket,"[19.0488793, 47.5146397]"
19079,Point,waste_basket,"[19.0489241, 47.5147767]"
19080,Point,waste_basket,"[19.0489992, 47.514795]"
19081,Point,post_box,"[18.8795017, 47.4214582]"
19082,Point,post_box,"[19.2693486, 47.4988984]"
19083,Point,fast_food,"[19.0745799, 47.5038733]"
19084,Point,restaurant,"[19.0772041, 47.5073537]"
19085,Point,fast_food,"[19.0756887, 47.506298]"
19086,Point,doctors,"[19.173559, 47.4505636]"
19087,Point,pharmacy,"[19.1732902, 47.4506893]"
19088,Point,bicycle_parking,"[19.0420043, 47.4786447]"
19089,Point,post_office,"[19.260935, 47.5484347]"
19090,Point,place_of_worship,"[19.2580136, 47.5453569]"
19091,Point,parking,"[19.03832, 47.4561919]"
19092,Point,parking,"[19.0426874, 47.4557199]"
19093,Point,parking,"[19.0368576, 47.4563316]"
19094,Point,parking,"[19.0346391, 47.4564023]"
19095,Point,parking,"[19.0355162, 47.4564681]"
19096,Point,parking,"[19.0440109, 47.455583]"
19097,Point,pub,"[19.075821, 47.5062907]"
19098,Point,pharmacy,"[19.0681612, 47.4947342]"
19099,Point,internet_cafe,"[19.0693528, 47.4953834]"
19100,Point,vending_machine,"[19.0665993, 47.4949161]"
19101,Point,vending_machine,"[19.0679307, 47.49511]"
19102,Point,vending_machine,"[19.0688826, 47.4954079]"
19103,Point,vending_machine,"[19.0685564, 47.4962241]"
19104,Point,parking,"[19.3431007, 47.6199299]"
19105,Point,parking,"[19.3429836, 47.6203479]"
19106,Point,restaurant,"[19.0506282, 47.501877]"
19107,Point,bank,"[19.0377802, 47.4741742]"
19108,Point,recycling,"[19.0289232, 47.4730802]"
19109,Point,parking,"[19.0295774, 47.4731078]"
19110,Point,telephone,"[19.0374644, 47.474146]"
19111,Point,telephone,"[19.0439641, 47.4764898]"
19112,Point,parking,"[19.0440798, 47.4765413]"
19113,Point,parking,"[19.0454567, 47.4770161]"
19114,Point,telephone,"[19.0494947, 47.4784621]"
19115,Point,telephone,"[19.0505356, 47.4790216]"
19116,Point,parking,"[19.0503339, 47.4789303]"
19117,Point,parking,"[19.0523963, 47.4811926]"
19118,Point,fountain,"[19.0584764, 47.4960111]"
19119,Point,fountain,"[19.0582602, 47.4961123]"
19120,Point,fountain,"[19.0580406, 47.4962146]"
19121,Point,telephone,"[19.0584567, 47.4962249]"
19122,Point,fountain,"[19.0578344, 47.4963119]"
19123,Point,parking,"[19.0579651, 47.496445]"
19124,Point,fountain,"[19.0573699, 47.4965244]"
19125,Point,fountain,"[19.0571551, 47.496626]"
19126,Point,fountain,"[19.0569385, 47.496726]"
19127,Point,telephone,"[19.0549614, 47.4994526]"
19128,Point,parking,"[19.0550231, 47.5007723]"
19129,Point,parking,"[19.0550631, 47.5013113]"
19130,Point,parking,"[19.0550568, 47.5018389]"
19131,Point,parking,"[19.0551024, 47.5043526]"
19132,Point,parking,"[19.0551291, 47.5050457]"
19133,Point,telephone,"[19.0551607, 47.5075085]"
19134,Point,parking,"[19.0551712, 47.507618]"
19135,Point,parking,"[19.0551796, 47.5080716]"
19136,Point,parking,"[19.3705078, 47.6057223]"
19137,Point,parking,"[19.0360041, 47.4738687]"
19138,Point,parking,"[19.0375857, 47.4744227]"
19139,Point,parking,"[19.0426709, 47.4762254]"
19140,Point,telephone,"[19.0471595, 47.4778752]"
19141,Point,parking,"[19.0502726, 47.4791448]"
19142,Point,telephone,"[19.0510812, 47.4798431]"
19143,Point,place_of_worship,"[19.0503655, 47.4799148]"
19144,Point,parking,"[19.0520524, 47.4811058]"
19145,Point,telephone,"[19.0526779, 47.4828605]"
19146,Point,telephone,"[19.0612208, 47.4917402]"
19147,Point,telephone,"[19.0578169, 47.4960492]"
19148,Point,telephone,"[19.0546168, 47.5015615]"
19149,Point,parking,"[19.0547383, 47.5019314]"
19150,Point,parking,"[19.054824, 47.5041788]"
19151,Point,telephone,"[19.054824, 47.504944]"
19152,Point,parking,"[19.0548133, 47.5059041]"
19153,Point,telephone,"[19.0548655, 47.5082208]"
19154,Point,telephone,"[19.0528492, 47.4831383]"
19155,Point,pharmacy,"[19.0530497, 47.4950822]"
19156,Point,restaurant,"[19.0526565, 47.4956459]"
19157,Point,cafe,"[19.0529697, 47.4951509]"
19158,Point,shelter,"[19.0528687, 47.4953299]"
19159,Point,waste_basket,"[19.0527696, 47.4953945]"
19160,Point,atm,"[19.0526388, 47.4956622]"
19161,Point,post_box,"[19.0694392, 47.4929244]"
19162,Point,vending_machine,"[19.069689, 47.4933444]"
19163,Point,vending_machine,"[19.067773, 47.4935763]"
19164,Point,vending_machine,"[19.067487, 47.4944193]"
19165,Point,veterinary,"[19.0946111, 47.5608229]"
19166,Point,waste_basket,"[19.0533309, 47.4983124]"
19167,Point,waste_basket,"[19.0535647, 47.4983302]"
19168,Point,parking,"[19.3353288, 47.610919]"
19169,Point,parking,"[19.3360906, 47.6098233]"
19170,Point,parking,"[19.3367682, 47.6090288]"
19171,Point,parking,"[19.3485154, 47.6007286]"
19172,Point,pharmacy,"[19.020615, 47.497341]"
19173,Point,post_office,"[19.0706568, 47.49162]"
19174,Point,dentist,"[19.0702206, 47.4913178]"
19175,Point,dojo,"[19.0699642, 47.4915047]"
19176,Point,fast_food,"[19.0695198, 47.4959289]"
19177,Point,fast_food,"[19.0695723, 47.4954112]"
19178,Point,fast_food,"[19.0695174, 47.4959669]"
19179,Point,kindergarten,"[19.0694981, 47.4942037]"
19180,Point,fast_food,"[19.0698103, 47.4955279]"
19181,Point,fast_food,"[19.069515, 47.496005]"
19182,Point,cafe,"[19.0695276, 47.4957514]"
19183,Point,dojo,"[19.0698291, 47.492246]"
19184,Point,vending_machine,"[19.0702788, 47.4907436]"
19185,Point,vending_machine,"[19.0701164, 47.4917439]"
19186,Point,vending_machine,"[19.0701773, 47.4927146]"
19187,Point,vending_machine,"[19.0698079, 47.493942]"
19188,Point,parking_entrance,"[19.0697658, 47.4958192]"
19189,Point,vending_machine,"[19.0695977, 47.4959111]"
19190,Point,pharmacy,"[19.1213421, 47.5349284]"
19191,Point,bank,"[19.0677417, 47.4786886]"
19192,Point,bench,"[19.288546, 47.4211633]"
19193,Point,bicycle_rental,"[19.0551261, 47.497058]"
19194,Point,bureau_de_change,"[19.0528908, 47.4951872]"
19195,Point,pub,"[19.054572, 47.496792]"
19196,Point,parking,"[19.0550368, 47.497128]"
19197,Point,restaurant,"[19.0383658, 47.4507083]"
19198,Point,post_box,"[19.1015372, 47.4827339]"
19199,Point,pub,"[19.1810233, 47.611945]"
19200,Point,restaurant,"[19.1938613, 47.6106365]"
19201,Point,doctors,"[19.0946933, 47.35663]"
19202,Point,parking_entrance,"[18.9368224, 47.429839]"
19203,Point,bench,"[18.9890644, 47.5428497]"
19204,Point,post_box,"[19.3516394, 47.5929117]"
19205,Point,fast_food,"[19.1018859, 47.4825357]"
19206,Point,restaurant,"[19.1032033, 47.4825228]"
19207,Point,cafe,"[19.1627948, 47.4744238]"
19208,Point,pharmacy,"[19.1616793, 47.4795077]"
19209,Point,pub,"[19.1617273, 47.4753366]"
19210,Point,bench,"[19.0671879, 47.4955371]"
19211,Point,bench,"[19.0672206, 47.4955458]"
19212,Point,bench,"[19.0672306, 47.4955564]"
19213,Point,bench,"[19.0672292, 47.4955785]"
19214,Point,drinking_water,"[19.0216202, 47.4400532]"
19215,Point,bank,"[19.0421849, 47.542036]"
19216,Point,bank,"[19.086531, 47.5605023]"
19217,Point,bank,"[19.1391502, 47.5436335]"
19218,Point,bank,"[19.1385324, 47.5449289]"
19219,Point,telephone,"[19.3608019, 47.5917405]"
19220,Point,post_office,"[19.1721846, 47.4346144]"
19221,Point,pharmacy,"[19.1721847, 47.434469]"
19222,Point,atm,"[19.3544851, 47.5984665]"
19223,Point,pub,"[19.3507014, 47.5978573]"
19224,Point,parking,"[19.342703, 47.4922275]"
19225,Point,parking,"[19.343906, 47.4921936]"
19226,Point,parking,"[19.342693, 47.491283]"
19227,Point,drinking_water,"[19.212087, 47.6196557]"
19228,Point,fuel,"[19.1690135, 47.4294269]"
19229,Point,drinking_water,"[19.1870073, 47.6142054]"
19230,Point,drinking_water,"[19.193049, 47.6150977]"
19231,Point,drinking_water,"[19.2023862, 47.6185065]"
19232,Point,post_office,"[19.0707355, 47.5035695]"
19233,Point,parking,"[19.3471579, 47.598144]"
19234,Point,bank,"[19.1222328, 47.5417829]"
19235,Point,bank,"[19.079636, 47.4992883]"
19236,Point,pub,"[19.0985835, 47.5111152]"
19237,Point,bank,"[19.3463801, 47.5997066]"
19238,Point,pub,"[19.3443216, 47.6011314]"
19239,Point,post_box,"[19.3389749, 47.6116841]"
19240,Point,pharmacy,"[19.1085779, 47.4929928]"
19241,Point,pharmacy,"[19.1098144, 47.5199048]"
19242,Point,doctors,"[19.1033122, 47.5239879]"
19243,Point,parking,"[19.3495311, 47.6039389]"
19244,Point,fast_food,"[19.0360443, 47.527897]"
19245,Point,post_office,"[19.037768, 47.5278984]"
19246,Point,bank,"[19.0371765, 47.5251403]"
19247,Point,fast_food,"[19.0724212, 47.481622]"
19248,Point,atm,"[19.064592, 47.531802]"
19249,Point,parking,"[19.3622373, 47.5948993]"
19250,Point,bank,"[19.0693778, 47.499309]"
19251,Point,bank,"[19.0392133, 47.4789992]"
19252,Point,bank,"[19.1086803, 47.4409064]"
19253,Point,bank,"[19.0721206, 47.4853169]"
19254,Point,bank,"[19.1712275, 47.4466228]"
19255,Point,bank,"[19.101513, 47.479842]"
19256,Point,bank,"[18.9198053, 47.3778226]"
19257,Point,bank,"[19.070503, 47.4342834]"
19258,Point,bank,"[18.9582934, 47.4600535]"
19259,Point,bank,"[19.1379744, 47.5227219]"
19260,Point,biergarten,"[19.0630498, 47.490389]"
19261,Point,pub,"[19.0368135, 47.4456906]"
19262,Point,pub,"[19.0368655, 47.446027]"
19263,Point,pub,"[19.0586164, 47.5313388]"
19264,Point,bicycle_parking,"[19.0623917, 47.4913004]"
19265,Point,atm,"[19.0586385, 47.487229]"
19266,Point,atm,"[19.0710794, 47.4730266]"
19267,Point,bicycle_parking,"[19.0707065, 47.5312305]"
19268,Point,fast_food,"[19.1168474, 47.5492467]"
19269,Point,veterinary,"[19.1185742, 47.5532436]"
19270,Point,pharmacy,"[19.1181596, 47.5522435]"
19271,Point,cafe,"[19.0512621, 47.5005834]"
19272,Point,atm,"[19.3250078, 47.6040836]"
19273,Point,pharmacy,"[19.1437495, 47.4521103]"
19274,Point,bicycle_parking,"[19.072241, 47.4352394]"
19275,Point,telephone,"[19.3479521, 47.5986827]"
19276,Point,pub,"[19.0598798, 47.533774]"
19277,Point,restaurant,"[19.0588795, 47.5316661]"
19278,Point,cafe,"[19.0591671, 47.5324803]"
19279,Point,fast_food,"[19.064657, 47.5695076]"
19280,Point,pub,"[19.0839281, 47.5638297]"
19281,Point,atm,"[19.0070721, 47.4484586]"
19282,Point,atm,"[19.024147, 47.4581507]"
19283,Point,bicycle_parking,"[19.0065256, 47.3766199]"
19284,Point,parking,"[18.9397912, 47.5478055]"
19285,Point,restaurant,"[19.1401425, 47.4597373]"
19286,Point,bank,"[19.3487655, 47.599193]"
19287,Point,parking,"[19.2843904, 47.3843923]"
19288,Point,fountain,"[19.1491084, 47.4689658]"
19289,Point,fountain,"[19.150476, 47.4685051]"
19290,Point,fountain,"[19.1514065, 47.4692872]"
19291,Point,car_wash,"[18.9384669, 47.5759756]"
19292,Point,kindergarten,"[19.0388244, 47.534723]"
19293,Point,school,"[19.0414333, 47.534527]"
19294,Point,fast_food,"[19.1159078, 47.4678171]"
19295,Point,toilets,"[18.9668977, 47.5025946]"
19296,Point,vet_pharmacy,"[19.1090042, 47.4859405]"
19297,Point,parking,"[19.2810037, 47.3841134]"
19298,Point,drinking_water,"[19.0296637, 47.50218]"
19299,Point,drinking_water,"[19.0452166, 47.5051299]"
19300,Point,drinking_water,"[19.1504548, 47.4682831]"
19301,Point,fountain,"[19.1508173, 47.4693169]"
19302,Point,telephone,"[18.9533067, 47.5467243]"
19303,Point,telephone,"[18.9645752, 47.5609692]"
19304,Point,telephone,"[18.9474397, 47.5625357]"
19305,Point,parking,"[18.9625496, 47.562868]"
19306,Point,parking,"[18.9617726, 47.5633911]"
19307,Point,post_box,"[18.9620858, 47.5638526]"
19308,Point,drinking_water,"[18.9426213, 47.5663719]"
19309,Point,telephone,"[18.9569683, 47.5663964]"
19310,Point,bicycle_parking,"[19.0839667, 47.5402167]"
19311,Point,restaurant,"[19.052956, 47.5116523]"
19312,Point,taxi,"[19.0104934, 47.4032655]"
19313,Point,bicycle_parking,"[18.918038, 47.3762491]"
19314,Point,fuel,"[19.389703, 47.5277796]"
19315,Point,bank,"[19.0629472, 47.5251854]"
19316,Point,post_box,"[19.0354289, 47.4892617]"
19317,Point,bank,"[18.9379404, 47.5920281]"
19318,Point,bank,"[18.9381139, 47.5922576]"
19319,Point,bank,"[18.9385867, 47.593153]"
19320,Point,telephone,"[18.9390545, 47.5826669]"
19321,Point,telephone,"[19.022289, 47.464964]"
19322,Point,bicycle_parking,"[19.0359174, 47.4684684]"
19323,Point,bicycle_parking,"[19.0300222, 47.4667773]"
19324,Point,bicycle_parking,"[19.0251664, 47.4652495]"
19325,Point,fast_food,"[19.0545922, 47.5031751]"
19326,Point,drinking_water,"[18.9695688, 47.6373298]"
19327,Point,bank,"[19.1023251, 47.5221983]"
19328,Point,pharmacy,"[19.1176003, 47.5031109]"
19329,Point,bank,"[19.1186732, 47.5031363]"
19330,Point,fast_food,"[19.1100982, 47.5006248]"
19331,Point,bank,"[19.1191077, 47.5034226]"
19332,Point,bank,"[19.1187805, 47.5033755]"
19333,Point,fast_food,"[19.1183406, 47.5030856]"
19334,Point,restaurant,"[19.073909, 47.4953423]"
19335,Point,biergarten,"[19.0602037, 47.6195838]"
19336,Point,parking,"[19.3650703, 47.5950192]"
19337,Point,parking,"[19.3648825, 47.5950638]"
19338,Point,parking,"[19.3632649, 47.5947008]"
19339,Point,pub,"[19.3431175, 47.5975764]"
19340,Point,restaurant,"[19.3433884, 47.5977518]"
19341,Point,parking,"[19.3565233, 47.5923427]"
19342,Point,fast_food,"[19.0050745, 47.4810897]"
19343,Point,post_office,"[19.0051393, 47.4813501]"
19344,Point,toilets,"[19.0049561, 47.4833024]"
19345,Point,pharmacy,"[19.0845103, 47.5020679]"
19346,Point,pharmacy,"[19.2569896, 47.4810428]"
19347,Point,parking_entrance,"[19.256548, 47.4824414]"
19348,Point,fast_food,"[19.1107778, 47.5199249]"
19349,Point,pub,"[19.075755, 47.4841209]"
19350,Point,vending_machine,"[19.0423339, 47.4883874]"
19351,Point,restaurant,"[19.0422705, 47.4821093]"
19352,Point,drinking_water,"[19.0400578, 47.4864774]"
19353,Point,vending_machine,"[19.0405078, 47.4872634]"
19354,Point,bench,"[19.0146302, 47.522205]"
19355,Point,recycling,"[19.032219, 47.4928457]"
19356,Point,drinking_water,"[19.0329499, 47.4930913]"
19357,Point,post_box,"[19.0333101, 47.4932046]"
19358,Point,vending_machine,"[19.034777, 47.4933]"
19359,Point,bicycle_parking,"[19.0663919, 47.5070522]"
19360,Point,bicycle_parking,"[19.066791, 47.5073182]"
19361,Point,bank,"[19.0447915, 47.5570889]"
19362,Point,bank,"[18.9910999, 47.6072527]"
19363,Point,bicycle_parking,"[19.0337711, 47.4678259]"
19364,Point,bicycle_parking,"[19.0229392, 47.4638587]"
19365,Point,post_box,"[19.2582576, 47.4963351]"
19366,Point,drinking_water,"[18.998576, 47.4693777]"
19367,Point,bench,"[19.0010092, 47.4711777]"
19368,Point,post_box,"[19.2017157, 47.4139123]"
19369,Point,fast_food,"[19.1402784, 47.5413893]"
19370,Point,pub,"[19.0708908, 47.4857222]"
19371,Point,atm,"[18.9939135, 47.473669]"
19372,Point,recycling,"[19.0973402, 47.5245125]"
19373,Point,kindergarten,"[19.1011913, 47.3549357]"
19374,Point,kindergarten,"[19.1162326, 47.3501989]"
19375,Point,kindergarten,"[19.0890022, 47.3469013]"
19376,Point,kindergarten,"[19.0923337, 47.3537163]"
19377,Point,post_office,"[19.1058064, 47.351111]"
19378,Point,restaurant,"[19.1258478, 47.4708567]"
19379,Point,restaurant,"[19.1060428, 47.350001]"
19380,Point,tobacco,"[19.0757759, 47.4868433]"
19381,Point,restaurant,"[19.0480568, 47.5034621]"
19382,Point,school,"[19.0924115, 47.3548431]"
19383,Point,police,"[19.0937189, 47.3535042]"
19384,Point,doctors,"[19.0938343, 47.3536905]"
19385,Point,townhall,"[19.0838137, 47.3540339]"
19386,Point,post_box,"[19.2605119, 47.5000227]"
19387,Point,fast_food,"[19.1157686, 47.5176811]"
19388,Point,coworking_space,"[19.055634, 47.501049]"
19389,Point,parking_entrance,"[19.145006, 47.4623367]"
19390,Point,pub,"[19.0582651, 47.5050215]"
19391,Point,bench,"[19.0443883, 47.5322867]"
19392,Point,parking,"[19.344581, 47.5964061]"
19393,Point,recycling,"[18.963893, 47.4975484]"
19394,Point,school,"[19.1028503, 47.3542063]"
19395,Point,school,"[19.0823314, 47.352938]"
19396,Point,waste_basket,"[18.9639672, 47.4977333]"
19397,Point,parking,"[18.9641081, 47.4984539]"
19398,Point,telephone,"[18.9661569, 47.5025725]"
19399,Point,bench,"[18.9653459, 47.5026162]"
19400,Point,bench,"[18.967522, 47.5028928]"
19401,Point,bench,"[18.9671594, 47.5031639]"
19402,Point,bench,"[18.9662372, 47.504047]"
19403,Point,bench,"[18.9657368, 47.5043769]"
19404,Point,bench,"[18.9657132, 47.5078983]"
19405,Point,drinking_water,"[18.965213, 47.5087342]"
19406,Point,bench,"[18.965746, 47.5150828]"
19407,Point,bench,"[18.957439, 47.5098556]"
19408,Point,bench,"[18.9656203, 47.5026155]"
19409,Point,pub,"[19.022493, 47.503981]"
19410,Point,bureau_de_change,"[19.023577, 47.501326]"
19411,Point,fast_food,"[19.02348, 47.501356]"
19412,Point,parking,"[19.3471159, 47.5926953]"
19413,Point,recycling,"[19.0724502, 47.5172053]"
19414,Point,parking,"[19.3388938, 47.6072119]"
19415,Point,parking,"[19.3384538, 47.6073582]"
19416,Point,vending_machine,"[19.296074, 47.4565118]"
19417,Point,vending_machine,"[19.3150529, 47.4405189]"
19418,Point,clock,"[19.0313374, 47.5801401]"
19419,Point,pub,"[19.1136548, 47.5363518]"
19420,Point,pub,"[19.1113427, 47.5194469]"
19421,Point,pub,"[19.1054633, 47.5212764]"
19422,Point,school,"[19.1338465, 47.5063905]"
19423,Point,dentist,"[19.1350564, 47.5044465]"
19424,Point,kindergarten,"[19.1389212, 47.5072131]"
19425,Point,veterinary,"[19.1346458, 47.5047435]"
19426,Point,pub,"[19.1350266, 47.5045913]"
19427,Point,dentist,"[19.1350873, 47.5042833]"
19428,Point,telephone,"[19.0446201, 47.5862385]"
19429,Point,bicycle_parking,"[19.0448386, 47.5862614]"
19430,Point,pub,"[19.0556468, 47.4917366]"
19431,Point,ice_cream,"[19.0556094, 47.4914827]"
19432,Point,fast_food,"[19.0581491, 47.491165]"
19433,Point,fast_food,"[19.0577818, 47.4915175]"
19434,Point,pharmacy,"[19.0603107, 47.4932366]"
19435,Point,pub,"[19.062168, 47.4953393]"
19436,Point,pub,"[19.0675474, 47.5013038]"
19437,Point,pub,"[19.0627325, 47.4953222]"
19438,Point,pub,"[18.9308627, 47.3874451]"
19439,Point,recycling,"[19.1373305, 47.5500055]"
19440,Point,hunting_stand,"[18.9299236, 47.5442837]"
19441,Point,drinking_water,"[19.053898, 47.5372288]"
19442,Point,car_wash,"[19.1369122, 47.4995249]"
19443,Point,artwork,"[19.0947092, 47.4418199]"
19444,Point,parking,"[19.095633, 47.4400257]"
19445,Point,parking,"[19.0962341, 47.439394]"
19446,Point,school,"[19.0987766, 47.4392855]"
19447,Point,school,"[19.0990314, 47.4410491]"
19448,Point,social_facility,"[19.0992145, 47.4426875]"
19449,Point,kindergarten,"[19.0991975, 47.4423816]"
19450,Point,school,"[19.1091077, 47.4672128]"
19451,Point,bar,"[19.0463124, 47.4992509]"
19452,Point,atm,"[19.0225589, 47.4638875]"
19453,Point,pharmacy,"[19.0930565, 47.4855564]"
19454,Point,bureau_de_change,"[19.0829676, 47.4993981]"
19455,Point,drinking_water,"[19.1045762, 47.4759834]"
19456,Point,fast_food,"[19.0994017, 47.4756268]"
19457,Point,pub,"[19.09958, 47.4760936]"
19458,Point,pub,"[19.0809399, 47.5003983]"
19459,Point,community_centre,"[19.0809399, 47.4989305]"
19460,Point,pharmacy,"[19.0807753, 47.4990571]"
19461,Point,school,"[19.0824285, 47.4985554]"
19462,Point,fast_food,"[19.0824768, 47.4983779]"
19463,Point,driving_school,"[19.0827262, 47.4985899]"
19464,Point,community_centre,"[19.0925726, 47.4856135]"
19465,Point,veterinary,"[19.0983045, 47.4823544]"
19466,Point,restaurant,"[19.1013381, 47.4812559]"
19467,Point,kindergarten,"[19.1009401, 47.4807594]"
19468,Point,recycling,"[19.094091, 47.5223682]"
19469,Point,veterinary,"[19.1090119, 47.4859252]"
19470,Point,bank,"[19.0391348, 47.5298116]"
19471,Point,telephone,"[19.0394508, 47.5293732]"
19472,Point,telephone,"[19.0412271, 47.5303154]"
19473,Point,pub,"[19.0636898, 47.5007003]"
19474,Point,social_facility,"[19.0598886, 47.5097903]"
19475,Point,social_facility,"[19.0650651, 47.5231527]"
19476,Point,social_facility,"[19.0646112, 47.5232831]"
19477,Point,dentist,"[19.1099565, 47.5312856]"
19478,Point,social_facility,"[19.0651625, 47.5300626]"
19479,Point,place_of_worship,"[19.1270497, 47.54316]"
19480,Point,doctors,"[19.1229862, 47.5402306]"
19481,Point,pub,"[19.131808, 47.5440237]"
19482,Point,waste_basket,"[18.9880358, 47.5203943]"
19483,Point,bench,"[18.9939822, 47.5246925]"
